transaction_id,change_type,quantity_change,inventory_id,action_time
TX00058364,restock,15,INV0321734,2024-04-04 00:00:00
TX00058363,restock,8,INV0139791,2024-04-04 00:00:00
TX00054574,restock,186,INV0252774,2024-04-04 00:00:00
TX00029389,restock,35,INV0027006,2024-04-04 00:00:00
TX00049812,restock,2994,INV0353130,2024-04-04 00:00:00
TX00011870,restock,476,INV0010226,2024-04-04 00:00:00
TX00020549,restock,450,INV0276120,2024-04-04 00:00:00
TX00020709,restock,116,INV0032786,2024-04-04 00:00:00
TX00064037,restock,345,INV0050348,2024-04-04 00:00:00
TX00045417,restock,75,INV0205240,2024-04-04 00:00:00
TX00029465,restock,237,INV0294584,2024-04-04 00:00:00
TX00029401,restock,19,INV0009021,2024-04-04 00:00:00
TX00058354,restock,4547,INV0050361,2024-04-04 00:00:00
TX00069538,restock,24,INV0017771,2024-04-04 00:00:00
TX00049803,restock,2228,INV0320921,2024-04-04 00:00:00
TX00020701,restock,39,INV0202175,2024-04-04 00:00:00
TX00037550,restock,390,INV0229332,2024-04-04 00:00:00
TX00058357,restock,360,INV0261078,2024-04-04 00:00:00
TX00037546,restock,1475,INV0222734,2024-04-04 00:00:00
TX00061602,restock,390,INV0055845,2024-04-04 00:00:00
TX00011875,restock,66,INV0008057,2024-04-04 00:00:00
TX00046984,restock,23,INV0049170,2024-04-04 00:00:00
TX00029466,restock,20,INV0020457,2024-04-04 00:00:00
TX00012180,restock,227,INV0009134,2024-04-04 00:00:00
TX00049761,restock,50,INV0024948,2024-04-04 00:00:00
TX00000032,restock,304,INV0146463,2024-04-04 00:00:00
TX00000031,restock,25,INV0326900,2024-04-04 00:00:00
TX00029737,restock,258,INV0019225,2024-04-04 00:00:00
TX00012141,restock,36,INV0355754,2024-04-04 00:00:00
TX00058490,restock,2782,INV0181919,2024-04-04 00:00:00
TX00034646,restock,364,INV0041998,2024-04-04 00:00:00
TX00029510,restock,183,INV0227067,2024-04-04 00:00:00
TX00029513,restock,18,INV0027641,2024-04-04 00:00:00
TX00020579,restock,34,INV0224859,2024-04-04 00:00:00
TX00012129,restock,3737,INV0205583,2024-04-04 00:00:00
TX00020665,restock,210,INV0050310,2024-04-04 00:00:00
TX00045507,restock,570,INV0198886,2024-04-04 00:00:00
TX00012123,restock,9,INV0211585,2024-04-04 00:00:00
TX00037379,restock,53,INV0250376,2024-04-04 00:00:00
TX00029732,restock,22,INV0124666,2024-04-04 00:00:00
TX00029731,restock,8,INV0041613,2024-04-04 00:00:00
TX00046986,restock,216,INV0171659,2024-04-04 00:00:00
TX00012149,restock,66,INV0089306,2024-04-04 00:00:00
TX00011915,restock,304,INV0381425,2024-04-04 00:00:00
TX00012151,restock,11,INV0294881,2024-04-04 00:00:00
TX00034638,restock,2094,INV0285052,2024-04-04 00:00:00
TX00046987,restock,320,INV0106771,2024-04-04 00:00:00
TX00054563,restock,22,INV0120801,2024-04-04 00:00:00
TX00049616,restock,10,INV0206099,2024-04-04 00:00:00
TX00045431,restock,4768,INV0251248,2024-04-04 00:00:00
TX00058502,restock,48,INV0023779,2024-04-04 00:00:00
TX00012168,restock,14,INV0025510,2024-04-04 00:00:00
TX00045433,restock,327,INV0053326,2024-04-04 00:00:00
TX00020683,restock,219,INV0023660,2024-04-04 00:00:00
TX00049772,restock,25,INV0087947,2024-04-04 00:00:00
TX00029483,restock,18,INV0192030,2024-04-04 00:00:00
TX00037373,restock,216,INV0347689,2024-04-04 00:00:00
TX00004715,restock,1624,INV0256913,2024-04-04 00:00:00
TX00012158,restock,39,INV0299657,2024-04-04 00:00:00
TX00012157,restock,43,INV0297043,2024-04-04 00:00:00
TX00012155,restock,3290,INV0074921,2024-04-04 00:00:00
TX00049768,restock,385,INV0000229,2024-04-04 00:00:00
TX00049638,restock,181,INV0308699,2024-04-04 00:00:00
TX00029481,restock,496,INV0334229,2024-04-04 00:00:00
TX00021243,restock,431,INV0200325,2024-04-04 00:00:00
TX00029120,restock,469,INV0317024,2024-04-04 00:00:00
TX00012494,restock,1412,INV0038747,2024-04-04 00:00:00
TX00004351,restock,202,INV0101070,2024-04-04 00:00:00
TX00007300,restock,109,INV0290709,2024-04-04 00:00:00
TX00037911,restock,398,INV0040945,2024-04-04 00:00:00
TX00012835,restock,29,INV0149009,2024-04-04 00:00:00
TX00037910,restock,16,INV0315595,2024-04-04 00:00:00
TX00049442,restock,1797,INV0028994,2024-04-04 00:00:00
TX00000131,restock,273,INV0117738,2024-04-04 00:00:00
TX00050206,restock,339,INV0373677,2024-04-04 00:00:00
TX00028771,restock,6,INV0127371,2024-04-04 00:00:00
TX00030121,restock,2200,INV0050547,2024-04-04 00:00:00
TX00028775,restock,2888,INV0261762,2024-04-04 00:00:00
TX00020900,restock,4037,INV0190276,2024-04-04 00:00:00
TX00050204,restock,2651,INV0004858,2024-04-04 00:00:00
TX00049445,restock,423,INV0162708,2024-04-04 00:00:00
TX00058153,restock,60,INV0153728,2024-04-04 00:00:00
TX00050199,restock,26,INV0010171,2024-04-04 00:00:00
TX00054647,restock,4802,INV0149691,2024-04-04 00:00:00
TX00028758,restock,145,INV0100816,2024-04-04 00:00:00
TX00037919,restock,346,INV0127927,2024-04-04 00:00:00
TX00011546,restock,15,INV0177215,2024-04-04 00:00:00
TX00012847,restock,242,INV0049812,2024-04-04 00:00:00
TX00054660,restock,327,INV0009138,2024-04-04 00:00:00
TX00030161,restock,2316,INV0369699,2024-04-04 00:00:00
TX00064359,restock,16,INV0152084,2024-04-04 00:00:00
TX00028715,restock,748,INV0177905,2024-04-04 00:00:00
TX00045205,restock,22,INV0090899,2024-04-04 00:00:00
TX00012871,restock,4025,INV0345719,2024-04-04 00:00:00
TX00061666,restock,42,INV0232678,2024-04-04 00:00:00
TX00049412,restock,1599,INV0025665,2024-04-04 00:00:00
TX00034519,restock,234,INV0384239,2024-04-04 00:00:00
TX00037927,restock,17,INV0021477,2024-04-04 00:00:00
TX00037924,restock,163,INV0242368,2024-04-04 00:00:00
TX00045211,restock,39,INV0279369,2024-04-04 00:00:00
TX00028739,restock,4697,INV0010265,2024-04-04 00:00:00
TX00049422,restock,127,INV0141225,2024-04-04 00:00:00
TX00028743,restock,123,INV0243562,2024-04-04 00:00:00
TX00063681,restock,459,INV0371674,2024-04-04 00:00:00
TX00028751,restock,35,INV0099041,2024-04-04 00:00:00
TX00050211,restock,482,INV0244024,2024-04-04 00:00:00
TX00011534,restock,3670,INV0144996,2024-04-04 00:00:00
TX00049400,restock,26,INV0000158,2024-04-04 00:00:00
TX00012817,restock,48,INV0027315,2024-04-04 00:00:00
TX00020379,restock,100,INV0272550,2024-04-04 00:00:00
TX00011574,restock,472,INV0155131,2024-04-04 00:00:00
TX00042573,restock,20,INV0189412,2024-04-04 00:00:00
TX00028816,restock,459,INV0070537,2024-04-04 00:00:00
TX00012782,restock,378,INV0049363,2024-04-04 00:00:00
TX00012781,restock,37,INV0135932,2024-04-04 00:00:00
TX00034756,restock,12,INV0333758,2024-04-04 00:00:00
TX00037888,restock,445,INV0292456,2024-04-04 00:00:00
TX00020388,restock,22,INV0038730,2024-04-04 00:00:00
TX00058163,restock,34,INV0129296,2024-04-04 00:00:00
TX00037145,restock,3386,INV0193742,2024-04-04 00:00:00
TX00028822,restock,639,INV0029854,2024-04-04 00:00:00
TX00030093,restock,3848,INV0014651,2024-04-04 00:00:00
TX00049460,restock,201,INV0068124,2024-04-04 00:00:00
TX00058621,restock,4065,INV0033132,2024-04-04 00:00:00
TX00050179,restock,454,INV0301721,2024-04-04 00:00:00
TX00020391,restock,39,INV0203950,2024-04-04 00:00:00
TX00064297,restock,175,INV0312571,2024-04-04 00:00:00
TX00028813,restock,397,INV0085337,2024-04-04 00:00:00
TX00037892,restock,4359,INV0124602,2024-04-04 00:00:00
TX00054642,restock,384,INV0344956,2024-04-04 00:00:00
TX00012789,restock,222,INV0088633,2024-04-04 00:00:00
TX00000128,restock,38,INV0068754,2024-04-04 00:00:00
TX00045674,restock,470,INV0260506,2024-04-04 00:00:00
TX00004363,restock,1801,INV0153077,2024-04-04 00:00:00
TX00050192,restock,7,INV0223421,2024-04-04 00:00:00
TX00012808,restock,21,INV0044278,2024-04-04 00:00:00
TX00000126,restock,187,INV0308420,2024-04-04 00:00:00
TX00037902,restock,55,INV0022659,2024-04-04 00:00:00
TX00011562,restock,4699,INV0329183,2024-04-04 00:00:00
TX00042568,restock,371,INV0258024,2024-04-04 00:00:00
TX00028799,restock,94,INV0340800,2024-04-04 00:00:00
TX00012800,restock,45,INV0127101,2024-04-04 00:00:00
TX00030107,restock,14,INV0246407,2024-04-04 00:00:00
TX00064317,restock,168,INV0000099,2024-04-04 00:00:00
TX00037898,restock,1250,INV0203933,2024-04-04 00:00:00
TX00050188,restock,10,INV0160029,2024-04-04 00:00:00
TX00012794,restock,69,INV0029419,2024-04-04 00:00:00
TX00012792,restock,8,INV0175319,2024-04-04 00:00:00
TX00012790,restock,11,INV0184926,2024-04-04 00:00:00
TX00012802,restock,1088,INV0374271,2024-04-04 00:00:00
TX00034528,restock,470,INV0322118,2024-04-04 00:00:00
TX00058140,restock,5,INV0293434,2024-04-04 00:00:00
TX00045202,restock,23,INV0261085,2024-04-04 00:00:00
TX00064406,restock,12,INV0089879,2024-04-04 00:00:00
TX00000162,restock,245,INV0290199,2024-04-04 00:00:00
TX00030224,restock,360,INV0277943,2024-04-04 00:00:00
TX00037068,restock,11,INV0134085,2024-04-04 00:00:00
TX00030219,restock,47,INV0242113,2024-04-04 00:00:00
TX00034486,restock,11,INV0322971,2024-04-04 00:00:00
TX00050283,restock,50,INV0009221,2024-04-04 00:00:00
TX00004277,restock,3,INV0002788,2024-04-04 00:00:00
TX00042533,restock,340,INV0179918,2024-04-04 00:00:00
TX00020331,restock,16,INV0190531,2024-04-04 00:00:00
TX00061409,restock,24,INV0256926,2024-04-04 00:00:00
TX00042537,restock,67,INV0321809,2024-04-04 00:00:00
TX00000155,restock,290,INV0051682,2024-04-04 00:00:00
TX00045181,restock,26,INV0025792,2024-04-04 00:00:00
TX00011486,restock,2335,INV0364087,2024-04-04 00:00:00
TX00037073,restock,16,INV0378219,2024-04-04 00:00:00
TX00011489,restock,43,INV0009382,2024-04-04 00:00:00
TX00012975,restock,172,INV0223141,2024-04-04 00:00:00
TX00028604,restock,44,INV0050826,2024-04-04 00:00:00
TX00028603,restock,140,INV0240763,2024-04-04 00:00:00
TX00012978,restock,31,INV0293327,2024-04-04 00:00:00
TX00000165,restock,3889,INV0382102,2024-04-04 00:00:00
TX00064415,restock,4895,INV0006055,2024-04-04 00:00:00
TX00050303,restock,8,INV0026023,2024-04-04 00:00:00
TX00028577,restock,27,INV0122937,2024-04-04 00:00:00
TX00011466,restock,239,INV0350710,2024-04-04 00:00:00
TX00037063,restock,221,INV0201303,2024-04-04 00:00:00
TX00012995,restock,264,INV0265823,2024-04-04 00:00:00
TX00046866,restock,190,INV0073012,2024-04-04 00:00:00
TX00000154,restock,15,INV0139608,2024-04-04 00:00:00
TX00058079,restock,1681,INV0000197,2024-04-04 00:00:00
TX00012991,restock,152,INV0200710,2024-04-04 00:00:00
TX00030247,restock,44,INV0062557,2024-04-04 00:00:00
TX00020945,restock,28,INV0223436,2024-04-04 00:00:00
TX00028592,restock,13,INV0299861,2024-04-04 00:00:00
TX00054346,restock,219,INV0329794,2024-04-04 00:00:00
TX00028597,restock,302,INV0094594,2024-04-04 00:00:00
TX00054684,restock,37,INV0044816,2024-04-04 00:00:00
TX00037067,restock,34,INV0147759,2024-04-04 00:00:00
TX00030252,restock,84,INV0128776,2024-04-04 00:00:00
TX00049396,restock,42,INV0149765,2024-04-04 00:00:00
TX00011491,restock,40,INV0009252,2024-04-04 00:00:00
TX00050272,restock,276,INV0018898,2024-04-04 00:00:00
TX00012912,restock,2323,INV0094349,2024-04-04 00:00:00
TX00042545,restock,176,INV0324778,2024-04-04 00:00:00
TX00061414,restock,10,INV0043151,2024-04-04 00:00:00
TX00028683,restock,46,INV0283780,2024-04-04 00:00:00
TX00012901,restock,268,INV0341303,2024-04-04 00:00:00
TX00045196,restock,91,INV0002252,2024-04-04 00:00:00
TX00030173,restock,50,INV0266149,2024-04-04 00:00:00
TX00037952,restock,120,INV0098089,2024-04-04 00:00:00
TX00028687,restock,353,INV0250930,2024-04-04 00:00:00
TX00012896,restock,251,INV0306932,2024-04-04 00:00:00
TX00020927,restock,298,INV0231664,2024-04-04 00:00:00
TX00042548,restock,4240,INV0192543,2024-04-04 00:00:00
TX00034496,restock,41,INV0198536,2024-04-04 00:00:00
TX00037945,restock,477,INV0340871,2024-04-04 00:00:00
TX00046868,restock,224,INV0285465,2024-04-04 00:00:00
TX00037090,restock,315,INV0070386,2024-04-04 00:00:00
TX00037092,restock,3420,INV0313551,2024-04-04 00:00:00
TX00045690,restock,27,INV0330033,2024-04-04 00:00:00
TX00011509,restock,445,INV0154642,2024-04-04 00:00:00
TX00037963,restock,360,INV0327645,2024-04-04 00:00:00
TX00045190,restock,10,INV0311532,2024-04-04 00:00:00
TX00028632,restock,160,INV0230263,2024-04-04 00:00:00
TX00050267,restock,2525,INV0218213,2024-04-04 00:00:00
TX00050265,restock,18,INV0376733,2024-04-04 00:00:00
TX00064391,restock,38,INV0215876,2024-04-04 00:00:00
TX00045188,restock,13,INV0008514,2024-04-04 00:00:00
TX00000153,restock,3662,INV0204465,2024-04-04 00:00:00
TX00058653,restock,123,INV0256827,2024-04-04 00:00:00
TX00061675,restock,43,INV0027296,2024-04-04 00:00:00
TX00064392,restock,222,INV0073054,2024-04-04 00:00:00
TX00050258,restock,67,INV0042815,2024-04-04 00:00:00
TX00058090,restock,35,INV0022171,2024-04-04 00:00:00
TX00028649,restock,19,INV0237055,2024-04-04 00:00:00
TX00042803,restock,464,INV0041579,2024-04-04 00:00:00
TX00050257,restock,2060,INV0069695,2024-04-04 00:00:00
TX00007534,restock,19,INV0045588,2024-04-04 00:00:00
TX00028659,restock,28,INV0035413,2024-04-04 00:00:00
TX00064380,restock,381,INV0328397,2024-04-04 00:00:00
TX00063667,restock,101,INV0086457,2024-04-04 00:00:00
TX00028647,restock,13,INV0301541,2024-04-04 00:00:00
TX00046942,restock,395,INV0290460,2024-04-04 00:00:00
TX00037155,restock,220,INV0172699,2024-04-04 00:00:00
TX00034751,restock,1410,INV0113505,2024-04-04 00:00:00
TX00011684,restock,49,INV0045023,2024-04-04 00:00:00
TX00020445,restock,3484,INV0256484,2024-04-04 00:00:00
TX00064197,restock,13,INV0187676,2024-04-04 00:00:00
TX00029969,restock,2170,INV0170907,2024-04-04 00:00:00
TX00045298,restock,390,INV0000121,2024-04-04 00:00:00
TX00012579,restock,46,INV0248702,2024-04-04 00:00:00
TX00029036,restock,3760,INV0292136,2024-04-04 00:00:00
TX00058219,restock,221,INV0378364,2024-04-04 00:00:00
TX00058221,restock,59,INV0271772,2024-04-04 00:00:00
TX00058222,restock,492,INV0009308,2024-04-04 00:00:00
TX00000094,restock,41,INV0165410,2024-04-04 00:00:00
TX00004496,restock,268,INV0162489,2024-04-04 00:00:00
TX00050010,restock,1,INV0010024,2024-04-04 00:00:00
TX00058568,restock,33,INV0265354,2024-04-04 00:00:00
TX00004497,restock,489,INV0213072,2024-04-04 00:00:00
TX00050007,restock,410,INV0053484,2024-04-04 00:00:00
TX00054616,restock,347,INV0199867,2024-04-04 00:00:00
TX00045589,restock,213,INV0374632,2024-04-04 00:00:00
TX00045293,restock,2039,INV0080894,2024-04-04 00:00:00
TX00064200,restock,3601,INV0142223,2024-04-04 00:00:00
TX00029015,restock,7,INV0141888,2024-04-04 00:00:00
TX00028979,restock,337,INV0312059,2024-04-04 00:00:00
TX00049497,restock,441,INV0086816,2024-04-04 00:00:00
TX00030002,restock,152,INV0010369,2024-04-04 00:00:00
TX00020829,restock,66,INV0160233,2024-04-04 00:00:00
TX00037793,restock,35,INV0309847,2024-04-04 00:00:00
TX00054402,restock,1,INV0160541,2024-04-04 00:00:00
TX00049499,restock,287,INV0009404,2024-04-04 00:00:00
TX00004476,restock,62,INV0068776,2024-04-04 00:00:00
TX00064189,restock,16,INV0181680,2024-04-04 00:00:00
TX00020823,restock,493,INV0369515,2024-04-04 00:00:00
TX00012604,restock,80,INV0206443,2024-04-04 00:00:00
TX00045592,restock,3103,INV0050552,2024-04-04 00:00:00
TX00029974,restock,316,INV0022112,2024-04-04 00:00:00
TX00029009,restock,14,INV0339480,2024-04-04 00:00:00
TX00012596,restock,4745,INV0356991,2024-04-04 00:00:00
TX00012595,restock,480,INV0294826,2024-04-04 00:00:00
TX00012593,restock,458,INV0141339,2024-04-04 00:00:00
TX00045290,restock,17,INV0142927,2024-04-04 00:00:00
TX00037781,restock,1,INV0091649,2024-04-04 00:00:00
TX00047036,restock,57,INV0382580,2024-04-04 00:00:00
TX00020807,restock,112,INV0301430,2024-04-04 00:00:00
TX00049518,restock,30,INV0024718,2024-04-04 00:00:00
TX00063788,restock,1473,INV0001266,2024-04-04 00:00:00
TX00061490,restock,13,INV0360996,2024-04-04 00:00:00
TX00011723,restock,207,INV0010205,2024-04-04 00:00:00
TX00037271,restock,37,INV0198515,2024-04-04 00:00:00
TX00029931,restock,149,INV0240492,2024-04-04 00:00:00
TX00004923,restock,135,INV0009948,2024-04-04 00:00:00
TX00054423,restock,109,INV0165803,2024-04-04 00:00:00
TX00029106,restock,1053,INV0242255,2024-04-04 00:00:00
TX00020466,restock,335,INV0339197,2024-04-04 00:00:00
TX00020784,restock,12,INV0017684,2024-04-04 00:00:00
TX00049969,restock,13,INV0254390,2024-04-04 00:00:00
TX00029111,restock,39,INV0169693,2024-04-04 00:00:00
TX00029112,restock,406,INV0321917,2024-04-04 00:00:00
TX00012500,restock,42,INV0000211,2024-04-04 00:00:00
TX00042599,restock,298,INV0048916,2024-04-04 00:00:00
TX00054444,restock,178,INV0174071,2024-04-04 00:00:00
TX00046941,restock,32,INV0027334,2024-04-04 00:00:00
TX00045316,restock,36,INV0009256,2024-04-04 00:00:00
TX00064180,restock,49,INV0156734,2024-04-04 00:00:00
TX00037256,restock,43,INV0380691,2024-04-04 00:00:00
TX00054419,restock,10,INV0258644,2024-04-04 00:00:00
TX00061481,restock,50,INV0247526,2024-04-04 00:00:00
TX00058242,restock,3054,INV0364560,2024-04-04 00:00:00
TX00011698,restock,39,INV0254702,2024-04-04 00:00:00
TX00004504,restock,281,INV0149036,2024-04-04 00:00:00
TX00061631,restock,375,INV0330116,2024-04-04 00:00:00
TX00029954,restock,454,INV0296285,2024-04-04 00:00:00
TX00029063,restock,484,INV0266035,2024-04-04 00:00:00
TX00034568,restock,376,INV0069569,2024-04-04 00:00:00
TX00029057,restock,16,INV0279181,2024-04-04 00:00:00
TX00037252,restock,362,INV0020056,2024-04-04 00:00:00
TX00029950,restock,40,INV0283387,2024-04-04 00:00:00
TX00061486,restock,8,INV0024583,2024-04-04 00:00:00
TX00029065,restock,53,INV0305403,2024-04-04 00:00:00
TX00020456,restock,957,INV0056934,2024-04-04 00:00:00
TX00011704,restock,46,INV0054026,2024-04-04 00:00:00
TX00012538,restock,3573,INV0088140,2024-04-04 00:00:00
TX00011709,restock,203,INV0279202,2024-04-04 00:00:00
TX00058265,restock,4045,INV0244744,2024-04-04 00:00:00
TX00012544,restock,17,INV0065314,2024-04-04 00:00:00
TX00028842,restock,31,INV0271645,2024-04-04 00:00:00
TX00030009,restock,21,INV0084048,2024-04-04 00:00:00
TX00058196,restock,37,INV0018829,2024-04-04 00:00:00
TX00037851,restock,199,INV0125465,2024-04-04 00:00:00
TX00028877,restock,42,INV0199900,2024-04-04 00:00:00
TX00054632,restock,17,INV0168258,2024-04-04 00:00:00
TX00045632,restock,31,INV0044941,2024-04-04 00:00:00
TX00061445,restock,2,INV0114545,2024-04-04 00:00:00
TX00012722,restock,58,INV0135643,2024-04-04 00:00:00
TX00037167,restock,3262,INV0321173,2024-04-04 00:00:00
TX00011606,restock,26,INV0319310,2024-04-04 00:00:00
TX00050153,restock,16,INV0073611,2024-04-04 00:00:00
TX00020867,restock,31,INV0027330,2024-04-04 00:00:00
TX00064247,restock,1625,INV0141257,2024-04-04 00:00:00
TX00054388,restock,14,INV0268930,2024-04-04 00:00:00
TX00012713,restock,10,INV0102717,2024-04-04 00:00:00
TX00030062,restock,209,INV0053950,2024-04-04 00:00:00
TX00042582,restock,483,INV0257995,2024-04-04 00:00:00
TX00058173,restock,4246,INV0049908,2024-04-04 00:00:00
TX00045236,restock,9,INV0216375,2024-04-04 00:00:00
TX00020400,restock,922,INV0360999,2024-04-04 00:00:00
TX00034532,restock,24,INV0233569,2024-04-04 00:00:00
TX00012734,restock,2023,INV0067935,2024-04-04 00:00:00
TX00020398,restock,4893,INV0211874,2024-04-04 00:00:00
TX00050174,restock,80,INV0222956,2024-04-04 00:00:00
TX00047047,restock,4761,INV0031267,2024-04-04 00:00:00
TX00064284,restock,478,INV0026281,2024-04-04 00:00:00
TX00028849,restock,10,INV0269811,2024-04-04 00:00:00
TX00012750,restock,27,INV0361166,2024-04-04 00:00:00
TX00063705,restock,21,INV0375906,2024-04-04 00:00:00
TX00028850,restock,444,INV0216659,2024-04-04 00:00:00
TX00037159,restock,1100,INV0320051,2024-04-04 00:00:00
TX00037836,restock,286,INV0292699,2024-04-04 00:00:00
TX00037869,restock,2461,INV0026263,2024-04-04 00:00:00
TX00020877,restock,41,INV0173283,2024-04-04 00:00:00
TX00011596,restock,13,INV0081498,2024-04-04 00:00:00
TX00050169,restock,288,INV0021023,2024-04-04 00:00:00
TX00028861,restock,46,INV0030180,2024-04-04 00:00:00
TX00028862,restock,7,INV0358072,2024-04-04 00:00:00
TX00004400,restock,24,INV0022829,2024-04-04 00:00:00
TX00045224,restock,37,INV0122789,2024-04-04 00:00:00
TX00054634,restock,11,INV0000012,2024-04-04 00:00:00
TX00005005,restock,3481,INV0023626,2024-04-04 00:00:00
TX00045255,restock,337,INV0143511,2024-04-04 00:00:00
TX00007309,restock,242,INV0040552,2024-04-04 00:00:00
TX00030054,restock,394,INV0089001,2024-04-04 00:00:00
TX00058184,restock,46,INV0383324,2024-04-04 00:00:00
TX00011640,restock,459,INV0020745,2024-04-04 00:00:00
TX00050110,restock,36,INV0351464,2024-04-04 00:00:00
TX00045612,restock,4,INV0095946,2024-04-04 00:00:00
TX00004968,restock,79,INV0019519,2024-04-04 00:00:00
TX00030028,restock,172,INV0074768,2024-04-04 00:00:00
TX00061644,restock,217,INV0355873,2024-04-04 00:00:00
TX00012647,restock,46,INV0153023,2024-04-04 00:00:00
