product_id,category_id
P0072446,CAT0048
P0072455,CAT0015
P0072455,CAT0048
P0072472,CAT0015
P0072472,CAT0048
P0072474,CAT0015
P0072474,CAT0048
P0072481,CAT0015
P0072481,CAT0048
P0072493,CAT0015
P0072493,CAT0048
P0072494,CAT0015
P0072494,CAT0048
P0072501,CAT0015
P0072501,CAT0048
P0072504,CAT0015
P0072504,CAT0048
P0072519,CAT0015
P0072519,CAT0048
P0072534,CAT0015
P0072534,CAT0048
P0072536,CAT0015
P0072536,CAT0048
P0072546,CAT0015
P0072546,CAT0048
P0072573,CAT0015
P0072573,CAT0048
P0072579,CAT0015
P0072579,CAT0048
P0072595,CAT0015
P0072595,CAT0048
P0072604,CAT0015
P0072604,CAT0048
P0072607,CAT0015
P0072607,CAT0048
P0072609,CAT0015
P0072609,CAT0048
P0072629,CAT0015
P0072629,CAT0048
P0072630,CAT0015
P0072630,CAT0048
P0072636,CAT0015
P0072636,CAT0048
P0072640,CAT0015
P0072640,CAT0048
P0072642,CAT0015
P0072642,CAT0048
P0072669,CAT0015
P0072669,CAT0048
P0072671,CAT0015
P0072671,CAT0048
P0072673,CAT0015
P0072673,CAT0048
P0072679,CAT0015
P0072679,CAT0048
P0072693,CAT0015
P0072693,CAT0048
P0072718,CAT0015
P0072718,CAT0048
P0072728,CAT0015
P0072728,CAT0048
P0072735,CAT0015
P0072735,CAT0048
P0072751,CAT0015
P0072751,CAT0048
P0072758,CAT0015
P0072758,CAT0048
P0072779,CAT0015
P0072779,CAT0048
P0072783,CAT0015
P0072783,CAT0048
P0072795,CAT0015
P0072795,CAT0048
P0072854,CAT0015
P0072854,CAT0048
P0072876,CAT0015
P0072876,CAT0048
P0072879,CAT0015
P0072879,CAT0048
P0072894,CAT0015
P0072894,CAT0048
P0072902,CAT0015
P0072902,CAT0048
P0072903,CAT0015
P0072903,CAT0048
P0072916,CAT0015
P0072916,CAT0048
P0072921,CAT0015
P0072921,CAT0048
P0072931,CAT0015
P0072931,CAT0048
P0072933,CAT0015
P0072933,CAT0048
P0072952,CAT0015
P0072952,CAT0048
P0072967,CAT0015
P0072967,CAT0048
P0072972,CAT0015
P0072972,CAT0048
P0072979,CAT0015
P0072979,CAT0048
P0072986,CAT0015
P0072986,CAT0048
P0072987,CAT0015
P0072987,CAT0048
P0072996,CAT0015
P0072996,CAT0048
P0072997,CAT0015
P0072997,CAT0048
P0073006,CAT0015
P0073006,CAT0048
P0073012,CAT0015
P0073012,CAT0048
P0073024,CAT0015
P0073024,CAT0048
P0073025,CAT0015
P0073025,CAT0048
P0073030,CAT0015
P0073030,CAT0048
P0073053,CAT0015
P0073053,CAT0048
P0073054,CAT0015
P0073054,CAT0048
P0073059,CAT0015
P0073059,CAT0048
P0073061,CAT0015
P0073061,CAT0048
P0073063,CAT0015
P0073063,CAT0048
P0073104,CAT0015
P0073104,CAT0048
P0073105,CAT0015
P0073105,CAT0048
P0073107,CAT0015
P0073107,CAT0048
P0073112,CAT0015
P0073112,CAT0048
P0073129,CAT0015
P0073129,CAT0048
P0073135,CAT0015
P0073135,CAT0048
P0073137,CAT0015
P0073137,CAT0048
P0073144,CAT0015
P0073144,CAT0048
P0073147,CAT0015
P0073147,CAT0048
P0073158,CAT0015
P0073158,CAT0048
P0073166,CAT0015
P0073166,CAT0048
P0073174,CAT0015
P0073174,CAT0048
P0073197,CAT0015
P0073197,CAT0048
P0073201,CAT0015
P0073201,CAT0048
P0073218,CAT0015
P0073218,CAT0048
P0073227,CAT0015
P0073227,CAT0048
P0073234,CAT0015
P0073234,CAT0048
P0073240,CAT0015
P0073240,CAT0048
P0073261,CAT0015
P0073261,CAT0048
P0073266,CAT0015
P0073266,CAT0048
P0073269,CAT0015
P0073269,CAT0048
P0073282,CAT0015
P0073282,CAT0048
P0073283,CAT0015
P0073283,CAT0048
P0073288,CAT0015
P0073288,CAT0048
P0073290,CAT0015
P0073290,CAT0048
P0073308,CAT0015
P0073308,CAT0048
P0073313,CAT0015
P0073313,CAT0048
P0073314,CAT0015
P0073314,CAT0048
P0073315,CAT0015
P0073315,CAT0048
P0073329,CAT0015
P0073329,CAT0048
P0073358,CAT0015
P0073358,CAT0048
P0073362,CAT0015
P0073362,CAT0048
P0073363,CAT0015
P0073363,CAT0048
P0073385,CAT0015
P0073385,CAT0048
P0073388,CAT0015
P0073388,CAT0048
P0073408,CAT0015
P0073408,CAT0048
P0073430,CAT0015
P0073430,CAT0048
P0073445,CAT0015
P0073445,CAT0048
P0073449,CAT0015
P0073449,CAT0048
P0073465,CAT0015
P0073465,CAT0048
P0073469,CAT0015
P0073469,CAT0048
P0073474,CAT0015
P0073474,CAT0048
P0073478,CAT0015
P0073478,CAT0048
P0073482,CAT0015
P0073482,CAT0048
P0073483,CAT0015
P0073483,CAT0048
P0073486,CAT0015
P0073486,CAT0048
P0073490,CAT0015
P0073490,CAT0048
P0073506,CAT0015
P0073506,CAT0048
P0073512,CAT0015
P0073512,CAT0048
P0073525,CAT0015
P0073525,CAT0048
P0073531,CAT0015
P0073531,CAT0048
P0073542,CAT0015
P0073542,CAT0048
P0073564,CAT0015
P0073564,CAT0048
P0073577,CAT0015
P0073577,CAT0048
P0073580,CAT0015
P0073580,CAT0048
P0073587,CAT0015
P0073587,CAT0048
P0073601,CAT0015
P0073601,CAT0048
P0073611,CAT0015
P0073611,CAT0048
P0073625,CAT0015
P0073625,CAT0048
P0073629,CAT0015
P0073629,CAT0048
P0073631,CAT0015
P0073631,CAT0048
P0073635,CAT0015
P0073635,CAT0048
P0073640,CAT0015
P0073640,CAT0048
P0073642,CAT0015
P0073642,CAT0048
P0073644,CAT0015
P0073644,CAT0048
P0073652,CAT0015
P0073652,CAT0048
P0073672,CAT0015
P0073672,CAT0048
P0073683,CAT0015
P0073683,CAT0048
P0073700,CAT0015
P0073700,CAT0048
P0073701,CAT0015
P0073701,CAT0048
P0073714,CAT0015
P0073714,CAT0048
P0073718,CAT0015
P0073718,CAT0048
P0073724,CAT0015
P0073724,CAT0048
P0073735,CAT0015
P0073735,CAT0048
P0073739,CAT0015
P0073739,CAT0048
P0073742,CAT0015
P0073742,CAT0048
P0073743,CAT0015
P0073743,CAT0048
P0073759,CAT0015
P0073759,CAT0048
P0073760,CAT0015
P0073760,CAT0048
P0073761,CAT0015
P0073761,CAT0048
P0073764,CAT0015
P0073764,CAT0048
P0073776,CAT0015
P0073776,CAT0048
P0073780,CAT0015
P0073780,CAT0048
P0073781,CAT0015
P0073781,CAT0048
P0073784,CAT0015
P0073784,CAT0048
P0073787,CAT0015
P0073787,CAT0048
P0073801,CAT0015
P0073801,CAT0048
P0073807,CAT0015
P0073807,CAT0048
P0073823,CAT0015
P0073823,CAT0048
P0073831,CAT0015
P0073831,CAT0048
P0073834,CAT0015
P0073834,CAT0048
P0073861,CAT0015
P0073861,CAT0048
P0073864,CAT0015
P0073864,CAT0048
P0073865,CAT0015
P0073865,CAT0048
P0073872,CAT0015
P0073872,CAT0048
P0073881,CAT0015
P0073881,CAT0048
P0073891,CAT0015
P0073891,CAT0048
P0073906,CAT0015
P0073906,CAT0048
P0073907,CAT0015
P0073907,CAT0048
P0073909,CAT0015
P0073909,CAT0048
P0073937,CAT0015
P0073937,CAT0048
P0073940,CAT0015
P0073940,CAT0048
P0073954,CAT0015
P0073954,CAT0048
P0073961,CAT0015
P0073961,CAT0048
P0073978,CAT0015
P0073978,CAT0048
P0073979,CAT0015
P0073979,CAT0048
P0074025,CAT0015
P0074025,CAT0048
P0074032,CAT0015
P0074032,CAT0048
P0074034,CAT0015
P0074034,CAT0048
P0074039,CAT0015
P0074039,CAT0048
P0074045,CAT0015
P0074045,CAT0048
P0074056,CAT0015
P0074056,CAT0048
P0074059,CAT0015
P0074059,CAT0048
P0074063,CAT0015
P0074063,CAT0048
P0074065,CAT0015
P0074065,CAT0048
P0074072,CAT0015
P0074072,CAT0048
P0074083,CAT0015
P0074083,CAT0048
P0074097,CAT0015
P0074097,CAT0048
P0074098,CAT0015
P0074098,CAT0048
P0074115,CAT0015
P0074115,CAT0048
P0074117,CAT0015
P0074117,CAT0048
P0074121,CAT0015
P0074121,CAT0048
P0074130,CAT0015
P0074130,CAT0048
P0074132,CAT0015
P0074132,CAT0048
P0074139,CAT0015
P0074139,CAT0048
P0074148,CAT0015
P0074148,CAT0048
P0074149,CAT0015
P0074149,CAT0048
P0074150,CAT0015
P0074150,CAT0048
P0074167,CAT0015
P0074167,CAT0048
P0074168,CAT0015
P0074168,CAT0048
P0074172,CAT0015
P0074172,CAT0048
P0074188,CAT0015
P0074188,CAT0048
P0074204,CAT0015
P0074204,CAT0048
P0074215,CAT0015
P0074215,CAT0048
P0074217,CAT0015
P0074217,CAT0048
P0074219,CAT0015
P0074219,CAT0048
P0074223,CAT0015
P0074223,CAT0048
P0074264,CAT0015
P0074264,CAT0048
P0074270,CAT0015
P0074270,CAT0048
P0074282,CAT0015
P0074282,CAT0048
P0074289,CAT0015
P0074289,CAT0048
P0074305,CAT0015
P0074305,CAT0048
P0074307,CAT0015
P0074307,CAT0048
P0074308,CAT0015
P0074308,CAT0048
P0074317,CAT0015
P0074317,CAT0048
P0074323,CAT0015
P0074323,CAT0048
P0074328,CAT0015
P0074328,CAT0048
P0074346,CAT0015
P0074346,CAT0048
P0074379,CAT0015
P0074379,CAT0048
P0074380,CAT0015
P0074380,CAT0048
P0074387,CAT0015
P0074387,CAT0048
P0074391,CAT0015
P0074391,CAT0048
P0074394,CAT0015
P0074394,CAT0048
P0074398,CAT0015
P0074398,CAT0048
P0074402,CAT0015
P0074402,CAT0048
P0074449,CAT0015
P0074449,CAT0048
P0074450,CAT0015
P0074450,CAT0048
P0074481,CAT0015
P0074481,CAT0048
P0074494,CAT0015
P0074494,CAT0048
P0074501,CAT0015
P0074501,CAT0048
P0074523,CAT0015
P0074523,CAT0048
P0074550,CAT0015
P0074550,CAT0048
P0074559,CAT0015
P0074559,CAT0048
P0074566,CAT0015
P0074566,CAT0048
P0074598,CAT0015
P0074598,CAT0048
P0074618,CAT0015
P0074618,CAT0048
P0074622,CAT0015
P0074622,CAT0048
P0074623,CAT0015
P0074623,CAT0048
P0074638,CAT0015
P0074638,CAT0048
P0074666,CAT0015
P0074666,CAT0048
P0074671,CAT0015
P0074671,CAT0048
P0074678,CAT0015
P0074678,CAT0048
P0074683,CAT0015
P0074683,CAT0048
P0074686,CAT0015
P0074686,CAT0048
P0074687,CAT0015
P0074687,CAT0048
P0074703,CAT0015
P0074703,CAT0048
P0074710,CAT0015
P0074710,CAT0048
P0074716,CAT0015
P0074716,CAT0048
P0074723,CAT0015
P0074723,CAT0048
P0074731,CAT0015
P0074731,CAT0048
P0074737,CAT0015
P0074737,CAT0048
P0074746,CAT0015
P0074746,CAT0048
P0074758,CAT0015
P0074758,CAT0048
P0074766,CAT0015
P0074766,CAT0048
P0074768,CAT0015
P0074768,CAT0048
P0074773,CAT0015
P0074773,CAT0048
P0074777,CAT0015
P0074777,CAT0048
P0074779,CAT0015
P0074779,CAT0048
P0074787,CAT0015
P0074787,CAT0048
P0074811,CAT0015
P0074811,CAT0048
P0074820,CAT0015
P0074820,CAT0048
P0074857,CAT0015
P0074857,CAT0048
P0074863,CAT0015
P0074863,CAT0048
P0074880,CAT0015
P0074880,CAT0048
P0074881,CAT0015
P0074881,CAT0048
P0074882,CAT0015
P0074882,CAT0048
P0074893,CAT0015
P0074893,CAT0048
P0074902,CAT0015
P0074902,CAT0048
P0074903,CAT0015
P0074903,CAT0048
P0074921,CAT0015
P0074921,CAT0048
P0074925,CAT0015
P0074925,CAT0048
P0074931,CAT0015
P0074931,CAT0048
P0074932,CAT0015
P0074932,CAT0048
P0074938,CAT0015
P0074938,CAT0048
P0074949,CAT0015
P0074949,CAT0048
P0074961,CAT0015
P0074961,CAT0048
P0074963,CAT0015
P0074963,CAT0048
P0074966,CAT0015
P0074966,CAT0048
P0074968,CAT0015
P0074968,CAT0048
P0074974,CAT0015
P0074974,CAT0048
P0074984,CAT0015
P0074984,CAT0048
P0074995,CAT0015
P0074995,CAT0048
P0074996,CAT0015
P0074996,CAT0048
P0074998,CAT0015
P0074998,CAT0048
P0075043,CAT0015
P0075043,CAT0048
P0075046,CAT0015
P0075046,CAT0048
P0075063,CAT0015
P0075063,CAT0048
P0075067,CAT0015
P0075067,CAT0048
P0075081,CAT0015
P0075081,CAT0048
P0075089,CAT0015
P0075089,CAT0048
P0075105,CAT0015
P0075105,CAT0048
P0075118,CAT0015
P0075118,CAT0048
P0075161,CAT0015
P0075161,CAT0048
P0075165,CAT0015
P0075165,CAT0048
P0075172,CAT0015
P0075172,CAT0048
P0075182,CAT0015
P0075182,CAT0048
P0075195,CAT0015
P0075195,CAT0048
P0075213,CAT0015
P0075213,CAT0048
P0075224,CAT0015
P0075224,CAT0048
P0075246,CAT0015
P0075246,CAT0048
P0075249,CAT0015
P0075249,CAT0048
P0075267,CAT0015
P0075267,CAT0048
P0075268,CAT0015
P0075268,CAT0048
P0075272,CAT0015
P0075272,CAT0048
P0075282,CAT0015
P0075282,CAT0048
P0075285,CAT0015
P0075285,CAT0048
P0075311,CAT0015
P0075311,CAT0048
P0075326,CAT0015
P0075326,CAT0048
P0075356,CAT0015
P0075356,CAT0048
P0075361,CAT0015
P0075361,CAT0048
P0075373,CAT0015
P0075373,CAT0048
P0075383,CAT0015
P0075383,CAT0048
P0075391,CAT0015
P0075391,CAT0048
P0075392,CAT0015
P0075392,CAT0048
P0075409,CAT0015
P0075409,CAT0048
P0075416,CAT0015
P0075416,CAT0048
P0075418,CAT0015
P0075418,CAT0048
P0075423,CAT0015
P0075423,CAT0048
P0075424,CAT0015
P0075424,CAT0048
P0075428,CAT0015
P0075428,CAT0048
P0075437,CAT0015
P0075437,CAT0048
P0075438,CAT0015
P0075438,CAT0048
P0075449,CAT0015
P0075449,CAT0048
P0075464,CAT0015
P0075464,CAT0048
P0075474,CAT0015
P0075474,CAT0048
P0075479,CAT0015
P0075479,CAT0048
P0075491,CAT0015
P0075491,CAT0048
P0075527,CAT0015
P0075527,CAT0048
P0075531,CAT0015
P0075531,CAT0048
P0075548,CAT0015
P0075548,CAT0048
P0075551,CAT0015
P0075551,CAT0048
P0075555,CAT0015
P0075555,CAT0048
P0075559,CAT0015
P0075559,CAT0048
P0075561,CAT0015
P0075561,CAT0048
P0075580,CAT0015
P0075580,CAT0048
P0075597,CAT0015
P0075597,CAT0048
P0075605,CAT0015
P0075605,CAT0048
P0075606,CAT0015
P0075606,CAT0048
P0075628,CAT0015
P0075628,CAT0048
P0075634,CAT0015
P0075634,CAT0048
P0075637,CAT0015
P0075637,CAT0048
P0075641,CAT0015
P0075641,CAT0048
P0075646,CAT0015
P0075646,CAT0048
P0075648,CAT0015
P0075648,CAT0048
P0075649,CAT0015
P0075649,CAT0048
P0075658,CAT0015
P0075658,CAT0048
P0075678,CAT0015
P0075678,CAT0048
P0075679,CAT0015
P0075679,CAT0048
P0075683,CAT0015
P0075683,CAT0048
P0075684,CAT0015
P0075684,CAT0048
P0075692,CAT0015
P0075692,CAT0048
P0075704,CAT0015
P0075704,CAT0048
P0075709,CAT0015
P0075709,CAT0048
P0075716,CAT0015
P0075716,CAT0048
P0075728,CAT0015
P0075728,CAT0048
P0075735,CAT0015
P0075735,CAT0048
P0075749,CAT0015
P0075749,CAT0048
P0075763,CAT0015
P0075763,CAT0048
P0075770,CAT0015
P0075770,CAT0048
P0075774,CAT0015
P0075774,CAT0048
P0075784,CAT0015
P0075784,CAT0048
P0075812,CAT0015
P0075812,CAT0048
P0075832,CAT0015
P0075832,CAT0048
P0075841,CAT0015
P0075841,CAT0048
P0075848,CAT0015
P0075848,CAT0048
P0075852,CAT0015
P0075852,CAT0048
P0075857,CAT0015
P0075857,CAT0048
P0075879,CAT0015
P0075879,CAT0048
P0075880,CAT0015
P0075880,CAT0048
P0075891,CAT0015
P0075891,CAT0048
P0075918,CAT0015
P0075918,CAT0048
P0075920,CAT0015
P0075920,CAT0048
P0075929,CAT0015
P0075929,CAT0048
P0075946,CAT0015
P0075946,CAT0048
P0075950,CAT0015
P0075950,CAT0048
P0075953,CAT0015
P0075953,CAT0048
P0075972,CAT0015
P0075972,CAT0048
P0075973,CAT0015
P0075973,CAT0048
P0076010,CAT0015
P0076010,CAT0048
P0076027,CAT0015
P0076027,CAT0048
P0076046,CAT0015
P0076046,CAT0048
P0076061,CAT0015
P0076061,CAT0048
P0076062,CAT0015
P0076062,CAT0048
P0076068,CAT0015
P0076068,CAT0048
P0076075,CAT0015
P0076075,CAT0048
P0076085,CAT0015
P0076085,CAT0048
P0076091,CAT0015
P0076091,CAT0048
P0076092,CAT0015
P0076092,CAT0048
P0076095,CAT0015
P0076095,CAT0048
P0076100,CAT0015
P0076100,CAT0048
P0076117,CAT0015
P0076117,CAT0048
P0076125,CAT0015
P0076125,CAT0048
P0076135,CAT0015
P0076135,CAT0048
P0076158,CAT0015
P0076158,CAT0048
P0076165,CAT0015
P0076165,CAT0048
P0076168,CAT0015
P0076168,CAT0048
P0076171,CAT0015
P0076171,CAT0048
P0076173,CAT0015
P0076173,CAT0048
P0076177,CAT0015
P0076177,CAT0048
P0076182,CAT0015
P0076182,CAT0048
P0076202,CAT0015
P0076202,CAT0048
P0076203,CAT0015
P0076203,CAT0048
P0076212,CAT0015
P0076212,CAT0048
P0076218,CAT0015
P0076218,CAT0048
P0076229,CAT0015
P0076229,CAT0048
P0076232,CAT0015
P0076232,CAT0048
P0076240,CAT0015
P0076240,CAT0048
P0076242,CAT0015
P0076242,CAT0048
P0076247,CAT0015
P0076247,CAT0048
P0076250,CAT0015
P0076250,CAT0048
P0076258,CAT0015
P0076258,CAT0048
P0076263,CAT0015
P0076263,CAT0048
P0076284,CAT0015
P0076284,CAT0048
P0076290,CAT0015
P0076290,CAT0048
P0076291,CAT0015
P0076291,CAT0048
P0076293,CAT0015
P0076293,CAT0048
P0076297,CAT0015
P0076297,CAT0048
P0076312,CAT0015
P0076312,CAT0048
P0076313,CAT0015
P0076313,CAT0048
P0076318,CAT0015
P0076318,CAT0048
P0076330,CAT0015
P0076330,CAT0048
P0076334,CAT0015
P0076334,CAT0048
P0076344,CAT0015
P0076344,CAT0048
P0076358,CAT0015
P0076358,CAT0048
P0076359,CAT0015
P0076359,CAT0048
P0076363,CAT0015
P0076363,CAT0048
P0076398,CAT0015
P0076398,CAT0048
P0076401,CAT0015
P0076401,CAT0048
P0076424,CAT0015
P0076424,CAT0048
P0076428,CAT0015
P0076428,CAT0048
P0076430,CAT0015
P0076430,CAT0048
P0076439,CAT0015
P0076439,CAT0048
P0076443,CAT0015
P0076443,CAT0048
P0076450,CAT0015
P0076450,CAT0048
P0076456,CAT0015
P0076456,CAT0048
P0076472,CAT0015
P0076472,CAT0048
P0076480,CAT0015
P0076480,CAT0048
P0076481,CAT0015
P0076481,CAT0048
P0076484,CAT0015
P0076484,CAT0048
P0076485,CAT0015
P0076485,CAT0048
P0076498,CAT0015
P0076498,CAT0048
P0076509,CAT0015
P0076509,CAT0048
P0076522,CAT0015
P0076522,CAT0048
P0076532,CAT0015
P0076532,CAT0048
P0076539,CAT0015
P0076539,CAT0048
P0076545,CAT0015
P0076545,CAT0048
P0076550,CAT0015
P0076550,CAT0048
P0076553,CAT0015
P0076553,CAT0048
P0076554,CAT0015
P0076554,CAT0048
P0076558,CAT0015
P0076558,CAT0048
P0076593,CAT0015
P0076593,CAT0048
P0076601,CAT0015
P0076601,CAT0048
P0076632,CAT0015
P0076632,CAT0048
P0076654,CAT0015
P0076654,CAT0048
P0076667,CAT0015
P0076667,CAT0048
P0076672,CAT0015
P0076672,CAT0048
P0076673,CAT0015
P0076673,CAT0048
P0076679,CAT0015
P0076679,CAT0048
P0076690,CAT0015
P0076690,CAT0048
P0076698,CAT0015
P0076698,CAT0048
P0076707,CAT0015
P0076707,CAT0048
P0076712,CAT0015
P0076712,CAT0048
P0076724,CAT0015
P0076724,CAT0048
P0076732,CAT0015
P0076732,CAT0048
P0076733,CAT0015
P0076733,CAT0048
P0076736,CAT0015
P0076736,CAT0048
P0076743,CAT0015
P0076743,CAT0048
P0076744,CAT0015
P0076744,CAT0048
P0076746,CAT0015
P0076746,CAT0048
P0076749,CAT0015
P0076749,CAT0048
P0076762,CAT0015
P0076762,CAT0048
P0076768,CAT0015
P0076768,CAT0048
P0076771,CAT0015
P0076771,CAT0048
P0076773,CAT0015
P0076773,CAT0048
P0076776,CAT0015
P0076776,CAT0048
P0076778,CAT0015
P0076778,CAT0048
P0076783,CAT0015
P0076783,CAT0048
P0076784,CAT0015
P0076784,CAT0048
P0076785,CAT0015
P0076785,CAT0048
P0076791,CAT0015
P0076791,CAT0048
P0076794,CAT0015
P0076794,CAT0048
P0076816,CAT0015
P0076816,CAT0048
P0076822,CAT0015
P0076822,CAT0048
P0076826,CAT0015
P0076826,CAT0048
P0076833,CAT0015
P0076833,CAT0048
P0076857,CAT0015
P0076857,CAT0048
P0076863,CAT0015
P0076863,CAT0048
P0076867,CAT0015
P0076867,CAT0048
P0076875,CAT0015
P0076875,CAT0048
P0076901,CAT0015
P0076901,CAT0048
P0076902,CAT0015
P0076902,CAT0048
P0076926,CAT0015
P0076926,CAT0048
P0076933,CAT0015
P0076933,CAT0048
P0076950,CAT0015
P0076950,CAT0048
P0076953,CAT0015
P0076953,CAT0048
P0076959,CAT0015
P0076959,CAT0048
P0076964,CAT0015
P0076964,CAT0048
P0076978,CAT0015
P0076978,CAT0048
P0076987,CAT0015
P0076987,CAT0048
P0076989,CAT0015
P0076989,CAT0048
P0076994,CAT0015
P0076994,CAT0048
P0076995,CAT0015
P0076995,CAT0048
P0076999,CAT0015
P0076999,CAT0048
P0077005,CAT0015
P0077005,CAT0048
P0077014,CAT0015
P0077014,CAT0048
P0077026,CAT0015
P0077026,CAT0048
P0077031,CAT0015
P0077031,CAT0048
P0077034,CAT0015
P0077034,CAT0048
P0077055,CAT0015
P0077055,CAT0048
P0077064,CAT0015
P0077064,CAT0048
P0077066,CAT0015
P0077066,CAT0048
P0077067,CAT0015
P0077067,CAT0048
P0077071,CAT0015
P0077071,CAT0048
P0077074,CAT0015
P0077074,CAT0048
P0077081,CAT0015
P0077081,CAT0048
P0077082,CAT0015
P0077082,CAT0048
P0077091,CAT0015
P0077091,CAT0048
P0077098,CAT0015
P0077098,CAT0048
P0077103,CAT0015
P0077103,CAT0048
P0077107,CAT0015
P0077107,CAT0048
P0077112,CAT0015
P0077112,CAT0048
P0077123,CAT0015
P0077123,CAT0048
P0077143,CAT0015
P0077143,CAT0048
P0077149,CAT0015
P0077149,CAT0048
P0077158,CAT0015
P0077158,CAT0048
P0077159,CAT0015
P0077159,CAT0048
P0077165,CAT0015
P0077165,CAT0048
P0077175,CAT0015
P0077175,CAT0048
P0077178,CAT0015
P0077178,CAT0048
P0077190,CAT0015
P0077190,CAT0048
P0077207,CAT0015
P0077207,CAT0048
P0077222,CAT0015
P0077222,CAT0048
P0077228,CAT0015
P0077228,CAT0048
P0077229,CAT0015
P0077229,CAT0048
P0077238,CAT0015
P0077238,CAT0048
P0077250,CAT0015
P0077250,CAT0048
P0077263,CAT0015
P0077263,CAT0048
P0077303,CAT0015
P0077303,CAT0048
P0077314,CAT0015
P0077314,CAT0048
P0077317,CAT0015
P0077317,CAT0048
P0077318,CAT0015
P0077318,CAT0048
P0077335,CAT0015
P0077335,CAT0048
P0077340,CAT0015
P0077340,CAT0048
P0077341,CAT0015
P0077341,CAT0048
P0077358,CAT0015
P0077358,CAT0048
P0077364,CAT0015
P0077364,CAT0048
P0077400,CAT0015
P0077400,CAT0048
P0077401,CAT0015
P0077401,CAT0048
P0077405,CAT0015
P0077405,CAT0048
P0077411,CAT0015
P0077411,CAT0048
P0077421,CAT0015
P0077421,CAT0048
P0077425,CAT0015
P0077425,CAT0048
P0077436,CAT0015
P0077436,CAT0048
P0077439,CAT0015
P0077439,CAT0048
P0077442,CAT0015
P0077442,CAT0048
P0077445,CAT0015
P0077445,CAT0048
P0077449,CAT0015
P0077449,CAT0048
P0077457,CAT0015
P0077457,CAT0048
P0077470,CAT0015
P0077470,CAT0048
P0077471,CAT0015
P0077471,CAT0048
P0077505,CAT0015
P0077505,CAT0048
P0077506,CAT0015
P0077506,CAT0048
P0077518,CAT0015
P0077518,CAT0048
P0077528,CAT0015
P0077528,CAT0048
P0077545,CAT0015
P0077545,CAT0048
P0077550,CAT0015
P0077550,CAT0048
P0077555,CAT0015
P0077555,CAT0048
P0077583,CAT0015
P0077583,CAT0048
P0077592,CAT0015
P0077592,CAT0048
P0077598,CAT0015
P0077598,CAT0048
P0077600,CAT0015
P0077600,CAT0048
P0077602,CAT0015
P0077602,CAT0048
P0077603,CAT0015
P0077603,CAT0048
P0077606,CAT0015
P0077606,CAT0048
P0077635,CAT0015
P0077635,CAT0048
P0077639,CAT0015
P0077639,CAT0048
P0077645,CAT0015
P0077645,CAT0048
P0077650,CAT0015
P0077650,CAT0048
P0077655,CAT0015
P0077655,CAT0048
P0077658,CAT0015
P0077658,CAT0048
P0077661,CAT0015
P0077661,CAT0048
P0077671,CAT0015
P0077671,CAT0048
P0077695,CAT0015
P0077695,CAT0048
P0077704,CAT0015
P0077704,CAT0048
P0077752,CAT0015
P0077752,CAT0048
P0077781,CAT0015
P0077781,CAT0048
P0077791,CAT0015
P0077791,CAT0048
P0077793,CAT0015
P0077793,CAT0048
P0077804,CAT0015
P0077804,CAT0048
P0077820,CAT0015
P0077820,CAT0048
P0077832,CAT0015
P0077832,CAT0048
P0077834,CAT0015
P0077834,CAT0048
P0077839,CAT0015
P0077839,CAT0048
P0077850,CAT0015
P0077850,CAT0048
P0077868,CAT0015
P0077868,CAT0048
P0077884,CAT0015
P0077884,CAT0048
P0077891,CAT0015
P0077891,CAT0048
P0077896,CAT0015
P0077896,CAT0048
P0077903,CAT0015
P0077903,CAT0048
P0077913,CAT0015
P0077913,CAT0048
P0077914,CAT0015
P0077914,CAT0048
P0077922,CAT0015
P0077922,CAT0048
P0077928,CAT0015
P0077928,CAT0048
P0077930,CAT0015
P0077930,CAT0048
P0077945,CAT0015
P0077945,CAT0048
P0077949,CAT0015
P0077949,CAT0048
P0077953,CAT0015
P0077953,CAT0048
P0077957,CAT0015
P0077957,CAT0048
P0077959,CAT0015
P0077959,CAT0048
P0077968,CAT0015
P0077968,CAT0048
P0077976,CAT0015
P0077976,CAT0048
P0077991,CAT0015
P0077991,CAT0048
P0077995,CAT0015
P0077995,CAT0048
P0078004,CAT0015
P0078004,CAT0048
P0078026,CAT0015
P0078026,CAT0048
P0078038,CAT0015
P0078038,CAT0048
P0078055,CAT0015
P0078055,CAT0048
P0078058,CAT0015
P0078058,CAT0048
P0078063,CAT0015
P0078063,CAT0048
P0078072,CAT0015
P0078072,CAT0048
P0078084,CAT0015
P0078084,CAT0048
P0078087,CAT0015
P0078087,CAT0048
P0078123,CAT0015
P0078123,CAT0048
P0078125,CAT0015
P0078125,CAT0048
P0078127,CAT0015
P0078127,CAT0048
P0078136,CAT0015
P0078136,CAT0048
P0078149,CAT0015
P0078149,CAT0048
P0078168,CAT0015
P0078168,CAT0048
P0078170,CAT0015
P0078170,CAT0048
P0078192,CAT0015
P0078192,CAT0048
P0078199,CAT0015
P0078199,CAT0048
P0078203,CAT0015
P0078203,CAT0048
P0078206,CAT0015
P0078206,CAT0048
P0078220,CAT0015
P0078220,CAT0048
P0078221,CAT0015
P0078221,CAT0048
P0078232,CAT0015
P0078232,CAT0048
P0078247,CAT0015
P0078247,CAT0048
P0078249,CAT0015
P0078249,CAT0048
P0078291,CAT0015
P0078291,CAT0048
P0078310,CAT0015
P0078310,CAT0048
P0078321,CAT0015
P0078321,CAT0048
P0078330,CAT0015
