review_id,purchase_id,rating,comment,status,last_update
RV0001630,PR0002571,5.0,ProFlowers offered to send a replacement bouquet to make amends for a mistake on my first order.  I took them up on their offer and they came through with flying colors.  I will give them my business again.,visible,2024-06-04 13:41:33
RV0001631,PR0002366,4.2,"It's fun for the family to use Echo. Alexa has been of help to answer questions that the kids ask, many times related to their homework. Also, works great with 3rd party products, like Nest's. Will keep getting better and better over time, as more content/ data and integration becomes available for Alexa.",visible,2024-06-10 17:00:51
RV0001632,PR0002397,2.6,"The product is the same as you can get anywhere.  Be sure you count the cups in the box, as I was shorted.  As always, though, Amazon made it right.",visible,2024-06-10 05:21:37
RV0001633,PR0002561,5.0,This is my new favorite tea.  It's black as coffee maybe even darker.  It has a very strong flavor.  You will either love it or hate it.  The tea leaves are allowed to decompose or compost a bit.... it is weird but it makes a amazingly powerful tea.  It is supposed to promote weight loss if you want to use it for that reason.,visible,2024-06-08 12:24:28
RV0001634,PR0002612,4.0,I got rid of cable for this and trust and believe it is worth it.,visible,2024-06-03 18:27:43
RV0001635,PR0002527,3.3,Was disappointed with product.  The sugar is all clumped up - will not order this product again.,visible,2024-06-14 03:15:45
RV0001636,PR0002490,4.3,"Unless I'm not using it right, I can't voice search within apps outside of the amazon realm. Other than that, pretty sweet setup.",visible,2024-06-13 05:23:26
RV0001637,PR0002638,5.0,Take the time to read the instructions. Works great!,visible,2024-06-03 12:13:18
RV0001638,PR0002449,5.0,"Absolutely the best candy out there! Fresh! Brought back my childhood and made me eat too much! The cream filling was soft and wonderful, and the caramel was some of the best I've ever eaten.",visible,2024-06-01 16:06:19
RV0001639,PR0002446,4.6,"So far we use it for entertainment and it has not disappointed! We have found every genre of music and many obscure musicians with it. Have some privacy concerns, but overall for music and jokes, it is fun! My wife has discovered new songs, due to an occasional misinterpretation, but always fun enjoy. Great for waking us up also!",visible,2024-06-07 07:37:46
RV0001640,PR0002500,3.3,"I chugged down dozens of these capsules in the hope that they'd help with lactation.  They may have...but not enough that I could say definitively.  What really did help me, surprisingly, was massage - every time I had a massage, milk volume tripled.",visible,2024-06-12 12:19:35
RV0001641,PR0002547,4.6,"Small, lightweight, well priced, a great entry tablet.",visible,2024-06-11 05:25:39
RV0001642,PR0002358,4.6,Love the banana nut bread its soft and soooo yummy. I had to go out and buy more! They are even better if you warm them up in the microwave.,visible,2024-06-10 08:33:44
RV0001643,PR0002623,4.8,"The toy companies and the battery making companies have a long running conspiracy to make you buy millions of batteries for your kids' toys. Thanks to Amazon, I can break the cycle of the evil conspiracy and just buy these cheap but long lasting batteries! Thanks Amazon for helping me stick it to the man.",visible,2024-06-06 23:43:37
RV0001644,PR0002508,4.3,"A few months ago I adopted a pair of cats. I carefully fed them the diet that had been used at the shelter from which I had adopted them. Over the course of several weeks, I noticed that one cat had really bad breath and some truly epic farts. These were serious, room clearing episodes of gas, which were occurring at least once a day. I took kitty to the vet and had her checked out. Her teeth looked great, but I had them cleaned anyway. Her general exam and fecals were all clean. The doctor suggested changing their diet. I went to Phydeaux [...] and asked them for as many free dry food samples as they would be willing to give me. Came home with 14 different foods, yay Phydeaux, and discovered that this herring and sweet potato formula was the only one the cats would eat. I went back and bought a 15 lb bag. The cats have been eating it for 3 weeks now, and during that time the gas has stopped. Her breath isn't great, but I'm grateful for a general decrease of bad odors in the house.<br />I hope California Naturals continues production of this product as I intend to feed it to the cats for the rest of their lives.",visible,2024-06-15 20:26:56
RV0001645,PR0002646,5.0,"We have tried all the Furikake flavors, and we love them all.  We add it to all our rice dinners - especially when serve rice with sliced cucumbers and salmon.  Even my mother, who detests sushi, loves this flavoring.  She even requested her own bottle!  A little goes a long way, and we just sprinkle it over the serving bowl.  People who can't get enough, usually sprinkle a little extra on their own portions.  (Like myself!)",visible,2024-06-05 10:25:23
RV0001646,PR0002443,5.0,"While traveling in Nepal, I was introduced to full-cream powdered milk. Not only was it great tasting, but was a safer alternative to local supply. Since returning to the United States, it has been IMPOSSIBLE to find! Yes, plenty of the poor tasting low-fat varieties are in every supermarket - but no full cream anywhere!<br /><br />Some months ago, PEAK Dry Whole Milk became available through internet suppliers. Four cans were ordered and enjoyed. The milk has the fine full taste of European dairy products.<br /><br />BEST USE: put powder directly in tea or coffee. Makes your morning brew rich and creamy!<br /><br />Hope Amazon will also offer the smaller cans which are more convenient for travel.",visible,2024-06-12 09:55:46
RV0001647,PR0002647,5.0,Great tasting cold tea or at room temperature. Good tasting flavor without sweeteners or calories. Nice tea to purchase with Amazon's subscribe & save option.,visible,2024-06-09 03:54:19
RV0001648,PR0002461,5.0,"Easily one of the best summer sausages i have ever tasted.  I personally like the beef version of old wisconsin summer sausage because i think it taste better than the others when broiled.  The original flavor is also good, and i would say that one is the best if you're just going to slice and eat with no broiling.  I havent tried the Garlic one yet but im sure i would love it as well.  This summer sausage easily gets 5 stars from me.",visible,2024-06-01 23:17:03
RV0001649,PR0002477,5.0,"Amazon Echo is my new favorite , I love Alexia, sound is great. I use timer in kitchen, making list, checking weather where my loved one's live, and stock market.",visible,2024-06-03 14:11:51
