inventory_id,product_id,quantity,last_update
INV0020053,P0020053,2591,2024-04-06 00:00:00
INV0020054,P0020054,311,2024-04-01 00:00:00
INV0020055,P0020055,134,2024-04-09 00:00:00
INV0020056,P0020056,362,2024-04-04 00:00:00
INV0020058,P0020058,1875,2024-05-25 00:00:00
INV0020059,P0020059,237,2024-04-01 00:00:00
INV0020060,P0020060,308,2024-05-21 00:00:00
INV0020061,P0020061,32,2024-04-04 00:00:00
INV0020062,P0020062,4,2024-04-03 00:00:00
INV0020063,P0020063,240,2024-04-05 00:00:00
INV0020064,P0020064,22,2024-04-08 00:00:00
INV0020065,P0020065,4208,2024-04-11 00:00:00
INV0020066,P0020066,397,2024-04-06 00:00:00
INV0020067,P0020067,44,2024-04-04 00:00:00
INV0020069,P0020069,9,2024-05-26 00:00:00
INV0020070,P0020070,24,2024-04-03 00:00:00
INV0020071,P0020071,0,2024-05-19 00:00:00
INV0020073,P0020073,327,2024-04-08 00:00:00
INV0020074,P0020074,356,2024-04-07 00:00:00
INV0020076,P0020076,471,2024-04-06 00:00:00
INV0020079,P0020079,23,2024-04-10 00:00:00
INV0020081,P0020081,41,2024-04-07 00:00:00
INV0020082,P0020082,0,2024-05-20 00:00:00
INV0020083,P0020083,48,2024-04-03 00:00:00
INV0020084,P0020084,37,2024-04-09 00:00:00
INV0020087,P0020087,2216,2024-05-24 00:00:00
INV0020088,P0020088,66,2024-04-11 00:00:00
INV0020089,P0020089,13,2024-04-09 00:00:00
INV0020093,P0020093,32,2024-05-20 00:00:00
INV0020094,P0020094,2914,2024-04-05 00:00:00
INV0020095,P0020095,349,2024-04-05 00:00:00
INV0020096,P0020096,100,2024-04-01 00:00:00
INV0020097,P0020097,1127,2024-05-19 00:00:00
INV0020099,P0020099,262,2024-05-22 00:00:00
INV0020101,P0020101,500,2024-04-07 00:00:00
INV0020103,P0020103,3275,2024-04-01 00:00:00
INV0020104,P0020104,40,2024-04-05 00:00:00
INV0020107,P0020107,33,2024-05-26 00:00:00
INV0020108,P0020108,4,2024-04-01 00:00:00
INV0020109,P0020109,1,2024-05-16 00:00:00
INV0020110,P0020110,39,2024-04-05 00:00:00
INV0020111,P0020111,850,2024-04-05 00:00:00
INV0020112,P0020112,387,2024-04-06 00:00:00
INV0020113,P0020113,178,2024-04-04 00:00:00
INV0020114,P0020114,4685,2024-04-07 00:00:00
INV0020116,P0020116,211,2024-04-01 00:00:00
INV0020118,P0020118,2423,2024-05-19 00:00:00
INV0020119,P0020119,31,2024-04-07 00:00:00
INV0020120,P0020120,384,2024-04-02 00:00:00
INV0020121,P0020121,218,2024-04-09 00:00:00
INV0020122,P0020122,218,2024-05-14 08:40:42
INV0020123,P0020123,65,2024-04-07 00:00:00
INV0020124,P0020124,287,2024-04-10 00:00:00
INV0020125,P0020125,54,2024-04-05 00:00:00
INV0020126,P0020126,35,2024-04-08 00:00:00
INV0020127,P0020127,7,2024-04-10 00:00:00
INV0020128,P0020128,220,2024-04-06 00:00:00
INV0020129,P0020129,90,2024-04-09 00:00:00
INV0020134,P0020134,139,2024-04-10 00:00:00
INV0020135,P0020135,3554,2024-05-18 00:00:00
INV0020136,P0020136,182,2024-04-11 00:00:00
INV0020137,P0020137,37,2024-05-16 00:00:00
INV0020138,P0020138,24,2024-04-02 00:00:00
INV0020139,P0020139,335,2024-04-01 00:00:00
INV0020140,P0020140,37,2024-04-07 00:00:00
INV0020142,P0020142,75,2024-04-05 00:00:00
INV0020143,P0020143,991,2024-05-19 00:00:00
INV0020145,P0020145,210,2024-04-04 00:00:00
INV0020146,P0020146,25,2024-04-08 00:00:00
INV0020148,P0020148,609,2024-04-08 00:00:00
INV0020149,P0020149,179,2024-05-16 00:00:00
INV0020151,P0020151,414,2024-04-03 00:00:00
INV0020152,P0020152,168,2024-05-20 00:00:00
INV0020153,P0020153,76,2024-04-09 00:00:00
INV0020154,P0020154,186,2024-04-01 00:00:00
INV0020155,P0020155,4201,2024-04-03 00:00:00
INV0020158,P0020158,176,2024-04-09 00:00:00
INV0020159,P0020159,3,2024-04-08 00:00:00
INV0020160,P0020160,0,2024-05-23 00:00:00
INV0020162,P0020162,216,2024-05-26 00:00:00
INV0020164,P0020164,16,2024-04-06 00:00:00
INV0020166,P0020166,23,2024-04-09 00:00:00
INV0020167,P0020167,350,2024-04-09 00:00:00
INV0020168,P0020168,110,2024-05-21 00:00:00
INV0020169,P0020169,208,2024-04-08 00:00:00
INV0020170,P0020170,8,2024-04-04 00:00:00
INV0020172,P0020172,5,2024-04-09 00:00:00
INV0020174,P0020174,396,2024-05-26 00:00:00
INV0020177,P0020177,18,2024-04-06 00:00:00
INV0020178,P0020178,129,2024-04-06 00:00:00
INV0020179,P0020179,443,2024-04-10 00:00:00
INV0020180,P0020180,3203,2024-05-22 00:00:00
INV0020181,P0020181,500,2024-04-07 00:00:00
INV0020183,P0020183,48,2024-04-08 00:00:00
INV0020185,P0020185,1191,2024-04-10 00:00:00
INV0020187,P0020187,105,2024-04-03 00:00:00
INV0020189,P0020189,32,2024-04-11 00:00:00
INV0020192,P0020192,312,2024-04-07 00:00:00
INV0020194,P0020194,3,2024-04-04 00:00:00
INV0020195,P0020195,525,2024-04-05 00:00:00
INV0020197,P0020197,15,2024-04-03 00:00:00
INV0020198,P0020198,54,2024-04-03 00:00:00
INV0020199,P0020199,254,2024-05-21 00:00:00
INV0020200,P0020200,287,2024-04-08 00:00:00
INV0020201,P0020201,8,2024-04-03 00:00:00
INV0020203,P0020203,31,2024-04-05 00:00:00
INV0020204,P0020204,207,2024-04-02 00:00:00
INV0020206,P0020206,1805,2024-04-04 00:00:00
INV0020207,P0020207,27,2024-05-16 00:00:00
INV0020208,P0020208,473,2024-05-25 00:00:00
INV0020210,P0020210,47,2024-04-11 00:00:00
INV0020211,P0020211,7,2024-04-01 00:00:00
INV0020212,P0020212,22,2024-04-01 00:00:00
INV0020214,P0020214,28,2024-04-09 00:00:00
INV0020215,P0020215,283,2024-04-11 00:00:00
INV0020217,P0020217,332,2024-04-06 00:00:00
INV0020218,P0020218,1766,2024-04-06 00:00:00
INV0020222,P0020222,17,2024-04-05 00:00:00
INV0020224,P0020224,4993,2024-04-08 00:00:00
INV0020225,P0020225,47,2024-05-19 00:00:00
INV0020227,P0020227,315,2024-04-03 00:00:00
INV0020230,P0020230,700,2024-04-09 00:00:00
INV0020232,P0020232,1664,2024-05-21 00:00:00
INV0020233,P0020233,493,2024-04-01 00:00:00
INV0020234,P0020234,11,2024-04-01 00:00:00
INV0020236,P0020236,10,2024-04-07 00:00:00
INV0020237,P0020237,161,2024-04-06 00:00:00
INV0020238,P0020238,123,2024-04-05 00:00:00
INV0020239,P0020239,36,2024-04-06 00:00:00
INV0020240,P0020240,138,2024-05-23 00:00:00
INV0020242,P0020242,256,2024-04-07 00:00:00
INV0020243,P0020243,82,2024-04-10 00:00:00
INV0020244,P0020244,143,2024-04-06 00:00:00
INV0020245,P0020245,254,2024-04-09 00:00:00
INV0020248,P0020248,453,2024-04-01 00:00:00
INV0020250,P0020250,43,2024-04-05 00:00:00
INV0020253,P0020253,61,2024-04-11 00:00:00
INV0020254,P0020254,428,2024-04-07 00:00:00
INV0020257,P0020257,483,2024-04-04 00:00:00
INV0020259,P0020259,13,2024-04-02 00:00:00
INV0020261,P0020261,11,2024-05-23 00:00:00
INV0020262,P0020262,417,2024-04-07 00:00:00
INV0020263,P0020263,415,2024-04-03 00:00:00
INV0020264,P0020264,58,2024-04-11 00:00:00
INV0020265,P0020265,34,2024-04-07 00:00:00
INV0020267,P0020267,18,2024-04-05 00:00:00
INV0020268,P0020268,193,2024-04-03 00:00:00
INV0020270,P0020270,132,2024-04-08 00:00:00
INV0020271,P0020271,2795,2024-05-22 00:00:00
INV0020273,P0020273,410,2024-04-05 00:00:00
INV0020277,P0020277,212,2024-04-09 00:00:00
INV0020278,P0020278,272,2024-04-06 00:00:00
INV0020280,P0020280,262,2024-04-07 00:00:00
INV0020281,P0020281,0,2024-05-24 00:00:00
INV0020283,P0020283,322,2024-04-05 00:00:00
INV0020284,P0020284,43,2024-04-02 00:00:00
INV0020286,P0020286,277,2024-04-06 00:00:00
INV0020288,P0020288,0,2024-05-26 00:00:00
INV0020289,P0020289,15,2024-04-11 00:00:00
INV0020290,P0020290,2336,2024-04-01 00:00:00
INV0020292,P0020292,882,2024-04-09 00:00:00
INV0020294,P0020294,377,2024-04-05 00:00:00
INV0020296,P0020296,360,2024-05-26 00:00:00
INV0020299,P0020299,9,2024-04-07 00:00:00
INV0020300,P0020300,470,2024-04-05 00:00:00
INV0020301,P0020301,44,2024-04-02 00:00:00
INV0020302,P0020302,436,2024-05-20 00:00:00
INV0020303,P0020303,0,2024-05-24 00:00:00
INV0020304,P0020304,360,2024-04-04 00:00:00
INV0020306,P0020306,13,2024-05-03 19:08:38
INV0020307,P0020307,33,2024-04-06 00:00:00
INV0020311,P0020311,45,2024-04-02 00:00:00
INV0020312,P0020312,146,2024-05-21 00:00:00
INV0020314,P0020314,43,2024-04-11 00:00:00
INV0020315,P0020315,129,2024-04-05 00:00:00
INV0020316,P0020316,25,2024-04-11 00:00:00
INV0020319,P0020319,472,2024-05-24 00:00:00
INV0020320,P0020320,140,2024-04-02 00:00:00
INV0020321,P0020321,5,2024-04-01 00:00:00
INV0020323,P0020323,20,2024-04-08 00:00:00
INV0020324,P0020324,4079,2024-04-05 00:00:00
INV0020325,P0020325,4658,2024-04-03 00:00:00
INV0020326,P0020326,7,2024-05-22 00:00:00
INV0020329,P0020329,289,2024-04-10 00:00:00
INV0020330,P0020330,4107,2024-04-08 00:00:00
INV0020331,P0020331,918,2024-05-03 09:39:45
INV0020332,P0020332,1021,2024-04-01 00:00:00
INV0020334,P0020334,88,2024-05-26 00:00:00
INV0020335,P0020335,231,2024-05-03 01:13:53
INV0020336,P0020336,35,2024-05-19 00:00:00
INV0020337,P0020337,0,2024-05-23 00:00:00
INV0020343,P0020343,3863,2024-05-22 00:00:00
INV0020344,P0020344,30,2024-04-05 00:00:00
INV0020345,P0020345,162,2024-05-16 00:00:00
INV0020349,P0020349,166,2024-04-06 00:00:00
INV0020350,P0020350,35,2024-04-01 00:00:00
INV0020351,P0020351,8,2024-04-05 00:00:00
INV0020353,P0020353,30,2024-04-10 00:00:00
INV0020354,P0020354,38,2024-04-02 00:00:00
INV0020355,P0020355,35,2024-05-19 00:00:00
INV0020359,P0020359,453,2024-04-06 00:00:00
INV0020364,P0020364,77,2024-04-06 00:00:00
INV0020365,P0020365,2346,2024-04-09 00:00:00
INV0020366,P0020366,2211,2024-05-26 00:00:00
INV0020367,P0020367,3,2024-05-23 00:00:00
INV0020370,P0020370,13,2024-05-16 00:00:00
INV0020373,P0020373,24,2024-04-07 00:00:00
INV0020374,P0020374,2681,2024-04-10 00:00:00
INV0020378,P0020378,278,2024-04-04 00:00:00
INV0020381,P0020381,469,2024-04-10 00:00:00
INV0020391,P0020391,14,2024-04-11 00:00:00
INV0020392,P0020392,412,2024-04-05 00:00:00
INV0020395,P0020395,211,2024-04-09 00:00:00
INV0020398,P0020398,139,2024-04-10 00:00:00
INV0020399,P0020399,14,2024-04-04 00:00:00
INV0020403,P0020403,0,2024-05-20 00:00:00
INV0020405,P0020405,1253,2024-04-04 00:00:00
INV0020408,P0020408,27,2024-04-07 00:00:00
INV0020410,P0020410,457,2024-04-07 00:00:00
INV0020411,P0020411,438,2024-04-09 00:00:00
INV0020416,P0020416,92,2024-04-03 00:00:00
INV0020419,P0020419,0,2024-05-24 00:00:00
INV0020421,P0020421,197,2024-05-18 00:00:00
INV0020423,P0020423,3621,2024-04-03 00:00:00
INV0020425,P0020425,2912,2024-05-23 00:00:00
INV0020427,P0020427,12,2024-04-04 00:00:00
INV0020428,P0020428,23,2024-04-09 00:00:00
INV0020433,P0020433,67,2024-04-01 00:00:00
INV0020434,P0020434,138,2024-04-10 00:00:00
INV0020439,P0020439,113,2024-04-03 00:00:00
INV0020440,P0020440,255,2024-04-04 00:00:00
INV0020447,P0020447,3410,2024-04-08 00:00:00
INV0020448,P0020448,467,2024-04-03 00:00:00
INV0020451,P0020451,770,2024-04-08 00:00:00
INV0020454,P0020454,436,2024-05-20 00:00:00
INV0020455,P0020455,898,2024-04-09 00:00:00
INV0020456,P0020456,228,2024-04-11 00:00:00
INV0020457,P0020457,0,2024-05-25 00:00:00
INV0020458,P0020458,351,2024-04-05 00:00:00
INV0020460,P0020460,84,2024-04-15 10:53:37
INV0020463,P0020463,21,2024-04-11 00:00:00
INV0020466,P0020466,103,2024-04-02 00:00:00
INV0020470,P0020470,28,2024-04-05 00:00:00
INV0020477,P0020477,304,2024-04-10 00:00:00
INV0020479,P0020479,1335,2024-04-09 00:00:00
INV0020481,P0020481,450,2024-05-26 00:00:00
INV0020491,P0020491,2123,2024-04-09 00:00:00
INV0020493,P0020493,201,2024-04-02 00:00:00
INV0020498,P0020498,29,2024-05-16 00:00:00
INV0020502,P0020502,143,2024-04-10 00:00:00
INV0020504,P0020504,2185,2024-04-04 00:00:00
INV0020510,P0020510,35,2024-04-11 00:00:00
INV0020515,P0020515,41,2024-04-06 00:00:00
INV0020523,P0020523,3,2024-05-19 00:00:00
INV0020524,P0020524,16,2024-04-05 00:00:00
INV0020527,P0020527,7,2024-04-03 00:00:00
INV0020528,P0020528,42,2024-04-04 00:00:00
INV0020534,P0020534,390,2024-05-19 00:00:00
INV0020538,P0020538,39,2024-04-06 00:00:00
INV0020540,P0020540,40,2024-04-04 00:00:00
INV0020548,P0020548,28,2024-05-20 00:00:00
INV0020550,P0020550,17,2024-05-19 00:00:00
INV0020553,P0020553,7,2024-05-20 00:00:00
INV0020555,P0020555,321,2024-04-05 00:00:00
INV0020564,P0020564,101,2024-04-05 00:00:00
INV0020572,P0020572,65,2024-04-08 00:00:00
INV0020576,P0020576,49,2024-04-10 00:00:00
INV0020577,P0020577,2528,2024-04-04 00:00:00
INV0020582,P0020582,31,2024-04-05 00:00:00
INV0020586,P0020586,38,2024-04-07 00:00:00
INV0020588,P0020588,3829,2024-04-08 00:00:00
INV0020599,P0020599,4277,2024-04-08 00:00:00
INV0020610,P0020610,244,2024-04-03 00:00:00
INV0020614,P0020614,129,2024-05-11 09:16:15
INV0020616,P0020616,18,2024-05-26 00:00:00
INV0020617,P0020617,317,2024-04-08 00:00:00
INV0020619,P0020619,12,2024-04-11 00:00:00
INV0020621,P0020621,427,2024-04-10 00:00:00
INV0020623,P0020623,0,2024-05-18 00:00:00
INV0020624,P0020624,1686,2024-05-17 00:00:00
INV0020626,P0020626,10,2024-04-07 00:00:00
INV0020627,P0020627,38,2024-05-20 00:00:00
INV0020629,P0020629,18,2024-04-11 00:00:00
INV0020630,P0020630,49,2024-05-23 00:00:00
INV0020632,P0020632,82,2024-04-04 00:00:00
INV0020633,P0020633,222,2024-05-16 00:00:00
INV0020636,P0020636,152,2024-04-30 21:47:38
INV0020641,P0020641,216,2024-04-02 00:00:00
INV0020642,P0020642,1332,2024-04-02 00:00:00
INV0020652,P0020652,46,2024-04-10 00:00:00
INV0020654,P0020654,26,2024-05-18 00:00:00
INV0020655,P0020655,148,2024-05-20 00:00:00
INV0020658,P0020658,3041,2024-05-18 00:00:00
INV0020662,P0020662,2,2024-04-09 00:00:00
INV0020666,P0020666,50,2024-04-08 00:00:00
INV0020670,P0020670,24,2024-04-06 00:00:00
INV0020671,P0020671,24,2024-05-24 00:00:00
INV0020672,P0020672,29,2024-04-04 00:00:00
INV0020673,P0020673,94,2024-04-02 00:00:00
INV0020675,P0020675,417,2024-05-02 06:24:16
INV0020676,P0020676,0,2024-05-17 00:00:00
INV0020682,P0020682,4573,2024-05-20 00:00:00
INV0020687,P0020687,8,2024-04-07 00:00:00
INV0020691,P0020691,211,2024-04-10 00:00:00
INV0020696,P0020696,224,2024-05-17 00:00:00
INV0020698,P0020698,32,2024-04-08 00:00:00
INV0020702,P0020702,4770,2024-04-09 00:00:00
INV0020704,P0020704,432,2024-05-24 00:00:00
INV0020707,P0020707,24,2024-04-01 00:00:00
INV0020708,P0020708,121,2024-05-17 00:00:00
INV0020714,P0020714,23,2024-04-08 00:00:00
INV0020729,P0020729,358,2024-04-07 00:00:00
INV0020736,P0020736,321,2024-04-03 00:00:00
INV0020737,P0020737,405,2024-05-22 00:00:00
INV0020740,P0020740,349,2024-04-07 00:00:00
INV0020745,P0020745,459,2024-04-04 00:00:00
INV0020747,P0020747,214,2024-05-24 00:00:00
INV0020751,P0020751,24,2024-04-02 00:00:00
INV0020755,P0020755,2667,2024-04-07 00:00:00
INV0020770,P0020770,20,2024-05-24 00:00:00
INV0020773,P0020773,352,2024-04-10 00:00:00
INV0020780,P0020780,0,2024-05-20 00:00:00
INV0020781,P0020781,355,2024-04-03 00:00:00
INV0020788,P0020788,0,2024-05-16 00:00:00
INV0020797,P0020797,379,2024-04-09 00:00:00
INV0020800,P0020800,13,2024-05-24 00:00:00
INV0020803,P0020803,271,2024-04-10 00:00:00
INV0020805,P0020805,15,2024-04-10 00:00:00
INV0020806,P0020806,14,2024-05-17 00:00:00
INV0020810,P0020810,50,2024-05-07 14:07:22
INV0020818,P0020818,352,2024-04-07 00:00:00
INV0020822,P0020822,371,2024-04-02 00:00:00
INV0020830,P0020830,178,2024-04-06 00:00:00
INV0020832,P0020832,42,2024-05-16 00:00:00
INV0020835,P0020835,3735,2024-04-07 00:00:00
INV0020837,P0020837,30,2024-04-04 00:00:00
INV0020840,P0020840,42,2024-04-04 00:00:00
INV0020841,P0020841,349,2024-05-26 00:00:00
INV0020843,P0020843,4568,2024-04-26 06:37:19
INV0020845,P0020845,469,2024-04-07 00:00:00
INV0020848,P0020848,43,2024-04-08 00:00:00
INV0020852,P0020852,253,2024-04-08 00:00:00
INV0020857,P0020857,218,2024-05-20 00:00:00
INV0020858,P0020858,375,2024-04-02 00:00:00
INV0020859,P0020859,229,2024-04-06 00:00:00
INV0020861,P0020861,389,2024-04-04 00:00:00
INV0020870,P0020870,391,2024-04-01 00:00:00
INV0020872,P0020872,28,2024-05-18 00:00:00
INV0020874,P0020874,33,2024-04-06 00:00:00
INV0020878,P0020878,327,2024-04-09 00:00:00
INV0020881,P0020881,316,2024-04-09 00:00:00
INV0020882,P0020882,0,2024-05-18 00:00:00
INV0020884,P0020884,2978,2024-05-18 00:00:00
INV0020888,P0020888,2,2024-05-24 00:00:00
INV0020891,P0020891,13,2024-04-05 00:00:00
INV0020893,P0020893,1,2024-04-10 00:00:00
INV0020897,P0020897,49,2024-05-22 00:00:00
INV0020898,P0020898,4458,2024-04-08 00:00:00
INV0020899,P0020899,226,2024-04-02 00:00:00
INV0020900,P0020900,15,2024-04-11 00:00:00
INV0020901,P0020901,33,2024-04-01 00:00:00
INV0020902,P0020902,337,2024-04-04 00:00:00
INV0020903,P0020903,0,2024-05-22 00:00:00
INV0020904,P0020904,0,2024-05-18 00:00:00
INV0020905,P0020905,417,2024-04-04 00:00:00
INV0020906,P0020906,91,2024-04-05 00:00:00
INV0020907,P0020907,0,2024-05-26 00:00:00
INV0020908,P0020908,197,2024-04-11 00:00:00
INV0020909,P0020909,11,2024-04-08 00:00:00
INV0020910,P0020910,29,2024-04-01 00:00:00
INV0020911,P0020911,117,2024-04-07 00:00:00
INV0020912,P0020912,30,2024-05-16 00:00:00
INV0020913,P0020913,2249,2024-05-18 00:00:00
INV0020914,P0020914,484,2024-04-07 00:00:00
INV0020915,P0020915,29,2024-04-07 00:00:00
INV0020916,P0020916,153,2024-04-10 00:00:00
INV0020917,P0020917,631,2024-05-26 00:00:00
INV0020918,P0020918,191,2024-05-23 00:00:00
INV0020919,P0020919,16,2024-04-03 00:00:00
INV0020920,P0020920,42,2024-05-25 00:00:00
INV0020921,P0020921,159,2024-04-05 00:00:00
INV0020922,P0020922,0,2024-05-23 00:00:00
INV0020923,P0020923,16,2024-04-09 00:00:00
INV0020924,P0020924,2724,2024-05-17 00:00:00
INV0020925,P0020925,14,2024-04-06 00:00:00
INV0020926,P0020926,149,2024-04-04 00:00:00
INV0020927,P0020927,1047,2024-05-13 15:45:34
INV0020928,P0020928,64,2024-04-10 00:00:00
INV0020929,P0020929,105,2024-04-09 00:00:00
INV0020930,P0020930,160,2024-04-05 00:00:00
INV0020931,P0020931,44,2024-04-08 00:00:00
INV0020932,P0020932,310,2024-04-10 00:00:00
INV0020933,P0020933,442,2024-04-10 00:00:00
INV0020934,P0020934,2715,2024-04-02 00:00:00
INV0020935,P0020935,17,2024-04-08 00:00:00
INV0020936,P0020936,0,2024-05-26 00:00:00
INV0020937,P0020937,235,2024-05-24 00:00:00
INV0020938,P0020938,15,2024-04-02 00:00:00
INV0020939,P0020939,33,2024-04-11 00:00:00
INV0020940,P0020940,24,2024-04-04 00:00:00
INV0020941,P0020941,3363,2024-04-07 00:00:00
INV0020942,P0020942,489,2024-05-18 00:00:00
INV0020943,P0020943,16,2024-04-10 00:00:00
INV0020944,P0020944,3333,2024-04-01 00:00:00
INV0020945,P0020945,283,2024-04-03 00:00:00
INV0020947,P0020947,6,2024-04-10 00:00:00
INV0020948,P0020948,3517,2024-04-09 00:00:00
INV0020949,P0020949,3814,2024-04-03 00:00:00
INV0020950,P0020950,42,2024-04-04 00:00:00
INV0020951,P0020951,780,2024-05-20 00:00:00
INV0020952,P0020952,2479,2024-04-05 00:00:00
INV0020954,P0020954,483,2024-04-09 00:00:00
INV0020955,P0020955,255,2024-04-02 00:00:00
INV0020956,P0020956,232,2024-05-26 00:00:00
INV0020957,P0020957,45,2024-04-06 00:00:00
INV0020958,P0020958,247,2024-04-02 00:00:00
INV0020959,P0020959,4,2024-05-26 00:00:00
INV0020960,P0020960,330,2024-05-16 00:00:00
INV0020961,P0020961,316,2024-04-10 00:00:00
INV0020962,P0020962,0,2024-05-25 00:00:00
INV0020963,P0020963,3,2024-04-11 00:00:00
INV0020965,P0020965,28,2024-04-06 00:00:00
INV0020966,P0020966,16,2024-05-18 00:00:00
INV0020967,P0020967,158,2024-05-22 00:00:00
INV0020968,P0020968,0,2024-05-24 00:00:00
INV0020971,P0020971,327,2024-04-04 00:00:00
INV0020972,P0020972,346,2024-04-09 00:00:00
INV0020973,P0020973,391,2024-04-03 00:00:00
INV0020974,P0020974,498,2024-04-09 00:00:00
INV0020975,P0020975,28,2024-04-03 00:00:00
INV0020976,P0020976,139,2024-04-07 00:00:00
INV0020977,P0020977,39,2024-04-23 11:27:27
INV0020978,P0020978,420,2024-04-20 21:19:04
INV0020979,P0020979,237,2024-04-09 00:00:00
INV0020981,P0020981,212,2024-04-05 00:00:00
INV0020982,P0020982,28,2024-05-17 00:00:00
INV0020983,P0020983,535,2024-04-26 17:19:29
INV0020984,P0020984,232,2024-04-09 00:00:00
INV0020985,P0020985,34,2024-04-11 00:00:00
INV0020986,P0020986,452,2024-04-03 00:00:00
INV0020988,P0020988,10,2024-04-11 00:00:00
INV0020989,P0020989,48,2024-04-09 00:00:00
INV0020990,P0020990,108,2024-04-07 00:00:00
INV0020991,P0020991,152,2024-04-11 00:00:00
INV0020992,P0020992,50,2024-04-03 00:00:00
INV0020994,P0020994,2254,2024-04-01 00:00:00
INV0020995,P0020995,291,2024-05-21 00:00:00
INV0020999,P0020999,46,2024-04-11 00:00:00
INV0021000,P0021000,4927,2024-04-03 00:00:00
INV0021001,P0021001,366,2024-04-08 00:00:00
INV0021002,P0021002,467,2024-04-01 00:00:00
INV0021003,P0021003,2913,2024-04-06 00:00:00
INV0021004,P0021004,4576,2024-05-17 00:00:00
INV0021005,P0021005,24,2024-04-04 00:00:00
INV0021006,P0021006,0,2024-05-26 00:00:00
INV0021007,P0021007,75,2024-04-06 00:00:00
INV0021008,P0021008,195,2024-05-23 00:00:00
INV0021009,P0021009,2,2024-04-03 00:00:00
INV0021010,P0021010,24,2024-04-04 00:00:00
INV0021011,P0021011,440,2024-04-10 00:00:00
INV0021012,P0021012,42,2024-04-15 18:27:38
INV0021014,P0021014,1025,2024-04-08 00:00:00
INV0021015,P0021015,403,2024-04-04 00:00:00
INV0021017,P0021017,487,2024-04-11 00:00:00
INV0021018,P0021018,0,2024-05-19 00:00:00
INV0021019,P0021019,57,2024-04-11 00:00:00
INV0021023,P0021023,288,2024-04-04 00:00:00
INV0021025,P0021025,4106,2024-04-08 00:00:00
INV0021026,P0021026,285,2024-05-23 00:00:00
INV0021027,P0021027,41,2024-05-21 00:00:00
INV0021028,P0021028,193,2024-05-22 00:00:00
INV0021029,P0021029,16,2024-05-25 00:00:00
INV0021030,P0021030,1821,2024-04-08 00:00:00
INV0021031,P0021031,442,2024-04-07 00:00:00
INV0021032,P0021032,498,2024-05-18 00:00:00
INV0021034,P0021034,0,2024-05-24 00:00:00
INV0021035,P0021035,61,2024-05-25 00:00:00
INV0021037,P0021037,38,2024-05-25 00:00:00
INV0021038,P0021038,36,2024-04-01 00:00:00
INV0021039,P0021039,44,2024-04-07 00:00:00
INV0021040,P0021040,13,2024-04-11 00:00:00
INV0021041,P0021041,132,2024-04-08 00:00:00
INV0021042,P0021042,190,2024-04-06 00:00:00
INV0021043,P0021043,452,2024-04-10 00:00:00
INV0021044,P0021044,62,2024-05-18 00:00:00
INV0021045,P0021045,2851,2024-04-06 00:00:00
INV0021046,P0021046,191,2024-04-10 00:00:00
INV0021047,P0021047,272,2024-04-02 00:00:00
INV0021048,P0021048,279,2024-04-08 00:00:00
INV0021049,P0021049,0,2024-05-26 00:00:00
INV0021050,P0021050,25,2024-04-06 00:00:00
INV0021052,P0021052,27,2024-04-06 00:00:00
INV0021053,P0021053,20,2024-04-07 00:00:00
INV0021054,P0021054,153,2024-04-02 00:00:00
INV0021055,P0021055,26,2024-05-22 00:00:00
INV0021060,P0021060,475,2024-05-19 00:00:00
INV0021061,P0021061,207,2024-04-05 00:00:00
INV0021062,P0021062,45,2024-04-11 00:00:00
INV0021063,P0021063,163,2024-04-09 00:00:00
INV0021064,P0021064,1885,2024-04-05 00:00:00
