audit_id,admin_id,store_id,action_type,reason,action_time
AU0002315,A02860,ST02948,approve,,2024-02-19 14:53:29
AU0002316,A05096,ST04541,approve,,2024-02-06 21:51:44
AU0002317,A03982,ST02353,approve,,2024-02-24 19:08:35
AU0002318,A03365,ST02410,approve,,2024-02-01 10:41:04
AU0002319,A00204,ST05687,approve,,2024-02-08 08:54:45
AU0002320,A02104,ST08466,approve,,2024-02-12 02:00:31
AU0002321,A03516,ST05428,approve,,2024-02-06 19:34:58
AU0002322,A02075,ST05823,approve,,2024-02-21 02:12:38
AU0002323,A03413,ST08464,approve,,2024-02-04 14:06:40
AU0002324,A02174,ST01222,approve,,2024-02-14 16:18:43
AU0002325,A03068,ST06756,approve,,2024-02-21 16:17:03
AU0002326,A00422,ST02883,approve,,2024-02-04 14:57:45
AU0002327,A00496,ST03048,approve,,2024-02-11 13:18:56
AU0002328,A00367,ST05716,approve,,2024-02-10 01:08:39
AU0002329,A01943,ST06958,approve,,2024-02-20 07:52:46
AU0002330,A03930,ST08211,approve,,2024-02-14 16:36:28
AU0002331,A04465,ST03370,approve,,2024-02-01 14:08:34
AU0002332,A03117,ST01553,approve,,2024-02-27 18:27:50
AU0002333,A01327,ST01680,approve,,2024-02-09 17:14:42
AU0002334,A04590,ST03287,approve,,2024-02-02 06:25:21
AU0002335,A01628,ST03880,approve,,2024-02-07 05:47:19
AU0002336,A05452,ST02828,approve,,2024-02-20 15:30:16
AU0002337,A01479,ST03100,approve,,2024-02-26 09:51:02
AU0002338,A04420,ST00117,approve,,2024-02-09 11:16:28
AU0002339,A05007,ST01659,approve,,2024-02-22 11:32:24
AU0002340,A03726,ST03300,approve,,2024-02-01 08:24:32
AU0002341,A00658,ST02714,approve,,2024-02-22 04:41:30
AU0002342,A01230,ST03042,approve,,2024-02-05 04:00:09
AU0002343,A02777,ST07947,approve,,2024-02-01 09:08:37
AU0002344,A01535,ST04413,approve,,2024-02-02 18:07:07
AU0002345,A04509,ST00595,approve,,2024-02-24 19:25:42
AU0002346,A04233,ST06873,approve,,2024-02-16 15:29:03
AU0002347,A04204,ST04895,approve,,2024-02-25 10:30:16
AU0002348,A01487,ST08367,approve,,2024-02-09 05:51:56
AU0002349,A00204,ST03261,approve,,2024-02-21 03:21:15
AU0002350,A02243,ST00765,approve,,2024-02-27 00:58:13
AU0002351,A05320,ST07523,approve,,2024-02-04 18:30:46
AU0002352,A05186,ST05701,approve,,2024-02-15 02:20:04
AU0002353,A04245,ST01077,approve,,2024-02-23 00:03:10
AU0002354,A03960,ST04508,approve,,2024-02-22 19:53:58
AU0002355,A04224,ST07289,approve,,2024-02-26 09:03:31
AU0002356,A04531,ST06268,approve,,2024-02-24 20:28:36
AU0002357,A04745,ST03860,approve,,2024-02-03 12:57:53
AU0002358,A02758,ST05108,approve,,2024-02-11 17:58:24
AU0002359,A03108,ST03346,approve,,2024-02-26 04:59:07
AU0002360,A04963,ST06269,approve,,2024-02-20 14:40:01
AU0002361,A00975,ST07795,approve,,2024-02-16 15:07:35
AU0002362,A03358,ST01131,approve,,2024-02-18 21:38:15
AU0002363,A01309,ST06534,approve,,2024-02-18 14:28:15
AU0002364,A00214,ST07042,approve,,2024-02-23 20:29:30
AU0002365,A02815,ST04045,approve,,2024-02-24 07:24:12
AU0002366,A02070,ST01432,approve,,2024-02-14 17:07:47
AU0002367,A03254,ST00949,approve,,2024-02-01 23:11:06
AU0002368,A01063,ST00770,approve,,2024-02-27 15:33:07
AU0002369,A03243,ST08474,approve,,2024-02-18 02:06:21
AU0002370,A03278,ST00777,approve,,2024-02-14 19:51:50
AU0002371,A04693,ST00155,approve,,2024-02-14 09:04:54
AU0002372,A02974,ST00180,approve,,2024-02-20 20:15:23
AU0002373,A05278,ST04635,approve,,2024-02-19 09:35:28
AU0002374,A01414,ST02425,approve,,2024-02-21 01:50:08
AU0002375,A01834,ST08188,approve,,2024-02-17 05:59:43
AU0002376,A00556,ST06806,approve,,2024-02-11 00:17:18
AU0002377,A01629,ST00181,approve,,2024-02-28 03:19:44
AU0002378,A04114,ST04160,approve,,2024-02-16 15:30:22
AU0002379,A00569,ST03145,approve,,2024-02-20 18:38:54
AU0002380,A03232,ST07212,approve,,2024-02-07 13:55:53
AU0002381,A04305,ST07555,approve,,2024-02-28 05:10:14
AU0002382,A02828,ST05442,approve,,2024-02-23 06:52:10
AU0002383,A01517,ST08267,approve,,2024-02-07 21:48:20
AU0002384,A01735,ST04962,approve,,2024-02-03 15:44:06
AU0002385,A03983,ST07553,approve,,2024-02-20 00:19:51
AU0002386,A04160,ST06130,approve,,2024-02-12 07:03:45
AU0002387,A00924,ST02894,approve,,2024-02-05 22:08:44
AU0002388,A05009,ST06118,approve,,2024-02-24 11:20:58
AU0002389,A04075,ST02952,approve,,2024-02-26 08:59:53
AU0002390,A03630,ST07034,approve,,2024-02-22 14:40:14
AU0002391,A05421,ST03028,approve,,2024-02-17 03:40:33
AU0002392,A00470,ST08456,approve,,2024-02-24 20:34:00
AU0002393,A04543,ST07035,approve,,2024-02-22 11:23:24
AU0002394,A04350,ST05512,approve,,2024-02-15 17:26:26
AU0002395,A00806,ST07533,approve,,2024-02-03 22:35:43
AU0002396,A02027,ST04959,approve,,2024-02-27 23:11:16
AU0002397,A01974,ST00751,approve,,2024-02-25 00:41:19
AU0002398,A03954,ST00896,approve,,2024-02-03 00:32:36
AU0002399,A01459,ST05440,approve,,2024-02-06 01:26:12
AU0002400,A02619,ST06782,approve,,2024-02-15 09:17:11
AU0002401,A04672,ST03948,approve,,2024-02-08 23:25:27
AU0002402,A00503,ST05429,approve,,2024-02-12 03:17:50
AU0002403,A01151,ST07881,approve,,2024-02-26 08:54:55
AU0002404,A00428,ST01215,approve,,2024-02-19 09:46:27
AU0002405,A01383,ST03328,approve,,2024-02-28 00:19:01
AU0002406,A05313,ST04977,approve,,2024-02-08 12:03:14
AU0002407,A00513,ST05107,approve,,2024-02-07 05:27:35
AU0002408,A04480,ST02261,approve,,2024-02-02 23:01:52
AU0002409,A03760,ST03927,approve,,2024-02-08 04:52:49
AU0002410,A02856,ST05837,approve,,2024-02-06 16:30:12
AU0002411,A02193,ST04335,approve,,2024-02-17 12:41:40
AU0002412,A02489,ST03664,approve,,2024-02-06 11:12:55
AU0002413,A02159,ST07315,approve,,2024-02-09 18:06:03
AU0002414,A03884,ST01101,approve,,2024-02-05 03:35:49
AU0002415,A01649,ST07233,approve,,2024-02-10 19:55:36
AU0002416,A03123,ST03801,approve,,2024-02-18 15:00:47
AU0002417,A04338,ST01292,approve,,2024-02-28 23:55:52
AU0002418,A04911,ST05843,approve,,2024-02-22 00:34:02
AU0002419,A00923,ST08167,approve,,2024-02-01 00:39:31
AU0002420,A03351,ST01306,approve,,2024-02-10 07:36:20
AU0002421,A05179,ST05407,approve,,2024-02-13 13:49:11
AU0002422,A00134,ST05389,approve,,2024-02-21 11:40:54
AU0002423,A00709,ST07916,approve,,2024-02-04 19:56:48
AU0002424,A01784,ST07876,approve,,2024-02-04 08:38:03
AU0002425,A04792,ST00647,approve,,2024-02-26 04:22:02
AU0002426,A01789,ST01706,approve,,2024-02-21 05:14:29
AU0002427,A01917,ST01168,approve,,2024-02-12 13:34:44
AU0002428,A04261,ST01149,approve,,2024-02-03 05:54:22
AU0002429,A04135,ST00055,approve,,2024-02-21 07:47:24
AU0002430,A03387,ST06245,approve,,2024-02-02 14:50:53
AU0002431,A01994,ST01146,approve,,2024-02-16 22:30:56
AU0002432,A05231,ST04688,approve,,2024-02-02 16:33:52
AU0002433,A01301,ST04371,approve,,2024-02-28 18:27:35
AU0002434,A05034,ST03517,approve,,2024-02-05 09:51:38
AU0002435,A02060,ST03528,approve,,2024-02-28 11:12:15
AU0002436,A02089,ST06885,approve,,2024-02-19 10:20:06
AU0002437,A01401,ST00618,approve,,2024-02-14 07:20:41
AU0002438,A01161,ST03897,approve,,2024-02-13 15:22:15
AU0002439,A03925,ST07405,approve,,2024-02-04 21:23:00
AU0002440,A02794,ST02041,approve,,2024-02-11 01:39:55
AU0002441,A00671,ST07874,approve,,2024-02-08 02:45:19
AU0002442,A02791,ST03390,approve,,2024-02-06 08:22:19
AU0002443,A02470,ST07806,approve,,2024-02-18 08:15:17
AU0002444,A03745,ST04409,approve,,2024-02-07 21:33:36
AU0002445,A02231,ST07268,approve,,2024-02-10 13:55:21
AU0002446,A02636,ST01364,approve,,2024-02-03 22:11:01
AU0002447,A03038,ST03475,approve,,2024-02-05 06:39:10
AU0002448,A05336,ST07948,approve,,2024-02-02 11:33:02
AU0002449,A01912,ST04441,approve,,2024-02-24 01:39:33
AU0002450,A04424,ST04692,approve,,2024-02-13 18:46:41
AU0002451,A00599,ST01304,approve,,2024-02-02 06:13:56
AU0002452,A00759,ST01838,approve,,2024-02-26 14:12:46
AU0002453,A01399,ST04293,approve,,2024-02-25 05:34:48
AU0002454,A01417,ST07760,approve,,2024-02-13 16:39:13
AU0002455,A00912,ST03709,approve,,2024-02-17 03:55:00
AU0002456,A00406,ST03209,approve,,2024-02-09 03:54:25
AU0002457,A00590,ST06302,approve,,2024-02-28 15:37:04
AU0002458,A03671,ST01058,approve,,2024-02-16 15:03:35
AU0002459,A04195,ST08077,approve,,2024-02-17 14:13:22
AU0002460,A01370,ST00640,approve,,2024-02-09 13:26:43
AU0002461,A02061,ST03371,approve,,2024-02-05 01:25:28
AU0002462,A02354,ST02938,approve,,2024-02-08 14:17:16
AU0002463,A02113,ST05861,approve,,2024-02-06 15:20:38
AU0002464,A00166,ST08295,approve,,2024-02-10 01:06:52
AU0002465,A03451,ST05625,approve,,2024-02-06 21:34:51
AU0002466,A02407,ST01541,approve,,2024-02-10 02:09:05
AU0002467,A01681,ST04063,approve,,2024-02-27 21:50:17
AU0002468,A01776,ST05860,approve,,2024-02-17 21:51:15
AU0002469,A03281,ST03576,approve,,2024-02-05 00:10:21
AU0002470,A01549,ST00556,approve,,2024-02-18 15:54:42
AU0002471,A01711,ST03340,approve,,2024-02-22 21:22:23
AU0002472,A03496,ST04352,approve,,2024-02-13 01:50:27
AU0002473,A01856,ST05628,approve,,2024-02-24 23:40:19
AU0002474,A02874,ST06535,approve,,2024-02-11 09:20:31
AU0002475,A00934,ST02657,approve,,2024-02-17 13:12:16
AU0002476,A00115,ST07173,approve,,2024-02-05 02:50:28
AU0002477,A03884,ST01683,approve,,2024-02-21 21:14:01
AU0002478,A00760,ST06398,approve,,2024-02-05 13:08:27
AU0002479,A01826,ST06481,approve,,2024-02-07 18:01:10
AU0002480,A03669,ST06872,approve,,2024-02-26 02:30:26
AU0002481,A05228,ST06478,approve,,2024-02-18 07:36:48
AU0002482,A03640,ST04298,approve,,2024-02-27 21:18:58
AU0002483,A00290,ST01437,approve,,2024-02-15 17:07:17
AU0002484,A01614,ST01341,approve,,2024-02-28 17:18:57
AU0002485,A01083,ST00581,approve,,2024-02-14 05:27:12
AU0002486,A00677,ST07853,approve,,2024-02-26 05:39:16
AU0002487,A02849,ST01378,approve,,2024-02-12 02:33:47
AU0002488,A03801,ST04787,approve,,2024-02-02 18:08:21
AU0002489,A03716,ST02549,approve,,2024-02-14 16:16:26
AU0002490,A05074,ST07362,approve,,2024-02-05 21:18:53
AU0002491,A00624,ST03842,approve,,2024-02-14 12:27:47
AU0002492,A01484,ST01690,approve,,2024-02-26 08:29:04
AU0002493,A01420,ST05081,approve,,2024-02-10 15:50:35
AU0002494,A00386,ST01446,approve,,2024-02-15 02:33:49
AU0002495,A05065,ST06856,approve,,2024-02-23 05:37:18
AU0002496,A05124,ST07176,approve,,2024-02-23 01:38:41
AU0002497,A05325,ST03836,approve,,2024-02-17 10:12:36
AU0002498,A03299,ST07267,approve,,2024-02-11 15:36:32
AU0002499,A02295,ST06726,approve,,2024-02-22 06:32:19
AU0002500,A01811,ST04801,approve,,2024-02-20 10:55:48
AU0002501,A04534,ST05940,approve,,2024-02-07 09:46:58
AU0002502,A01446,ST08135,approve,,2024-02-13 18:41:22
AU0002503,A00014,ST02819,approve,,2024-02-07 23:36:13
AU0002504,A03647,ST05817,approve,,2024-02-09 05:04:14
AU0002505,A04569,ST03796,approve,,2024-02-01 19:05:57
AU0002506,A01330,ST00138,approve,,2024-02-12 15:46:18
AU0002507,A01116,ST03662,approve,,2024-02-01 20:42:40
AU0002508,A04508,ST07296,approve,,2024-02-08 01:40:13
AU0002509,A01960,ST02241,approve,,2024-02-21 16:24:08
AU0002510,A01064,ST04914,approve,,2024-02-03 12:57:02
AU0002511,A02609,ST04701,approve,,2024-02-23 20:19:00
AU0002512,A05229,ST01099,approve,,2024-02-20 15:47:50
AU0002513,A02393,ST03289,approve,,2024-02-12 07:03:22
AU0002514,A01079,ST03134,approve,,2024-02-27 07:17:19
AU0002515,A03878,ST05650,approve,,2024-02-18 04:36:45
AU0002516,A02845,ST07222,approve,,2024-02-12 06:35:12
AU0002517,A04468,ST01789,approve,,2024-02-10 23:01:11
AU0002518,A04629,ST08226,approve,,2024-02-10 23:45:44
AU0002519,A02346,ST04671,approve,,2024-02-08 11:48:04
AU0002520,A02473,ST02715,approve,,2024-02-22 22:44:01
AU0002521,A02085,ST00492,approve,,2024-02-13 03:30:23
AU0002522,A01225,ST00116,approve,,2024-02-13 18:33:02
AU0002523,A04369,ST04664,approve,,2024-02-16 20:44:09
AU0002524,A01970,ST05727,approve,,2024-02-21 02:28:35
AU0002525,A04188,ST00187,approve,,2024-02-16 22:20:06
AU0002526,A00673,ST05121,approve,,2024-02-04 22:27:54
AU0002527,A02115,ST05166,approve,,2024-02-18 06:14:09
AU0002528,A03124,ST02829,approve,,2024-02-23 14:16:04
AU0002529,A04146,ST01664,approve,,2024-02-22 23:28:08
AU0002530,A05373,ST01337,approve,,2024-02-02 16:12:24
AU0002531,A02414,ST04245,approve,,2024-02-23 04:53:29
AU0002532,A03052,ST05164,approve,,2024-02-11 13:05:47
AU0002533,A00596,ST01111,approve,,2024-02-03 10:03:36
AU0002534,A03959,ST07772,approve,,2024-02-03 19:34:19
AU0002535,A02198,ST05310,approve,,2024-02-02 08:59:23
AU0002536,A04379,ST04976,approve,,2024-02-25 15:51:25
AU0002537,A00657,ST05133,approve,,2024-02-04 03:56:52
AU0002538,A03143,ST06947,approve,,2024-02-11 16:57:16
AU0002539,A03559,ST02765,approve,,2024-02-11 16:19:46
AU0002540,A00042,ST01444,approve,,2024-02-15 03:08:43
AU0002541,A04412,ST04172,approve,,2024-02-14 19:38:57
AU0002542,A04155,ST01993,approve,,2024-02-18 08:00:22
AU0002543,A03496,ST06814,approve,,2024-02-19 19:53:21
AU0002544,A05110,ST07284,approve,,2024-02-28 04:45:56
AU0002545,A03653,ST00324,approve,,2024-02-13 00:36:32
AU0002546,A04807,ST00876,approve,,2024-02-25 23:27:02
AU0002547,A02874,ST07293,approve,,2024-02-24 16:09:56
AU0002548,A00266,ST01760,approve,,2024-02-23 14:58:01
AU0002549,A01575,ST03708,approve,,2024-02-02 22:44:18
AU0002550,A03251,ST04196,approve,,2024-02-26 17:52:52
AU0002551,A00382,ST04631,approve,,2024-02-15 23:53:59
AU0002552,A03510,ST08350,approve,,2024-02-12 18:55:37
AU0002553,A01543,ST06299,approve,,2024-02-27 07:43:23
AU0002554,A03655,ST06017,approve,,2024-02-21 11:21:21
AU0002555,A01762,ST03613,approve,,2024-02-17 05:15:20
AU0002556,A03673,ST00107,approve,,2024-02-02 22:34:52
AU0002557,A03686,ST02808,approve,,2024-02-12 02:15:59
AU0002558,A04539,ST00962,approve,,2024-02-07 13:54:29
AU0002559,A01270,ST01410,approve,,2024-02-19 15:47:38
AU0002560,A00990,ST06027,approve,,2024-02-02 10:30:35
AU0002561,A04854,ST08422,approve,,2024-02-09 04:46:08
AU0002562,A00965,ST00160,approve,,2024-02-14 05:40:43
AU0002563,A02381,ST05535,approve,,2024-02-24 08:40:47
AU0002564,A01630,ST08125,approve,,2024-02-02 03:21:55
AU0002565,A02100,ST02000,approve,,2024-02-18 21:20:24
AU0002566,A01897,ST00305,approve,,2024-02-07 06:04:25
AU0002567,A05467,ST02735,approve,,2024-02-05 20:42:56
AU0002568,A04582,ST08428,approve,,2024-02-14 04:14:39
AU0002569,A04334,ST05074,approve,,2024-02-02 09:52:52
AU0002570,A05415,ST01896,approve,,2024-02-07 01:42:06
AU0002571,A05091,ST04349,approve,,2024-02-12 00:46:32
AU0002572,A02672,ST01780,approve,,2024-02-08 02:35:04
AU0002573,A04824,ST01817,approve,,2024-02-12 19:20:02
AU0002574,A00920,ST03301,approve,,2024-02-15 14:05:46
AU0002575,A01917,ST04030,approve,,2024-02-17 18:33:08
AU0002576,A03477,ST01404,approve,,2024-02-18 05:11:58
AU0002577,A00510,ST07764,approve,,2024-02-26 19:05:29
AU0002578,A01124,ST00403,approve,,2024-02-08 23:32:41
AU0002579,A05417,ST05030,approve,,2024-02-19 23:42:48
AU0002580,A02612,ST02249,approve,,2024-02-20 08:49:20
AU0002581,A01554,ST01586,approve,,2024-02-06 00:53:16
AU0002582,A01240,ST06616,approve,,2024-02-18 17:06:06
AU0002583,A01984,ST00360,approve,,2024-02-04 07:09:51
AU0002584,A00853,ST00761,approve,,2024-02-16 12:05:40
AU0002585,A05414,ST04083,approve,,2024-02-10 23:15:10
AU0002586,A03655,ST05772,approve,,2024-02-11 10:08:48
AU0002587,A04868,ST00773,approve,,2024-02-06 11:47:42
AU0002588,A03259,ST04648,approve,,2024-02-07 14:44:42
AU0002589,A04666,ST08475,approve,,2024-02-24 01:04:10
AU0002590,A03945,ST04026,approve,,2024-02-15 00:56:46
AU0002591,A02103,ST03112,approve,,2024-02-24 13:58:00
AU0002592,A04868,ST01652,approve,,2024-02-14 16:16:32
AU0002593,A01363,ST05686,approve,,2024-02-07 09:11:23
AU0002594,A04164,ST06831,approve,,2024-02-06 01:35:32
AU0002595,A04851,ST08289,approve,,2024-02-02 20:46:48
AU0002596,A00928,ST07747,approve,,2024-02-26 00:48:03
AU0002597,A01904,ST07692,approve,,2024-02-02 15:18:53
AU0002598,A01703,ST04699,approve,,2024-02-25 02:13:47
AU0002599,A05436,ST02725,approve,,2024-02-01 10:12:10
AU0002600,A05470,ST06857,approve,,2024-02-22 02:49:00
AU0002601,A01876,ST04439,approve,,2024-02-09 19:21:02
AU0002602,A04275,ST06818,approve,,2024-02-26 09:10:07
AU0002603,A04151,ST00300,approve,,2024-02-14 15:54:46
AU0002604,A01352,ST02859,approve,,2024-02-16 10:13:22
AU0002605,A03895,ST06790,approve,,2024-02-26 21:49:18
AU0002606,A02154,ST02854,approve,,2024-02-04 23:32:15
AU0002607,A04524,ST03334,approve,,2024-02-24 02:31:54
AU0002608,A03783,ST02320,approve,,2024-02-18 02:28:49
AU0002609,A00491,ST07735,approve,,2024-02-05 21:30:47
AU0002610,A04277,ST06504,approve,,2024-02-13 23:51:32
AU0002611,A02429,ST05078,approve,,2024-02-09 21:49:50
AU0002612,A03166,ST07518,approve,,2024-02-08 17:37:14
AU0002613,A01570,ST07002,approve,,2024-02-08 22:32:27
AU0002614,A03277,ST07099,approve,,2024-02-06 17:36:18
AU0002615,A02421,ST00522,approve,,2024-02-24 01:13:37
AU0002616,A02897,ST02690,approve,,2024-02-18 02:39:49
AU0002617,A03032,ST08287,approve,,2024-02-24 19:58:32
AU0002618,A02604,ST06918,approve,,2024-02-15 10:03:17
AU0002619,A02123,ST02283,approve,,2024-02-09 23:24:03
AU0002620,A04075,ST07496,approve,,2024-02-07 08:03:55
AU0002621,A02257,ST05093,approve,,2024-02-28 11:49:29
AU0002622,A00657,ST07723,approve,,2024-02-24 08:12:07
AU0002623,A02780,ST04826,approve,,2024-02-19 07:17:17
AU0002624,A04225,ST06661,approve,,2024-02-11 18:45:02
AU0002625,A03785,ST04424,approve,,2024-02-09 19:17:52
AU0002626,A05149,ST05352,approve,,2024-02-12 01:22:44
AU0002627,A05137,ST00653,approve,,2024-02-11 01:01:53
AU0002628,A02894,ST01108,approve,,2024-02-27 08:58:04
AU0002629,A03784,ST06607,approve,,2024-02-01 07:40:39
AU0002630,A00307,ST07336,approve,,2024-02-14 16:56:15
AU0002631,A04660,ST03593,approve,,2024-02-25 18:10:08
AU0002632,A03565,ST05588,approve,,2024-02-08 00:19:36
AU0002633,A02799,ST03719,approve,,2024-02-18 14:32:33
AU0002634,A04616,ST05678,approve,,2024-02-02 23:56:45
AU0002635,A05126,ST00607,approve,,2024-02-17 10:20:06
AU0002636,A04671,ST03755,approve,,2024-02-28 23:47:41
AU0002637,A02896,ST05870,approve,,2024-02-11 00:06:21
AU0002638,A03215,ST04002,approve,,2024-02-12 21:13:16
AU0002639,A00800,ST07180,approve,,2024-02-19 10:20:53
AU0002640,A05360,ST00323,approve,,2024-02-17 12:44:47
AU0002641,A02343,ST01430,approve,,2024-02-12 13:06:02
AU0002642,A00745,ST06403,approve,,2024-02-27 21:11:15
AU0002643,A02840,ST01803,approve,,2024-02-16 20:30:37
AU0002644,A01038,ST03791,approve,,2024-02-14 20:30:39
AU0002645,A04552,ST06835,approve,,2024-02-18 18:46:23
AU0002646,A04539,ST02368,approve,,2024-02-20 17:58:53
AU0002647,A01276,ST01296,approve,,2024-02-12 04:53:25
AU0002648,A00999,ST03865,approve,,2024-02-15 14:18:06
AU0002649,A03626,ST06052,approve,,2024-02-03 05:21:13
AU0002650,A03028,ST03213,approve,,2024-02-07 15:04:22
AU0002651,A01135,ST04135,approve,,2024-02-06 06:37:31
AU0002652,A02477,ST01596,approve,,2024-02-21 13:09:43
AU0002653,A01932,ST08142,approve,,2024-02-17 03:50:35
AU0002654,A02498,ST06709,approve,,2024-02-15 15:58:25
AU0002655,A04983,ST01048,approve,,2024-02-09 13:56:28
AU0002656,A05245,ST02017,approve,,2024-02-17 01:58:56
AU0002657,A00632,ST03570,approve,,2024-02-11 15:28:40
AU0002658,A03200,ST03216,approve,,2024-02-09 06:58:42
AU0002659,A00212,ST05358,approve,,2024-02-10 10:29:31
AU0002660,A00172,ST05234,approve,,2024-02-17 06:53:27
AU0002661,A05310,ST00928,approve,,2024-02-06 11:47:16
AU0002662,A03108,ST08467,approve,,2024-02-20 09:24:21
AU0002663,A02231,ST07241,approve,,2024-02-03 13:25:08
AU0002664,A02757,ST06059,approve,,2024-02-05 22:14:41
AU0002665,A03040,ST06237,approve,,2024-02-20 05:16:03
AU0002666,A05358,ST01452,approve,,2024-02-26 23:02:11
AU0002667,A04835,ST05224,approve,,2024-02-18 19:49:32
AU0002668,A04319,ST07154,approve,,2024-02-01 14:39:02
AU0002669,A00425,ST03299,approve,,2024-02-21 17:21:36
AU0002670,A02968,ST08172,approve,,2024-02-28 05:26:08
AU0002671,A02601,ST01464,approve,,2024-02-09 12:21:00
AU0002672,A02973,ST05544,approve,,2024-02-05 05:03:27
AU0002673,A00037,ST01910,approve,,2024-02-15 01:58:12
AU0002674,A02410,ST03233,approve,,2024-02-02 13:46:30
AU0002675,A04561,ST02412,approve,,2024-02-18 22:53:12
AU0002676,A03051,ST01244,approve,,2024-02-18 08:28:31
AU0002677,A02858,ST05414,approve,,2024-02-01 23:05:17
AU0002678,A03528,ST07605,approve,,2024-02-08 18:54:33
AU0002679,A00371,ST01262,approve,,2024-02-20 09:57:00
AU0002680,A04577,ST04561,approve,,2024-02-08 18:38:53
AU0002681,A00852,ST04442,approve,,2024-02-21 22:55:51
AU0002682,A04418,ST02861,approve,,2024-02-11 06:12:35
AU0002683,A03321,ST05551,approve,,2024-02-17 21:51:06
AU0002684,A00752,ST01384,approve,,2024-02-21 10:14:40
AU0002685,A01907,ST05700,approve,,2024-02-26 05:21:35
AU0002686,A01762,ST01258,approve,,2024-02-13 13:15:55
AU0002687,A03978,ST03729,approve,,2024-02-13 06:45:31
AU0002688,A03181,ST07446,approve,,2024-02-04 23:19:40
AU0002689,A01438,ST01373,approve,,2024-02-13 00:21:18
AU0002690,A02163,ST00029,approve,,2024-02-25 06:39:44
AU0002691,A04266,ST04668,approve,,2024-02-13 08:30:12
AU0002692,A02198,ST04702,approve,,2024-02-15 04:06:13
AU0002693,A01593,ST04170,approve,,2024-02-27 08:42:29
AU0002694,A04389,ST08445,approve,,2024-02-08 06:57:18
AU0002695,A04998,ST03282,approve,,2024-02-03 00:54:52
AU0002696,A04274,ST04507,approve,,2024-02-01 10:20:44
AU0002697,A04633,ST03501,approve,,2024-02-16 03:22:31
AU0002698,A04418,ST04723,approve,,2024-02-12 07:41:45
AU0002699,A03359,ST00582,approve,,2024-02-04 23:32:47
AU0002700,A03399,ST00808,approve,,2024-02-12 00:57:09
AU0002701,A05424,ST07718,approve,,2024-02-11 03:51:19
AU0002702,A01885,ST06454,approve,,2024-02-05 23:57:10
AU0002703,A01677,ST05384,approve,,2024-02-22 15:28:08
AU0002704,A03191,ST03495,approve,,2024-02-22 18:12:07
AU0002705,A03577,ST00422,approve,,2024-02-26 16:09:54
AU0002706,A00075,ST00610,approve,,2024-02-22 21:21:07
AU0002707,A03133,ST00554,approve,,2024-02-19 08:53:10
AU0002708,A00705,ST07809,approve,,2024-02-09 19:36:19
AU0002709,A01549,ST08410,approve,,2024-02-16 05:11:00
AU0002710,A04855,ST01332,approve,,2024-02-25 15:14:58
AU0002711,A02160,ST06317,approve,,2024-02-12 17:19:35
AU0002712,A03347,ST01128,approve,,2024-02-19 15:32:22
