cart_id,product_id,quantity,last_update
CT03797,P0059837,1,2024-04-06 01:13:53
CT02702,P0237584,2,2024-04-13 20:34:45
CT06014,P0346672,1,2024-04-02 18:10:40
CT02547,P0185349,2,2024-04-11 16:54:33
CT04318,P0310124,1,2024-04-07 09:00:44
CT02590,P0080002,1,2024-04-11 00:44:09
CT05592,P0032333,3,2024-04-10 23:43:34
CT06105,P0230364,1,2024-04-10 22:07:38
CT05457,P0361937,1,2024-04-10 04:44:04
CT01755,P0322693,2,2024-04-08 16:02:32
CT03228,P0153566,1,2024-04-04 00:50:07
CT00797,P0096058,1,2024-04-04 09:38:39
CT04634,P0274287,1,2024-04-14 18:37:32
CT06372,P0018359,1,2024-04-07 20:26:50
CT04562,P0092221,2,2024-04-12 21:29:17
CT02008,P0018978,3,2024-04-07 07:24:52
CT03725,P0206619,1,2024-04-08 08:03:00
CT03602,P0136525,2,2024-04-11 11:44:53
CT03747,P0381631,1,2024-04-03 22:55:57
CT01476,P0080466,1,2024-04-14 07:53:30
CT04967,P0261472,1,2024-04-05 18:06:45
CT04453,P0246602,1,2024-04-08 05:47:55
CT03017,P0079826,6,2024-04-06 22:38:46
CT06459,P0165161,2,2024-04-10 07:43:53
CT00921,P0345349,3,2024-04-08 22:36:44
CT04120,P0379266,1,2024-04-05 07:39:18
CT00898,P0132624,1,2024-04-04 15:00:38
CT04274,P0034590,2,2024-04-14 05:18:35
CT02226,P0247492,2,2024-04-05 22:12:49
CT04423,P0182168,1,2024-04-03 15:11:57
CT05194,P0019244,1,2024-04-04 06:05:54
CT03846,P0254211,2,2024-04-08 17:00:08
CT04488,P0054012,1,2024-04-10 10:45:55
CT05625,P0019209,1,2024-04-09 22:02:53
CT03934,P0026584,2,2024-04-02 22:05:24
CT05823,P0253601,1,2024-04-09 05:24:30
CT02413,P0085132,9,2024-04-11 05:42:49
CT05230,P0028306,2,2024-04-04 16:13:36
CT00748,P0111625,1,2024-04-02 11:38:25
CT04604,P0118916,1,2024-04-10 14:23:50
CT00279,P0195175,1,2024-04-01 06:44:27
CT03867,P0106771,1,2024-04-05 09:01:18
CT02961,P0342494,1,2024-04-08 22:54:10
CT06209,P0349728,1,2024-04-05 07:33:31
CT04228,P0053713,1,2024-04-11 11:15:30
CT01918,P0110623,2,2024-04-05 10:24:46
CT05895,P0260892,8,2024-04-12 15:14:20
CT02790,P0336728,1,2024-04-11 07:52:04
CT02272,P0232940,1,2024-04-05 00:07:49
CT06423,P0320842,3,2024-04-11 21:13:52
CT03135,P0146241,1,2024-04-14 04:10:10
CT05355,P0056023,1,2024-04-03 00:52:03
CT05183,P0334341,1,2024-04-06 01:33:51
CT00571,P0258337,1,2024-04-05 03:35:05
CT00426,P0262485,1,2024-04-09 15:20:36
CT03413,P0227821,1,2024-04-13 01:41:17
CT05240,P0016085,1,2024-04-13 09:46:27
CT06346,P0335318,2,2024-04-02 16:09:55
CT02182,P0184506,1,2024-04-13 20:50:52
CT01919,P0312167,2,2024-04-12 06:09:52
CT04318,P0027381,1,2024-04-10 07:36:44
CT03140,P0177636,1,2024-04-14 05:10:20
CT05407,P0245930,3,2024-04-05 04:31:54
CT04502,P0028021,1,2024-04-01 13:43:30
CT03702,P0071907,1,2024-04-08 06:26:20
CT05835,P0132781,1,2024-04-08 13:23:13
CT01111,P0345524,1,2024-04-06 21:45:19
CT00262,P0264077,7,2024-04-09 18:45:35
CT06097,P0315592,1,2024-04-10 13:03:52
CT00976,P0061293,2,2024-04-12 05:26:46
CT03921,P0128634,3,2024-04-04 15:36:07
CT06188,P0212844,7,2024-04-03 00:05:53
CT05031,P0117699,1,2024-04-08 20:39:43
CT04773,P0217423,1,2024-04-02 23:38:47
CT06175,P0072996,1,2024-04-05 11:38:14
CT05228,P0098550,2,2024-04-06 22:26:17
CT03873,P0375652,9,2024-04-10 08:12:17
CT04245,P0268695,1,2024-04-03 09:25:49
CT01580,P0011830,3,2024-04-04 17:43:55
CT02858,P0328356,1,2024-04-08 04:05:58
CT00786,P0151729,2,2024-04-08 03:06:27
CT02508,P0057884,1,2024-04-06 18:53:37
CT01493,P0018814,1,2024-04-11 03:17:45
CT00951,P0272533,2,2024-04-12 02:50:29
CT02838,P0290490,1,2024-04-09 04:19:23
CT04727,P0347178,2,2024-04-13 10:00:57
CT04102,P0324647,1,2024-04-01 08:13:50
CT00754,P0170817,1,2024-04-12 15:01:52
CT05768,P0002508,1,2024-04-02 18:12:42
CT05170,P0158301,2,2024-04-13 12:57:04
CT05504,P0336902,2,2024-04-12 10:08:17
CT05346,P0205681,1,2024-04-13 20:49:30
CT03880,P0362417,1,2024-04-06 09:31:38
CT06134,P0182610,1,2024-04-14 01:58:32
CT04903,P0029256,2,2024-04-13 10:44:35
CT02642,P0337524,2,2024-04-08 01:29:20
CT00808,P0111632,4,2024-04-08 07:57:17
CT04068,P0218772,1,2024-04-09 19:12:17
CT03986,P0305699,1,2024-04-05 17:46:30
CT03821,P0009276,1,2024-04-09 02:17:01
CT05645,P0245718,2,2024-04-14 07:17:49
CT04286,P0272182,2,2024-04-11 07:47:47
CT02024,P0365842,1,2024-04-11 06:00:42
CT03171,P0333791,1,2024-04-14 10:48:56
CT01803,P0059435,3,2024-04-04 18:50:59
CT01580,P0359570,1,2024-04-07 09:41:43
CT00129,P0367217,1,2024-04-06 21:37:39
CT02480,P0142521,1,2024-04-11 03:38:24
CT01079,P0042760,4,2024-04-05 00:30:05
CT00643,P0158896,1,2024-04-12 03:54:55
CT05844,P0362195,1,2024-04-05 20:34:20
CT03898,P0026525,1,2024-04-04 16:34:42
CT02868,P0355025,2,2024-04-12 00:02:07
CT01884,P0182224,2,2024-04-04 19:06:24
CT06011,P0011041,2,2024-04-03 21:28:52
CT05411,P0082466,1,2024-04-08 18:41:22
CT05264,P0293863,1,2024-04-09 04:35:13
CT02433,P0236274,1,2024-04-06 03:26:03
CT00150,P0149842,1,2024-04-07 00:30:29
CT04606,P0315827,3,2024-04-09 04:48:34
CT03729,P0112035,2,2024-04-01 09:49:00
CT02036,P0173865,2,2024-04-09 12:20:27
CT04283,P0334098,10,2024-04-03 03:28:52
CT03067,P0240996,2,2024-04-13 15:53:38
CT05982,P0038639,1,2024-04-07 17:30:00
CT01336,P0382565,1,2024-04-02 00:31:19
CT03181,P0149811,1,2024-04-03 02:05:34
CT05756,P0081370,2,2024-04-12 20:01:06
CT06123,P0371846,1,2024-04-03 16:56:19
CT06174,P0051581,1,2024-04-08 10:26:26
CT01433,P0318267,1,2024-04-05 13:32:45
CT05833,P0115095,1,2024-04-08 07:31:36
CT02808,P0171906,1,2024-04-03 20:04:49
CT03840,P0326211,1,2024-04-02 21:52:28
CT05713,P0077411,2,2024-04-01 19:03:01
CT04439,P0190801,1,2024-04-05 19:14:02
CT06352,P0352339,1,2024-04-07 18:22:56
CT01196,P0341221,3,2024-04-14 02:17:25
CT00144,P0280277,1,2024-04-10 03:32:44
CT03408,P0019739,1,2024-04-02 04:21:28
CT00577,P0025764,1,2024-04-13 12:45:44
CT02074,P0023854,1,2024-04-01 15:00:59
CT00905,P0081518,4,2024-04-08 04:30:06
CT00989,P0109369,2,2024-04-01 15:15:28
CT04915,P0086500,1,2024-04-10 17:27:25
CT02181,P0199374,2,2024-04-07 00:31:30
CT06136,P0016760,4,2024-04-04 14:18:38
CT02585,P0149561,2,2024-04-11 06:07:07
CT00813,P0006937,1,2024-04-07 14:14:24
CT01532,P0383322,3,2024-04-04 07:01:50
CT05475,P0014153,1,2024-04-14 13:18:15
CT04545,P0272288,2,2024-04-06 13:02:48
CT03821,P0022876,3,2024-04-01 16:38:23
CT02865,P0154225,6,2024-04-03 05:32:54
CT03067,P0083048,1,2024-04-01 04:16:11
CT00945,P0015792,1,2024-04-05 00:27:00
CT05911,P0164233,1,2024-04-06 03:13:37
CT04112,P0281363,1,2024-04-06 03:22:22
CT01854,P0279665,2,2024-04-03 16:49:39
CT05659,P0131623,1,2024-04-01 17:51:12
CT00105,P0137401,1,2024-04-05 23:55:50
CT05719,P0376631,2,2024-04-06 13:00:53
CT03200,P0101626,2,2024-04-06 01:56:16
CT06092,P0170214,1,2024-04-02 06:52:23
CT03771,P0310124,1,2024-04-04 07:11:02
CT04877,P0133804,1,2024-04-09 11:54:27
CT05351,P0146123,1,2024-04-12 20:30:48
CT01997,P0313983,1,2024-04-01 01:12:12
CT02877,P0199998,1,2024-04-13 16:38:33
CT06117,P0273759,2,2024-04-07 14:43:38
CT01217,P0227532,1,2024-04-03 10:39:10
CT03030,P0342028,1,2024-04-13 10:29:37
CT04716,P0262317,2,2024-04-11 16:31:49
CT01152,P0007661,1,2024-04-09 16:25:39
CT02146,P0093813,1,2024-04-13 08:59:08
CT04071,P0375783,1,2024-04-14 04:45:04
CT00781,P0372724,1,2024-04-14 09:47:03
CT02564,P0213550,1,2024-04-03 05:16:35
CT05316,P0067049,1,2024-04-02 15:34:20
CT05647,P0157448,1,2024-04-02 13:33:20
CT00582,P0368341,1,2024-04-06 13:54:16
CT05371,P0121149,1,2024-04-10 17:11:22
CT03876,P0059599,1,2024-04-10 04:29:38
CT04874,P0046619,1,2024-04-04 11:27:54
CT05013,P0052601,1,2024-04-14 15:22:41
CT04224,P0360367,3,2024-04-14 23:22:15
CT01647,P0116258,1,2024-04-14 15:29:12
CT05800,P0321487,1,2024-04-11 21:10:18
CT05773,P0310203,1,2024-04-14 05:55:31
CT01914,P0097624,1,2024-04-05 03:20:29
CT00109,P0370285,1,2024-04-12 04:49:38
CT04658,P0278516,1,2024-04-01 03:14:03
CT02526,P0222651,1,2024-04-10 16:49:27
CT01023,P0253046,1,2024-04-06 06:12:51
CT03541,P0337110,2,2024-04-07 06:09:32
CT03757,P0037641,1,2024-04-13 17:31:19
CT03116,P0334998,1,2024-04-04 03:27:33
CT00363,P0273826,5,2024-04-09 00:41:52
CT03737,P0292260,1,2024-04-13 00:44:57
CT01872,P0047575,1,2024-04-04 14:24:23
CT05502,P0184306,1,2024-04-08 09:26:27
CT02464,P0298766,1,2024-04-13 08:21:24
CT05428,P0138155,1,2024-04-03 04:06:56
CT01877,P0227935,1,2024-04-05 03:35:47
CT04769,P0313055,1,2024-04-13 14:49:54
CT00124,P0146243,1,2024-04-12 16:21:11
CT00387,P0374944,1,2024-04-13 18:35:34
CT01967,P0351705,2,2024-04-07 02:13:13
CT02567,P0028621,2,2024-04-04 15:31:31
CT00333,P0293385,1,2024-04-07 08:15:22
CT01038,P0195502,2,2024-04-04 23:55:39
CT06385,P0357881,1,2024-04-04 15:47:12
CT04904,P0029780,2,2024-04-03 20:42:29
CT03571,P0083567,1,2024-04-10 09:54:54
CT02126,P0185565,1,2024-04-08 09:41:45
CT05636,P0094816,3,2024-04-10 08:45:52
CT06374,P0266264,2,2024-04-13 06:26:16
CT01114,P0204818,1,2024-04-04 22:07:47
CT03126,P0047352,1,2024-04-08 08:13:34
CT00325,P0160307,1,2024-04-09 03:35:09
CT02931,P0232322,1,2024-04-12 11:42:47
CT05657,P0122498,1,2024-04-11 06:47:43
CT03430,P0295730,3,2024-04-12 20:17:41
CT01094,P0323197,1,2024-04-03 22:09:02
CT02180,P0107235,1,2024-04-05 01:42:14
CT04666,P0315367,1,2024-04-09 19:42:40
CT02837,P0115697,1,2024-04-03 04:40:04
CT06367,P0229600,1,2024-04-06 19:25:27
CT03026,P0357830,1,2024-04-07 04:41:28
CT00251,P0376448,1,2024-04-09 15:12:12
CT03624,P0276250,1,2024-04-03 04:58:33
CT05182,P0193837,1,2024-04-08 03:14:23
CT00051,P0215389,1,2024-04-03 15:21:41
CT06394,P0116443,1,2024-04-10 14:38:38
CT04296,P0135643,1,2024-04-09 13:14:34
CT04324,P0111936,1,2024-04-13 06:26:15
CT04149,P0043815,1,2024-04-12 15:13:55
CT06170,P0319477,1,2024-04-05 03:05:10
CT04569,P0071417,4,2024-04-12 01:32:53
CT05504,P0315438,1,2024-04-01 04:29:51
CT03952,P0045023,1,2024-04-13 00:37:09
CT04177,P0183338,1,2024-04-01 18:48:36
CT05158,P0042239,1,2024-04-09 22:14:48
CT00603,P0288922,1,2024-04-07 08:45:55
CT02505,P0170099,1,2024-04-08 13:18:41
CT03814,P0361355,2,2024-04-11 12:59:25
CT02413,P0059882,2,2024-04-09 04:01:56
CT03666,P0089679,1,2024-04-05 20:47:22
CT04998,P0349855,1,2024-04-10 23:06:02
CT03870,P0328731,1,2024-04-14 04:51:53
CT03953,P0344015,1,2024-04-14 22:33:57
CT00735,P0153443,1,2024-04-10 16:07:11
CT05367,P0245840,1,2024-04-14 09:32:08
CT01828,P0252713,1,2024-04-05 01:29:29
CT00663,P0147739,1,2024-04-01 01:14:47
CT03215,P0213977,1,2024-04-14 08:13:11
CT05975,P0020654,1,2024-04-02 01:00:49
CT02118,P0067974,1,2024-04-03 21:32:56
CT03462,P0352062,1,2024-04-02 07:46:35
CT04189,P0380868,1,2024-04-01 08:49:31
CT02367,P0205769,10,2024-04-04 19:48:18
CT02259,P0073954,1,2024-04-03 13:42:28
CT02339,P0191743,1,2024-04-06 03:43:47
CT02749,P0309677,1,2024-04-04 13:51:39
CT04080,P0283991,1,2024-04-13 05:40:52
CT01768,P0249214,1,2024-04-05 14:21:42
CT04343,P0281148,1,2024-04-10 05:40:16
CT05713,P0079475,2,2024-04-13 10:03:17
CT01686,P0205925,1,2024-04-14 08:05:47
CT03412,P0249722,1,2024-04-06 19:22:35
CT06354,P0350159,1,2024-04-06 19:55:50
CT04859,P0313636,1,2024-04-08 19:58:19
CT06414,P0160265,2,2024-04-03 06:15:51
CT00719,P0087723,2,2024-04-13 02:38:43
CT02053,P0150191,1,2024-04-14 16:31:59
CT06391,P0043570,1,2024-04-08 21:38:32
CT01754,P0131414,2,2024-04-11 19:27:51
CT00406,P0231156,1,2024-04-12 13:52:52
CT02124,P0045026,1,2024-04-09 10:53:03
CT04375,P0342594,1,2024-04-07 22:43:23
CT04551,P0312026,1,2024-04-01 04:12:36
CT04009,P0020905,6,2024-04-03 23:33:18
CT03418,P0358901,1,2024-04-05 01:09:44
CT06182,P0316589,2,2024-04-11 08:48:40
CT05934,P0016804,1,2024-04-14 09:29:53
CT02352,P0256645,1,2024-04-13 04:57:22
CT02142,P0228616,1,2024-04-07 13:08:57
CT06130,P0127043,2,2024-04-09 04:19:38
CT02886,P0194888,1,2024-04-08 23:44:28
CT05463,P0294429,3,2024-04-10 06:21:49
CT06130,P0215549,1,2024-04-05 22:09:48
CT04650,P0036571,1,2024-04-02 17:59:05
CT02949,P0246013,4,2024-04-07 22:01:56
CT03285,P0097286,1,2024-04-14 04:56:12
CT00114,P0207924,2,2024-04-08 12:20:08
CT01460,P0349971,1,2024-04-08 14:40:40
CT03264,P0337968,3,2024-04-08 08:24:54
CT03958,P0026964,7,2024-04-02 09:49:30
CT06286,P0198938,1,2024-04-11 23:26:37
CT01906,P0355873,1,2024-04-09 12:28:11
CT01836,P0152082,2,2024-04-09 13:04:44
CT01848,P0023624,1,2024-04-01 14:39:21
CT04367,P0289530,1,2024-04-13 13:39:20
CT05988,P0230696,1,2024-04-09 17:57:10
CT02170,P0242362,1,2024-04-12 14:02:26
CT03538,P0094505,1,2024-04-06 01:03:10
CT03293,P0079782,1,2024-04-11 01:12:03
CT03776,P0307566,1,2024-04-11 23:06:14
CT03855,P0006877,1,2024-04-08 13:10:15
CT04279,P0304248,2,2024-04-05 19:00:14
CT04412,P0266370,1,2024-04-02 15:23:59
CT03732,P0100573,2,2024-04-12 17:48:24
CT06414,P0378931,1,2024-04-14 14:56:32
CT05529,P0250072,1,2024-04-05 08:47:37
CT02863,P0202127,1,2024-04-05 17:49:17
CT05476,P0144955,1,2024-04-10 21:17:52
CT06281,P0045301,2,2024-04-11 11:03:28
CT02033,P0258712,1,2024-04-08 06:44:15
CT04432,P0070811,1,2024-04-04 09:32:40
CT06339,P0033628,1,2024-04-03 04:07:48
CT03406,P0351490,1,2024-04-01 00:31:08
CT05734,P0154138,1,2024-04-09 05:11:47
CT04842,P0000094,2,2024-04-05 20:48:32
CT05377,P0228848,1,2024-04-14 06:54:16
CT02290,P0358166,2,2024-04-07 21:59:39
CT01744,P0121798,1,2024-04-11 00:28:18
CT01194,P0297270,1,2024-04-04 17:01:22
CT04495,P0114503,1,2024-04-03 03:22:42
CT00965,P0078691,5,2024-04-13 06:22:46
CT06134,P0181878,1,2024-04-12 17:57:33
CT02531,P0378287,7,2024-04-06 21:20:46
CT05252,P0123715,3,2024-04-06 03:32:03
CT03163,P0323394,1,2024-04-12 12:13:18
CT00831,P0304737,2,2024-04-04 17:56:37
CT01021,P0233754,1,2024-04-06 10:53:15
CT00451,P0321959,10,2024-04-11 23:07:42
CT00713,P0153305,2,2024-04-04 03:50:44
CT04001,P0056812,1,2024-04-14 09:18:14
CT05257,P0083006,1,2024-04-07 22:29:47
CT05613,P0351740,1,2024-04-13 11:55:41
CT04642,P0256224,1,2024-04-07 02:59:10
CT04488,P0160302,1,2024-04-03 11:35:54
CT03674,P0300130,1,2024-04-12 06:45:17
CT04724,P0324542,3,2024-04-11 13:24:23
CT03718,P0238038,2,2024-04-10 05:55:44
CT04655,P0056780,4,2024-04-02 10:57:38
CT02287,P0136742,1,2024-04-02 03:58:17
CT06174,P0240165,1,2024-04-08 10:40:29
CT06216,P0053326,6,2024-04-06 19:57:42
CT00120,P0002244,1,2024-04-08 08:04:36
CT05260,P0184210,1,2024-04-07 04:02:23
CT02050,P0358050,3,2024-04-14 08:41:08
CT04986,P0039693,2,2024-04-08 19:55:50
CT05041,P0259798,2,2024-04-14 18:01:08
CT00169,P0122935,2,2024-04-09 11:16:24
CT03886,P0199075,1,2024-04-14 09:55:01
CT03593,P0327829,1,2024-04-02 01:18:13
CT04957,P0154930,1,2024-04-10 09:28:23
CT04414,P0226927,3,2024-04-14 05:51:34
CT00946,P0316205,2,2024-04-03 08:53:02
CT05546,P0295731,1,2024-04-07 19:50:30
CT04492,P0053474,3,2024-04-12 02:47:07
CT04756,P0342759,1,2024-04-09 04:35:42
CT05127,P0306570,1,2024-04-12 04:20:53
CT06025,P0106030,1,2024-04-04 11:16:16
CT04488,P0131375,2,2024-04-13 01:21:07
CT05293,P0155655,1,2024-04-13 13:49:06
CT02007,P0298567,2,2024-04-12 21:59:23
CT00429,P0213587,1,2024-04-14 18:22:16
CT02837,P0280194,1,2024-04-02 14:50:58
CT04952,P0299962,1,2024-04-08 21:58:19
CT06021,P0283205,1,2024-04-12 09:03:15
CT00576,P0378299,1,2024-04-11 09:55:14
CT05782,P0357890,1,2024-04-07 22:22:16
CT01099,P0297618,1,2024-04-03 01:17:06
CT03681,P0028981,1,2024-04-01 04:06:11
CT03962,P0261085,1,2024-04-11 02:44:00
CT00469,P0284576,1,2024-04-05 21:26:58
CT06424,P0356477,1,2024-04-08 03:13:30
CT03310,P0301480,1,2024-04-06 05:52:59
CT05795,P0045847,1,2024-04-14 13:32:41
CT00905,P0294122,1,2024-04-08 22:28:35
CT03423,P0370573,1,2024-04-01 11:38:14
CT04808,P0333286,1,2024-04-13 21:57:17
CT04957,P0222596,2,2024-04-07 05:01:18
CT06491,P0009620,2,2024-04-10 02:23:54
CT05685,P0142913,1,2024-04-06 05:07:30
CT00872,P0312680,1,2024-04-10 19:25:16
CT02497,P0155970,2,2024-04-14 04:18:30
CT03177,P0122899,1,2024-04-06 21:13:43
CT03297,P0210097,2,2024-04-05 21:15:10
CT04511,P0126174,1,2024-04-11 23:55:52
CT01544,P0098358,5,2024-04-12 16:26:13
CT04650,P0228790,2,2024-04-06 18:07:45
CT05044,P0029981,1,2024-04-08 12:07:15
CT05460,P0182300,2,2024-04-01 07:39:44
CT03755,P0273681,5,2024-04-13 20:20:15
CT01317,P0163547,1,2024-04-13 11:48:20
CT00565,P0072392,1,2024-04-03 12:01:08
CT05324,P0047306,1,2024-04-09 09:13:34
CT00898,P0268601,1,2024-04-01 19:52:07
CT00217,P0255823,1,2024-04-10 23:25:37
CT04190,P0088492,1,2024-04-02 06:45:20
CT00109,P0255569,1,2024-04-05 10:31:10
CT04989,P0264977,2,2024-04-13 10:06:24
CT03855,P0257559,2,2024-04-06 19:26:08
CT02650,P0129883,1,2024-04-06 11:59:55
CT05661,P0033994,1,2024-04-09 10:01:11
CT04181,P0121979,1,2024-04-03 03:42:11
CT00555,P0326346,1,2024-04-12 08:23:34
CT01667,P0098548,1,2024-04-10 07:01:29
CT05873,P0254460,1,2024-04-07 11:44:45
CT03440,P0279309,7,2024-04-02 18:22:22
CT03849,P0210378,3,2024-04-04 06:44:12
CT02285,P0363544,1,2024-04-09 23:48:56
CT01365,P0007113,1,2024-04-05 14:25:47
CT05293,P0126922,1,2024-04-11 23:48:26
CT05273,P0287966,9,2024-04-06 03:14:40
CT04018,P0296833,1,2024-04-05 07:05:57
CT02558,P0231226,1,2024-04-10 10:13:31
CT01676,P0222926,6,2024-04-02 21:57:24
CT03139,P0099158,2,2024-04-11 17:25:48
CT05386,P0090688,5,2024-04-14 21:37:00
CT00607,P0216825,1,2024-04-02 15:08:43
CT03288,P0300489,2,2024-04-07 21:47:34
CT04959,P0228763,3,2024-04-04 10:30:41
CT03025,P0163861,2,2024-04-06 22:38:43
CT05542,P0154684,1,2024-04-02 09:03:09
CT04880,P0058798,1,2024-04-06 19:16:33
CT03191,P0177305,1,2024-04-12 13:53:39
CT01953,P0096464,2,2024-04-04 09:04:39
CT04750,P0257238,1,2024-04-08 21:19:32
CT02938,P0023512,1,2024-04-06 07:00:21
CT00203,P0274518,9,2024-04-03 15:06:34
CT03487,P0044288,1,2024-04-05 11:20:15
CT00286,P0045065,6,2024-04-01 17:15:31
CT00402,P0119472,1,2024-04-03 15:47:01
CT02635,P0348686,2,2024-04-06 20:08:42
CT04437,P0021468,1,2024-04-13 07:36:29
CT03260,P0378348,1,2024-04-07 12:19:17
CT03985,P0174874,1,2024-04-11 03:28:35
CT06054,P0216209,2,2024-04-09 19:32:10
CT05417,P0218350,4,2024-04-03 23:55:14
CT00554,P0105837,1,2024-04-02 00:10:41
CT03138,P0151246,1,2024-04-08 17:37:42
CT04898,P0179194,1,2024-04-10 09:30:28
CT01386,P0070371,1,2024-04-05 05:52:57
CT01016,P0220463,1,2024-04-11 13:55:03
CT05546,P0364741,1,2024-04-05 13:11:01
CT05324,P0094257,1,2024-04-14 13:31:05
CT00286,P0263390,1,2024-04-02 13:38:48
CT02661,P0060686,1,2024-04-03 08:50:34
CT01349,P0009910,1,2024-04-07 19:51:01
CT01552,P0095493,8,2024-04-10 23:33:52
CT00028,P0119767,1,2024-04-12 21:11:11
CT04660,P0001977,1,2024-04-11 10:33:27
CT00297,P0091832,1,2024-04-08 18:23:55
CT05088,P0108816,2,2024-04-12 07:34:24
CT03325,P0250269,1,2024-04-05 01:05:37
CT02281,P0184720,3,2024-04-11 15:50:40
CT04384,P0223080,1,2024-04-03 08:08:36
CT03387,P0284348,1,2024-04-10 14:13:24
CT04630,P0132448,1,2024-04-12 01:56:55
CT00818,P0043648,2,2024-04-08 23:36:26
CT05553,P0383005,9,2024-04-04 22:23:58
CT00639,P0155909,2,2024-04-02 20:45:22
CT00189,P0186864,2,2024-04-12 06:05:42
CT00165,P0279131,1,2024-04-12 12:14:51
CT03349,P0125183,1,2024-04-08 03:17:13
CT06208,P0289660,1,2024-04-09 20:51:33
CT04193,P0336022,1,2024-04-11 00:36:43
CT01619,P0244437,1,2024-04-07 07:11:07
CT06278,P0306965,1,2024-04-04 16:47:07
CT05160,P0237734,1,2024-04-13 09:31:26
CT01716,P0093026,1,2024-04-05 09:23:49
CT02094,P0052059,1,2024-04-11 05:06:40
CT00592,P0367219,2,2024-04-14 23:46:33
CT01545,P0113135,1,2024-04-13 23:19:51
CT05445,P0215324,1,2024-04-06 18:09:28
CT02330,P0087276,1,2024-04-12 09:34:47
CT03568,P0243167,1,2024-04-11 06:33:40
CT00092,P0026115,1,2024-04-04 19:35:39
CT04414,P0287684,1,2024-04-04 03:25:38
CT05229,P0090224,1,2024-04-14 12:21:09
CT03393,P0114482,1,2024-04-02 22:12:40
CT01962,P0167779,1,2024-04-10 06:35:04
CT00753,P0059886,1,2024-04-14 23:23:28
CT03008,P0164707,1,2024-04-11 03:17:45
CT06315,P0129650,1,2024-04-05 19:29:40
CT05043,P0231363,1,2024-04-09 10:29:58
CT00469,P0144859,5,2024-04-13 04:17:20
CT03536,P0260354,9,2024-04-07 04:53:14
CT02773,P0015331,1,2024-04-08 11:06:16
CT00116,P0258901,1,2024-04-06 18:08:23
CT04762,P0214693,2,2024-04-04 09:46:48
CT03855,P0149248,1,2024-04-14 22:05:29
CT01403,P0052042,1,2024-04-04 16:22:15
CT05518,P0365467,1,2024-04-13 22:24:51
CT03547,P0210417,2,2024-04-02 04:07:42
CT04647,P0099091,1,2024-04-02 03:46:40
CT04114,P0107774,1,2024-04-04 00:17:33
CT01854,P0067493,2,2024-04-04 18:00:31
CT05468,P0273859,1,2024-04-12 05:07:19
CT05298,P0180306,3,2024-04-13 20:28:09
CT00111,P0018871,1,2024-04-08 08:08:54
CT00597,P0375958,1,2024-04-10 18:13:57
CT04808,P0325155,1,2024-04-14 22:54:17
CT06032,P0369104,3,2024-04-11 23:50:07
CT01235,P0067990,1,2024-04-04 23:41:52
CT05565,P0352050,2,2024-04-03 20:11:47
CT06500,P0381096,1,2024-04-08 04:03:56
CT02424,P0241034,3,2024-04-14 08:05:20
CT02746,P0347142,1,2024-04-12 09:24:02
CT05310,P0135537,1,2024-04-07 14:18:12
CT01870,P0235368,1,2024-04-01 20:14:29
CT05188,P0021699,3,2024-04-10 22:17:15
CT06461,P0128007,1,2024-04-05 19:57:09
CT04066,P0361756,1,2024-04-11 10:19:54
CT06385,P0132893,1,2024-04-11 17:33:52
CT00665,P0148845,1,2024-04-11 00:56:14
CT02877,P0060806,1,2024-04-04 12:02:08
CT05847,P0005316,1,2024-04-11 00:35:12
CT06292,P0274906,1,2024-04-01 00:57:25
CT02378,P0011494,1,2024-04-07 07:39:17
CT03017,P0183744,1,2024-04-01 18:46:27
CT04536,P0364887,1,2024-04-09 23:30:32
CT04629,P0342147,1,2024-04-14 15:44:33
CT02995,P0242932,2,2024-04-04 01:44:45
CT00189,P0110452,1,2024-04-07 00:45:12
CT03521,P0370001,1,2024-04-01 00:16:17
CT04185,P0370961,1,2024-04-04 03:16:05
CT02065,P0131262,1,2024-04-09 18:26:51
CT04467,P0181541,3,2024-04-02 06:11:39
CT00120,P0097225,1,2024-04-03 04:37:09
CT01267,P0174964,2,2024-04-03 08:26:50
CT04512,P0382522,1,2024-04-11 09:26:38
CT04665,P0216641,1,2024-04-10 16:00:02
CT01606,P0067955,1,2024-04-02 06:22:36
CT00113,P0155191,1,2024-04-07 23:04:16
CT00856,P0304198,1,2024-04-13 06:19:54
CT05491,P0140644,1,2024-04-02 19:07:47
CT01848,P0258187,1,2024-04-03 18:40:39
CT04288,P0039866,1,2024-04-14 18:54:11
CT01443,P0212840,1,2024-04-14 02:05:48
CT06121,P0348645,3,2024-04-08 20:13:54
CT01309,P0079115,1,2024-04-02 18:12:28
CT02069,P0228557,1,2024-04-14 13:12:17
CT05770,P0106023,1,2024-04-14 18:50:52
CT00057,P0167165,1,2024-04-09 17:25:24
CT03211,P0193526,1,2024-04-02 02:53:51
CT03678,P0115635,1,2024-04-14 13:51:33
CT02380,P0021845,1,2024-04-14 04:59:36
CT01628,P0196510,1,2024-04-09 09:50:16
CT04080,P0038728,2,2024-04-08 08:54:27
CT04613,P0181268,2,2024-04-03 18:32:22
CT05419,P0257247,1,2024-04-06 20:49:36
CT01251,P0351442,1,2024-04-02 01:59:13
CT03190,P0281530,1,2024-04-14 18:22:56
CT02813,P0165038,1,2024-04-10 21:56:01
