refund_id,purchase_id,refund_reason,refund_amount,refund_status,refund_money,last_update
RF0001643,PR0002938,Product quality issues,1,pending,29.93,2024-06-21 17:06:06
RF0001644,PR0002886,7-day no-reason return (primary option),2,pending,12.22,2024-06-18 14:14:00
RF0001645,PR0002788,7-day no-reason return (primary option),1,pending,17.95,2024-06-30 23:00:32
RF0001646,PR0002651,Logistics / Unboxing issues,1,pending,16.75,2024-06-24 14:49:29
RF0001647,PR0002752,7-day no-reason return (primary option),1,pending,31.13,2024-06-16 09:07:09
RF0001648,PR0002790,7-day no-reason return (primary option),2,pending,23.92,2024-06-26 20:28:37
RF0001649,PR0002722,7-day no-reason return (primary option),1,pending,29.93,2024-06-16 04:07:09
RF0001650,PR0002944,7-day no-reason return (primary option),1,pending,13.77,2024-06-21 16:05:19
RF0001651,PR0002698,7-day no-reason return (primary option),1,pending,4.18,2024-06-20 13:36:50
RF0001652,PR0002782,7-day no-reason return (primary option),2,pending,853.96,2024-06-24 12:55:57
RF0001653,PR0002940,Wrong/incorrect order fulfillment,1,pending,2.51,2024-06-26 09:59:59
RF0001654,PR0002665,Item not as described,1,pending,7.04,2024-06-18 23:06:14
RF0001655,PR0002903,Product quality issues,1,pending,131.72,2024-06-25 02:35:13
RF0001656,PR0002891,Logistics / Unboxing issues,1,pending,7.58,2024-06-25 02:05:50
RF0001657,PR0002691,7-day no-reason return (primary option),1,pending,19.15,2024-06-18 03:30:47
RF0001658,PR0002728,7-day no-reason return (primary option),1,pending,4.78,2024-06-30 20:23:47
RF0001659,PR0002942,7-day no-reason return (primary option),1,pending,14.36,2024-06-25 12:18:46
RF0001660,PR0002703,Wrong/incorrect order fulfillment,2,pending,35.9,2024-06-23 06:50:23
RF0001661,PR0002860,7-day no-reason return (primary option),1,pending,2.98,2024-06-21 06:21:29
RF0001662,PR0002742,7-day no-reason return (primary option),1,pending,71.84,2024-06-24 13:25:05
RF0001663,PR0002764,7-day no-reason return (primary option),1,pending,32.32,2024-06-19 15:16:00
RF0001664,PR0002652,Product quality issues,4,pending,2023.96,2024-06-30 01:38:46
RF0001665,PR0002695,7-day no-reason return (primary option),2,pending,526.82,2024-06-26 18:05:19
RF0001666,PR0002693,Logistics / Unboxing issues,2,pending,31.12,2024-06-23 22:38:36
RF0001667,PR0002804,Wrong/incorrect order fulfillment,4,pending,158.04,2024-06-20 02:06:39
RF0001668,PR0002677,Item not as described,1,pending,41.9,2024-06-16 19:47:55
RF0001669,PR0002686,Product quality issues,2,pending,14.34,2024-06-24 21:47:59
RF0001670,PR0002834,7-day no-reason return (primary option),2,pending,23.92,2024-06-16 01:28:51
RF0001671,PR0002707,7-day no-reason return (primary option),1,pending,2.38,2024-06-27 04:05:26
RF0001672,PR0002997,Logistics / Unboxing issues,1,pending,23.94,2024-06-17 04:19:19
RF0001673,PR0002700,7-day no-reason return (primary option),1,pending,59.87,2024-06-17 19:22:15
RF0001674,PR0002796,Other personal reasons,1,pending,15.56,2024-06-28 09:04:04
RF0001675,PR0002955,7-day no-reason return (primary option),1,pending,23.93,2024-06-27 12:50:40
RF0001676,PR0002901,Item not as described,1,pending,5.98,2024-06-30 04:16:46
RF0001677,PR0002894,Wrong/incorrect order fulfillment,1,pending,11.96,2024-06-22 19:41:14
RF0001678,PR0002671,7-day no-reason return (primary option),1,pending,41.9,2024-06-29 23:46:06
RF0001679,PR0003011,7-day no-reason return (primary option),2,pending,9.56,2024-06-21 13:49:01
RF0001680,PR0002875,7-day no-reason return (primary option),1,pending,7.17,2024-06-28 16:10:04
RF0001681,PR0002678,Product quality issues,1,pending,2.99,2024-06-18 21:16:08
RF0001682,PR0002827,7-day no-reason return (primary option),1,pending,77.83,2024-06-28 02:31:30
RF0001683,PR0002822,Item not as described,1,pending,3.58,2024-06-22 02:54:15
RF0001684,PR0002981,Item not as described,2,pending,47.88,2024-06-22 21:35:18
RF0001685,PR0002988,7-day no-reason return (primary option),2,pending,71.84,2024-06-20 17:51:20
RF0001686,PR0002774,Other personal reasons,1,pending,9.57,2024-06-21 02:16:28
RF0001687,PR0002777,7-day no-reason return (primary option),5,pending,155.65,2024-06-29 01:21:26
RF0001688,PR0002692,7-day no-reason return (primary option),1,pending,95.75,2024-06-20 22:27:40
RF0001689,PR0002674,7-day no-reason return (primary option),1,pending,7.17,2024-06-26 08:51:08
RF0001690,PR0002751,7-day no-reason return (primary option),1,pending,4.31,2024-06-24 00:50:42
RF0001691,PR0002747,Logistics / Unboxing issues,1,pending,6.11,2024-06-16 01:19:52
RF0001692,PR0002750,Product quality issues,1,pending,11.96,2024-06-25 19:40:05
RF0001693,PR0002830,7-day no-reason return (primary option),1,pending,23.94,2024-06-23 19:43:19
RF0001694,PR0002765,7-day no-reason return (primary option),1,pending,9.56,2024-06-16 12:45:49
RF0001695,PR0002898,7-day no-reason return (primary option),1,pending,5.98,2024-06-29 12:42:19
RF0001696,PR0003004,Item not as described,1,pending,11.96,2024-06-24 13:10:42
RF0001697,PR0002719,7-day no-reason return (primary option),1,pending,15.56,2024-06-25 05:00:03
RF0001698,PR0002935,7-day no-reason return (primary option),1,pending,35.92,2024-06-25 20:42:35
RF0001699,PR0002736,Wrong/incorrect order fulfillment,2,pending,19.14,2024-06-29 02:35:01
RF0001700,PR0002904,7-day no-reason return (primary option),1,pending,10.77,2024-06-25 13:45:36
RF0001701,PR0002916,7-day no-reason return (primary option),1,pending,83.82,2024-06-30 19:27:39
RF0001702,PR0002884,Product quality issues,2,pending,17.68,2024-06-16 04:58:14
RF0001703,PR0002908,7-day no-reason return (primary option),1,pending,3.58,2024-06-26 11:51:54
RF0001704,PR0002999,7-day no-reason return (primary option),1,pending,14.97,2024-06-29 01:04:08
RF0001705,PR0002863,7-day no-reason return (primary option),1,pending,19.15,2024-06-18 23:11:56
RF0001706,PR0002953,Wrong/incorrect order fulfillment,1,pending,8.98,2024-06-26 20:02:00
RF0001707,PR0002795,Item not as described,1,pending,17.95,2024-06-16 00:20:21
RF0001708,PR0002869,Item not as described,1,pending,50.9,2024-06-23 18:52:49
RF0001709,PR0002906,7-day no-reason return (primary option),1,pending,19.15,2024-06-26 05:38:17
RF0001710,PR0002964,7-day no-reason return (primary option),1,pending,14.37,2024-06-28 23:11:48
RF0001711,PR0002829,7-day no-reason return (primary option),3,pending,35.88,2024-06-29 22:08:40
RF0001712,PR0002729,7-day no-reason return (primary option),2,pending,23.92,2024-06-20 14:14:15
RF0001713,PR0002800,Product quality issues,2,pending,65.14,2024-06-21 17:36:54
RF0001714,PR0002887,Item not as described,2,pending,38.3,2024-06-20 20:54:58
RF0001715,PR0002917,7-day no-reason return (primary option),1,pending,421.31,2024-06-21 11:15:27
RF0001716,PR0002820,Product quality issues,1,pending,23.94,2024-06-23 11:26:12
RF0001717,PR0002837,Product quality issues,2,pending,77.84,2024-06-18 02:45:11
RF0001718,PR0002819,7-day no-reason return (primary option),1,pending,34.61,2024-06-23 14:33:39
RF0001719,PR0002914,Wrong/incorrect order fulfillment,1,pending,583.15,2024-06-20 11:04:27
RF0001720,PR0002859,Item not as described,1,pending,53.88,2024-06-19 18:25:15
RF0001721,PR0002877,Product quality issues,1,pending,9.76,2024-06-22 14:15:07
RF0001722,PR0002856,Product quality issues,1,pending,17.95,2024-06-27 17:54:14
RF0001723,PR0002945,7-day no-reason return (primary option),1,pending,5.98,2024-06-26 10:03:28
RF0001724,PR0003008,Wrong/incorrect order fulfillment,1,pending,2.38,2024-06-17 06:45:27
RF0001725,PR0003072,7-day no-reason return (primary option),1,pending,5.29,2024-06-20 12:52:17
RF0001726,PR0002799,7-day no-reason return (primary option),1,pending,15.56,2024-06-20 02:35:30
RF0001727,PR0002805,7-day no-reason return (primary option),2,pending,83.8,2024-06-30 02:18:12
RF0001728,PR0002844,7-day no-reason return (primary option),1,pending,5.38,2024-06-25 15:18:15
RF0001729,PR0003024,Logistics / Unboxing issues,2,pending,23.92,2024-06-20 20:15:42
RF0001730,PR0002992,Wrong/incorrect order fulfillment,1,pending,26.34,2024-06-17 13:37:04
RF0001731,PR0003001,7-day no-reason return (primary option),2,pending,28.72,2024-06-26 15:46:57
RF0001732,PR0002918,7-day no-reason return (primary option),1,pending,25.15,2024-06-28 21:04:36
RF0001733,PR0002772,Logistics / Unboxing issues,1,pending,23.94,2024-06-16 06:52:50
RF0001734,PR0002836,7-day no-reason return (primary option),1,pending,35.92,2024-06-22 18:41:05
RF0001735,PR0003097,7-day no-reason return (primary option),3,pending,64.62,2024-06-25 17:46:37
RF0001736,PR0002841,Logistics / Unboxing issues,1,pending,95.81,2024-06-21 16:55:44
RF0001737,PR0002956,Logistics / Unboxing issues,1,pending,2.98,2024-06-21 01:05:39
RF0001738,PR0002933,Logistics / Unboxing issues,1,pending,59.87,2024-06-24 11:54:38
RF0001739,PR0002852,7-day no-reason return (primary option),1,pending,23.93,2024-06-27 05:51:48
RF0001740,PR0002808,7-day no-reason return (primary option),1,pending,8.38,2024-06-22 02:29:55
RF0001741,PR0002982,Item not as described,1,pending,4.19,2024-06-27 17:00:54
RF0001742,PR0002826,7-day no-reason return (primary option),1,pending,21.5,2024-06-20 09:41:48
RF0001743,PR0003040,7-day no-reason return (primary option),1,pending,11.96,2024-06-23 16:42:04
RF0001744,PR0002881,Product quality issues,1,pending,9.57,2024-06-26 18:59:00
RF0001745,PR0003018,Product quality issues,1,pending,318.26,2024-06-17 11:25:46
RF0001746,PR0002889,Wrong/incorrect order fulfillment,2,pending,26.32,2024-06-24 03:42:39
RF0001747,PR0002760,7-day no-reason return (primary option),2,pending,17.24,2024-06-26 02:30:43
RF0001748,PR0002885,Logistics / Unboxing issues,2,pending,35.9,2024-06-26 15:57:25
RF0001749,PR0002985,Other personal reasons,2,pending,38.3,2024-06-30 17:42:11
RF0001750,PR0003092,7-day no-reason return (primary option),1,pending,11.96,2024-06-21 09:20:31
RF0001751,PR0002969,7-day no-reason return (primary option),1,pending,42.81,2024-06-19 13:40:02
RF0001752,PR0002950,7-day no-reason return (primary option),1,pending,35.93,2024-06-30 08:40:57
RF0001753,PR0003048,Logistics / Unboxing issues,1,pending,71.8,2024-06-23 21:27:06
RF0001754,PR0002974,7-day no-reason return (primary option),2,pending,23.92,2024-06-25 21:32:13
RF0001755,PR0002874,Wrong/incorrect order fulfillment,1,pending,5.93,2024-06-23 10:25:37
RF0001756,PR0003065,7-day no-reason return (primary option),1,pending,63.46,2024-06-20 10:05:51
RF0001757,PR0002895,7-day no-reason return (primary option),1,pending,59.87,2024-06-30 04:53:05
RF0001758,PR0003061,7-day no-reason return (primary option),1,pending,28.74,2024-06-25 17:16:45
RF0001759,PR0003026,Other personal reasons,1,pending,11.96,2024-06-24 08:08:43
RF0001760,PR0002978,7-day no-reason return (primary option),1,pending,11.96,2024-06-25 11:41:07
RF0001761,PR0002958,Item not as described,1,pending,9.57,2024-06-26 00:36:21
RF0001762,PR0003132,7-day no-reason return (primary option),2,pending,19.14,2024-06-29 10:32:30
RF0001763,PR0003007,7-day no-reason return (primary option),1,pending,3.05,2024-06-28 21:20:49
RF0001764,PR0002888,7-day no-reason return (primary option),1,pending,2.75,2024-06-19 22:54:57
RF0001765,PR0002896,7-day no-reason return (primary option),1,pending,13.16,2024-06-16 13:24:17
RF0001766,PR0002810,7-day no-reason return (primary option),1,pending,7.19,2024-06-29 07:54:30
RF0001767,PR0003136,7-day no-reason return (primary option),1,pending,19.15,2024-06-18 04:33:27
RF0001768,PR0003143,Product quality issues,2,pending,14.34,2024-06-30 00:27:38
RF0001769,PR0002821,Item not as described,1,pending,11.96,2024-06-22 18:01:03
RF0001770,PR0002893,Logistics / Unboxing issues,2,pending,11.96,2024-06-30 09:02:24
RF0001771,PR0003046,Product quality issues,1,pending,10.77,2024-06-22 10:01:30
RF0001772,PR0003012,7-day no-reason return (primary option),1,pending,83.82,2024-06-21 05:43:37
RF0001773,PR0002943,Product quality issues,1,pending,67.07,2024-06-22 16:52:51
RF0001774,PR0002967,7-day no-reason return (primary option),1,pending,11.96,2024-06-21 16:53:11
RF0001775,PR0003022,Other personal reasons,1,pending,15.56,2024-06-27 11:32:33
RF0001776,PR0002923,7-day no-reason return (primary option),3,pending,100.56,2024-06-27 21:58:58
RF0001777,PR0002866,7-day no-reason return (primary option),1,pending,73.04,2024-06-29 19:50:38
RF0001778,PR0002909,Wrong/incorrect order fulfillment,1,pending,20.35,2024-06-19 20:32:41
RF0001779,PR0002926,Logistics / Unboxing issues,1,pending,11.96,2024-06-21 01:50:04
RF0001780,PR0003000,Logistics / Unboxing issues,1,pending,10.18,2024-06-18 01:52:28
RF0001781,PR0003122,7-day no-reason return (primary option),1,pending,15.56,2024-06-21 04:42:42
RF0001782,PR0002858,Product quality issues,1,pending,11.96,2024-06-29 23:13:23
RF0001783,PR0003167,7-day no-reason return (primary option),5,pending,71.8,2024-06-25 11:19:38
RF0001784,PR0003131,7-day no-reason return (primary option),1,pending,20.01,2024-06-17 22:34:30
RF0001785,PR0002880,7-day no-reason return (primary option),1,pending,22.74,2024-06-16 08:42:19
RF0001786,PR0003086,7-day no-reason return (primary option),1,pending,14.36,2024-06-19 23:41:16
RF0001787,PR0003115,Item not as described,1,pending,41.86,2024-06-22 17:21:32
RF0001788,PR0002865,7-day no-reason return (primary option),1,pending,55.08,2024-06-16 20:53:31
RF0001789,PR0002900,Item not as described,1,pending,12.99,2024-06-26 19:42:51
RF0001790,PR0003150,7-day no-reason return (primary option),1,pending,41.68,2024-06-20 05:32:51
RF0001791,PR0003003,7-day no-reason return (primary option),1,pending,15.56,2024-06-30 22:58:09
RF0001792,PR0002928,Wrong/incorrect order fulfillment,2,pending,239.98,2024-06-16 23:04:45
RF0001793,PR0003183,Logistics / Unboxing issues,2,pending,383.2,2024-06-23 10:59:09
RF0001794,PR0003169,Item not as described,2,pending,14.34,2024-06-16 13:36:40
RF0001795,PR0003101,7-day no-reason return (primary option),1,pending,11.95,2024-06-28 15:53:17
RF0001796,PR0003067,Other personal reasons,1,pending,4.55,2024-06-17 01:01:46
RF0001797,PR0003054,Logistics / Unboxing issues,1,pending,107.77,2024-06-25 17:43:14
RF0001798,PR0003135,Other personal reasons,1,pending,5.98,2024-06-16 20:52:42
RF0001799,PR0003017,7-day no-reason return (primary option),1,pending,17.9,2024-06-16 16:15:38
RF0001800,PR0002946,7-day no-reason return (primary option),1,pending,11.5,2024-06-22 12:04:21
RF0001801,PR0003127,Item not as described,2,pending,9.58,2024-06-18 23:37:19
RF0001802,PR0003095,7-day no-reason return (primary option),1,pending,8.62,2024-06-23 00:58:49
RF0001803,PR0002878,7-day no-reason return (primary option),1,pending,62.22,2024-06-18 11:04:57
RF0001804,PR0003207,Item not as described,1,pending,26.35,2024-06-29 05:18:58
RF0001805,PR0002907,Other personal reasons,1,pending,10.77,2024-06-30 07:28:00
RF0001806,PR0003039,7-day no-reason return (primary option),1,pending,2.87,2024-06-30 18:30:09
RF0001807,PR0003162,Product quality issues,1,pending,31.11,2024-06-17 19:02:52
RF0001808,PR0003197,Product quality issues,1,pending,17.95,2024-06-17 01:19:28
RF0001809,PR0003211,Item not as described,1,pending,23.94,2024-06-28 15:25:49
RF0001810,PR0002882,Product quality issues,1,pending,71.84,2024-06-28 14:48:13
RF0001811,PR0002905,7-day no-reason return (primary option),1,pending,11.96,2024-06-28 10:18:33
RF0001812,PR0002952,7-day no-reason return (primary option),1,pending,193.99,2024-06-27 22:39:03
RF0001813,PR0003214,7-day no-reason return (primary option),2,pending,155.66,2024-06-25 04:45:59
RF0001814,PR0002986,Item not as described,1,pending,47.89,2024-06-18 15:45:41
RF0001815,PR0002961,Item not as described,4,pending,47.84,2024-06-28 02:19:52
RF0001816,PR0002971,7-day no-reason return (primary option),1,pending,107.78,2024-06-25 21:39:15
RF0001817,PR0003079,7-day no-reason return (primary option),1,pending,41.9,2024-06-16 16:24:31
RF0001818,PR0002993,7-day no-reason return (primary option),3,pending,28.71,2024-06-30 03:18:29
RF0001819,PR0002911,Other personal reasons,1,pending,12.96,2024-06-19 12:32:35
RF0001820,PR0002922,Item not as described,1,pending,66.44,2024-06-26 07:50:03
RF0001821,PR0003117,7-day no-reason return (primary option),1,pending,20.35,2024-06-17 02:25:57
RF0001822,PR0003013,Logistics / Unboxing issues,2,pending,550.78,2024-06-20 20:52:08
RF0001823,PR0003210,7-day no-reason return (primary option),1,pending,47.89,2024-06-24 11:19:05
RF0001824,PR0003209,Product quality issues,1,pending,11.96,2024-06-20 06:27:19
RF0001825,PR0002927,Item not as described,2,pending,28.72,2024-06-28 00:36:32
RF0001826,PR0003144,Product quality issues,3,pending,16.17,2024-06-16 17:40:54
RF0001827,PR0003106,Wrong/incorrect order fulfillment,1,pending,7.17,2024-06-28 12:47:33
RF0001828,PR0003177,7-day no-reason return (primary option),1,pending,5.98,2024-06-24 06:23:05
RF0001829,PR0003200,Product quality issues,1,pending,47.89,2024-06-28 18:33:53
RF0001830,PR0003113,Wrong/incorrect order fulfillment,1,pending,20.35,2024-06-19 10:38:03
RF0001831,PR0003146,7-day no-reason return (primary option),1,pending,4.19,2024-06-29 19:12:13
RF0001832,PR0003044,7-day no-reason return (primary option),1,pending,23.94,2024-06-24 13:19:00
RF0001833,PR0003033,7-day no-reason return (primary option),1,pending,118.55,2024-06-21 14:44:41
RF0001834,PR0003107,Logistics / Unboxing issues,1,pending,26.34,2024-06-23 16:32:49
RF0001835,PR0003190,Product quality issues,1,pending,11.86,2024-06-18 12:51:25
RF0001836,PR0003102,Item not as described,2,pending,79.02,2024-06-30 11:38:25
RF0001837,PR0003215,7-day no-reason return (primary option),2,pending,14.34,2024-06-16 10:51:03
RF0001838,PR0002949,7-day no-reason return (primary option),2,pending,40.7,2024-06-28 08:30:43
RF0001839,PR0003154,Item not as described,1,pending,11.96,2024-06-24 07:59:58
RF0001840,PR0003194,7-day no-reason return (primary option),1,pending,11.96,2024-06-27 12:03:47
RF0001841,PR0002987,7-day no-reason return (primary option),1,pending,19.9,2024-06-26 14:29:24
RF0001842,PR0003099,7-day no-reason return (primary option),1,pending,41.9,2024-06-23 11:02:19
RF0001843,PR0003258,7-day no-reason return (primary option),2,pending,119.74,2024-06-30 21:15:59
RF0001844,PR0003170,7-day no-reason return (primary option),1,pending,11.96,2024-06-24 08:09:56
RF0001845,PR0003120,Other personal reasons,1,pending,12.46,2024-06-30 17:29:35
