action_id,refund_id,actor_customer_id,actor_seller_id,actor_admin_id,action_type,action_time
RA0001633,RF0001633,C06306,,,submit,2024-06-27 18:16:29
RA0001634,RF0001634,C05857,,,submit,2024-06-16 01:44:42
RA0001635,RF0001635,C02571,,,submit,2024-06-17 23:28:11
RA0001636,RF0001636,C01301,,,submit,2024-06-22 16:08:33
RA0001637,RF0001637,C03501,,,submit,2024-06-18 11:26:53
RA0001638,RF0001638,C02053,,,submit,2024-06-30 05:02:19
RA0001639,RF0001639,C00518,,,submit,2024-06-17 10:48:02
RA0001640,RF0001640,C05966,,,submit,2024-06-19 13:28:17
RA0001641,RF0001641,C01645,,,submit,2024-06-28 09:40:11
RA0001642,RF0001642,C03128,,,submit,2024-06-24 01:19:10
RA0001643,RF0001643,C02714,,,submit,2024-06-21 17:06:06
RA0001644,RF0001644,C06037,,,submit,2024-06-18 14:14:00
RA0001645,RF0001645,C05176,,,submit,2024-06-30 23:00:32
RA0001646,RF0001646,C01349,,,submit,2024-06-24 14:49:29
RA0001647,RF0001647,C01900,,,submit,2024-06-16 09:07:09
RA0001648,RF0001648,C01524,,,submit,2024-06-26 20:28:37
RA0001649,RF0001649,C06185,,,submit,2024-06-16 04:07:09
RA0001650,RF0001650,C04713,,,submit,2024-06-21 16:05:19
RA0001651,RF0001651,C00896,,,submit,2024-06-20 13:36:50
RA0001652,RF0001652,C03527,,,submit,2024-06-24 12:55:57
RA0001653,RF0001653,C02971,,,submit,2024-06-26 09:59:59
RA0001654,RF0001654,C00793,,,submit,2024-06-18 23:06:14
RA0001655,RF0001655,C00462,,,submit,2024-06-25 02:35:13
RA0001656,RF0001656,C02651,,,submit,2024-06-25 02:05:50
RA0001657,RF0001657,C05876,,,submit,2024-06-18 03:30:47
RA0001658,RF0001658,C03219,,,submit,2024-06-30 20:23:47
RA0001659,RF0001659,C05386,,,submit,2024-06-25 12:18:46
RA0001660,RF0001660,C00991,,,submit,2024-06-23 06:50:23
RA0001661,RF0001661,C00030,,,submit,2024-06-21 06:21:29
RA0001662,RF0001662,C05307,,,submit,2024-06-24 13:25:05
RA0001663,RF0001663,C05524,,,submit,2024-06-19 15:16:00
RA0001664,RF0001664,C03286,,,submit,2024-06-30 01:38:46
RA0001665,RF0001665,C03028,,,submit,2024-06-26 18:05:19
RA0001666,RF0001666,C01064,,,submit,2024-06-23 22:38:36
RA0001667,RF0001667,C06263,,,submit,2024-06-20 02:06:39
RA0001668,RF0001668,C02034,,,submit,2024-06-16 19:47:55
RA0001669,RF0001669,C01068,,,submit,2024-06-24 21:47:59
RA0001670,RF0001670,C05994,,,submit,2024-06-16 01:28:51
RA0001671,RF0001671,C04541,,,submit,2024-06-27 04:05:26
RA0001672,RF0001672,C02822,,,submit,2024-06-17 04:19:19
RA0001673,RF0001673,C04797,,,submit,2024-06-17 19:22:15
RA0001674,RF0001674,C02785,,,submit,2024-06-28 09:04:04
RA0001675,RF0001675,C04187,,,submit,2024-06-27 12:50:40
RA0001676,RF0001676,C01305,,,submit,2024-06-30 04:16:46
RA0001677,RF0001677,C01585,,,submit,2024-06-22 19:41:14
RA0001678,RF0001678,C06079,,,submit,2024-06-29 23:46:06
RA0001679,RF0001679,C02673,,,submit,2024-06-21 13:49:01
RA0001680,RF0001680,C05603,,,submit,2024-06-28 16:10:04
RA0001681,RF0001681,C03610,,,submit,2024-06-18 21:16:08
RA0001682,RF0001682,C04673,,,submit,2024-06-28 02:31:30
RA0001683,RF0001683,C06388,,,submit,2024-06-22 02:54:15
RA0001684,RF0001684,C04083,,,submit,2024-06-22 21:35:18
RA0001685,RF0001685,C05848,,,submit,2024-06-20 17:51:20
RA0001686,RF0001686,C05707,,,submit,2024-06-21 02:16:28
RA0001687,RF0001687,C04888,,,submit,2024-06-29 01:21:26
RA0001688,RF0001688,C04850,,,submit,2024-06-20 22:27:40
RA0001689,RF0001689,C01293,,,submit,2024-06-26 08:51:08
RA0001690,RF0001690,C00417,,,submit,2024-06-24 00:50:42
RA0001691,RF0001691,C00494,,,submit,2024-06-16 01:19:52
RA0001692,RF0001692,C01635,,,submit,2024-06-25 19:40:05
RA0001693,RF0001693,C00710,,,submit,2024-06-23 19:43:19
RA0001694,RF0001694,C03470,,,submit,2024-06-16 12:45:49
RA0001695,RF0001695,C04164,,,submit,2024-06-29 12:42:19
RA0001696,RF0001696,C00202,,,submit,2024-06-24 13:10:42
RA0001697,RF0001697,C00019,,,submit,2024-06-25 05:00:03
RA0001698,RF0001698,C01263,,,submit,2024-06-25 20:42:35
RA0001699,RF0001699,C06036,,,submit,2024-06-29 02:35:01
RA0001700,RF0001700,C01404,,,submit,2024-06-25 13:45:36
RA0001701,RF0001701,C04401,,,submit,2024-06-30 19:27:39
RA0001702,RF0001702,C04672,,,submit,2024-06-16 04:58:14
RA0001703,RF0001703,C00907,,,submit,2024-06-26 11:51:54
RA0001704,RF0001704,C02089,,,submit,2024-06-29 01:04:08
RA0001705,RF0001705,C00348,,,submit,2024-06-18 23:11:56
RA0001706,RF0001706,C02334,,,submit,2024-06-26 20:02:00
RA0001707,RF0001707,C03496,,,submit,2024-06-16 00:20:21
RA0001708,RF0001708,C04915,,,submit,2024-06-23 18:52:49
RA0001709,RF0001709,C01158,,,submit,2024-06-26 05:38:17
RA0001710,RF0001710,C00447,,,submit,2024-06-28 23:11:48
RA0001711,RF0001711,C01469,,,submit,2024-06-29 22:08:40
RA0001712,RF0001712,C05701,,,submit,2024-06-20 14:14:15
RA0001713,RF0001713,C05984,,,submit,2024-06-21 17:36:54
RA0001714,RF0001714,C05737,,,submit,2024-06-20 20:54:58
RA0001715,RF0001715,C01558,,,submit,2024-06-21 11:15:27
RA0001716,RF0001716,C04103,,,submit,2024-06-23 11:26:12
RA0001717,RF0001717,C00218,,,submit,2024-06-18 02:45:11
RA0001718,RF0001718,C02264,,,submit,2024-06-23 14:33:39
RA0001719,RF0001719,C04928,,,submit,2024-06-20 11:04:27
RA0001720,RF0001720,C03925,,,submit,2024-06-19 18:25:15
RA0001721,RF0001721,C02641,,,submit,2024-06-22 14:15:07
RA0001722,RF0001722,C01098,,,submit,2024-06-27 17:54:14
RA0001723,RF0001723,C04672,,,submit,2024-06-26 10:03:28
RA0001724,RF0001724,C00049,,,submit,2024-06-17 06:45:27
RA0001725,RF0001725,C04393,,,submit,2024-06-20 12:52:17
RA0001726,RF0001726,C04334,,,submit,2024-06-20 02:35:30
RA0001727,RF0001727,C01605,,,submit,2024-06-30 02:18:12
RA0001728,RF0001728,C06035,,,submit,2024-06-25 15:18:15
RA0001729,RF0001729,C02734,,,submit,2024-06-20 20:15:42
RA0001730,RF0001730,C00515,,,submit,2024-06-17 13:37:04
RA0001731,RF0001731,C05880,,,submit,2024-06-26 15:46:57
RA0001732,RF0001732,C00976,,,submit,2024-06-28 21:04:36
RA0001733,RF0001733,C02302,,,submit,2024-06-16 06:52:50
RA0001734,RF0001734,C02958,,,submit,2024-06-22 18:41:05
RA0001735,RF0001735,C02192,,,submit,2024-06-25 17:46:37
RA0001736,RF0001736,C02321,,,submit,2024-06-21 16:55:44
RA0001737,RF0001737,C02829,,,submit,2024-06-21 01:05:39
RA0001738,RF0001738,C04661,,,submit,2024-06-24 11:54:38
RA0001739,RF0001739,C03929,,,submit,2024-06-27 05:51:48
RA0001740,RF0001740,C05870,,,submit,2024-06-22 02:29:55
RA0001741,RF0001741,C06063,,,submit,2024-06-27 17:00:54
RA0001742,RF0001742,C00142,,,submit,2024-06-20 09:41:48
RA0001743,RF0001743,C02515,,,submit,2024-06-23 16:42:04
RA0001744,RF0001744,C00249,,,submit,2024-06-26 18:59:00
RA0001745,RF0001745,C03090,,,submit,2024-06-17 11:25:46
RA0001746,RF0001746,C00668,,,submit,2024-06-24 03:42:39
RA0001747,RF0001747,C00338,,,submit,2024-06-26 02:30:43
RA0001748,RF0001748,C01766,,,submit,2024-06-26 15:57:25
RA0001749,RF0001749,C05118,,,submit,2024-06-30 17:42:11
RA0001750,RF0001750,C03604,,,submit,2024-06-21 09:20:31
RA0001751,RF0001751,C03452,,,submit,2024-06-19 13:40:02
RA0001752,RF0001752,C06090,,,submit,2024-06-30 08:40:57
RA0001753,RF0001753,C02912,,,submit,2024-06-23 21:27:06
RA0001754,RF0001754,C05599,,,submit,2024-06-25 21:32:13
RA0001755,RF0001755,C01786,,,submit,2024-06-23 10:25:37
RA0001756,RF0001756,C05512,,,submit,2024-06-20 10:05:51
RA0001757,RF0001757,C00821,,,submit,2024-06-30 04:53:05
RA0001758,RF0001758,C01866,,,submit,2024-06-25 17:16:45
RA0001759,RF0001759,C05592,,,submit,2024-06-24 08:08:43
RA0001760,RF0001760,C03984,,,submit,2024-06-25 11:41:07
RA0001761,RF0001761,C04118,,,submit,2024-06-26 00:36:21
RA0001762,RF0001762,C02599,,,submit,2024-06-29 10:32:30
RA0001763,RF0001763,C02251,,,submit,2024-06-28 21:20:49
RA0001764,RF0001764,C03829,,,submit,2024-06-19 22:54:57
RA0001765,RF0001765,C01335,,,submit,2024-06-16 13:24:17
RA0001766,RF0001766,C02866,,,submit,2024-06-29 07:54:30
RA0001767,RF0001767,C06116,,,submit,2024-06-18 04:33:27
RA0001768,RF0001768,C05329,,,submit,2024-06-30 00:27:38
RA0001769,RF0001769,C04044,,,submit,2024-06-22 18:01:03
RA0001770,RF0001770,C04094,,,submit,2024-06-30 09:02:24
RA0001771,RF0001771,C04175,,,submit,2024-06-22 10:01:30
RA0001772,RF0001772,C05621,,,submit,2024-06-21 05:43:37
RA0001773,RF0001773,C05389,,,submit,2024-06-22 16:52:51
RA0001774,RF0001774,C03770,,,submit,2024-06-21 16:53:11
RA0001775,RF0001775,C04023,,,submit,2024-06-27 11:32:33
RA0001776,RF0001776,C06363,,,submit,2024-06-27 21:58:58
RA0001777,RF0001777,C03720,,,submit,2024-06-29 19:50:38
RA0001778,RF0001778,C05359,,,submit,2024-06-19 20:32:41
RA0001779,RF0001779,C03103,,,submit,2024-06-21 01:50:04
RA0001780,RF0001780,C04588,,,submit,2024-06-18 01:52:28
RA0001781,RF0001781,C01616,,,submit,2024-06-21 04:42:42
RA0001782,RF0001782,C03347,,,submit,2024-06-29 23:13:23
RA0001783,RF0001783,C06247,,,submit,2024-06-25 11:19:38
RA0001784,RF0001784,C03285,,,submit,2024-06-17 22:34:30
RA0001785,RF0001785,C04925,,,submit,2024-06-16 08:42:19
RA0001786,RF0001786,C02380,,,submit,2024-06-19 23:41:16
RA0001787,RF0001787,C04160,,,submit,2024-06-22 17:21:32
RA0001788,RF0001788,C01134,,,submit,2024-06-16 20:53:31
RA0001789,RF0001789,C00480,,,submit,2024-06-26 19:42:51
RA0001790,RF0001790,C04637,,,submit,2024-06-20 05:32:51
RA0001791,RF0001791,C05850,,,submit,2024-06-30 22:58:09
RA0001792,RF0001792,C01964,,,submit,2024-06-16 23:04:45
RA0001793,RF0001793,C04345,,,submit,2024-06-23 10:59:09
RA0001794,RF0001794,C05984,,,submit,2024-06-16 13:36:40
RA0001795,RF0001795,C02997,,,submit,2024-06-28 15:53:17
RA0001796,RF0001796,C05475,,,submit,2024-06-17 01:01:46
RA0001797,RF0001797,C05235,,,submit,2024-06-25 17:43:14
RA0001798,RF0001798,C03771,,,submit,2024-06-16 20:52:42
RA0001799,RF0001799,C05686,,,submit,2024-06-16 16:15:38
RA0001800,RF0001800,C05241,,,submit,2024-06-22 12:04:21
RA0001801,RF0001801,C05154,,,submit,2024-06-18 23:37:19
RA0001802,RF0001802,C03003,,,submit,2024-06-23 00:58:49
RA0001803,RF0001803,C04531,,,submit,2024-06-18 11:04:57
RA0001804,RF0001804,C03163,,,submit,2024-06-29 05:18:58
RA0001805,RF0001805,C01634,,,submit,2024-06-30 07:28:00
RA0001806,RF0001806,C02532,,,submit,2024-06-30 18:30:09
RA0001807,RF0001807,C03654,,,submit,2024-06-17 19:02:52
RA0001808,RF0001808,C02250,,,submit,2024-06-17 01:19:28
RA0001809,RF0001809,C03525,,,submit,2024-06-28 15:25:49
RA0001810,RF0001810,C03228,,,submit,2024-06-28 14:48:13
RA0001811,RF0001811,C04449,,,submit,2024-06-28 10:18:33
RA0001812,RF0001812,C00835,,,submit,2024-06-27 22:39:03
RA0001813,RF0001813,C04490,,,submit,2024-06-25 04:45:59
RA0001814,RF0001814,C01092,,,submit,2024-06-18 15:45:41
RA0001815,RF0001815,C00905,,,submit,2024-06-28 02:19:52
RA0001816,RF0001816,C03055,,,submit,2024-06-25 21:39:15
RA0001817,RF0001817,C05354,,,submit,2024-06-16 16:24:31
RA0001818,RF0001818,C01534,,,submit,2024-06-30 03:18:29
RA0001819,RF0001819,C05356,,,submit,2024-06-19 12:32:35
RA0001820,RF0001820,C04834,,,submit,2024-06-26 07:50:03
RA0001821,RF0001821,C05297,,,submit,2024-06-17 02:25:57
RA0001822,RF0001822,C01802,,,submit,2024-06-20 20:52:08
RA0001823,RF0001823,C03093,,,submit,2024-06-24 11:19:05
RA0001824,RF0001824,C02799,,,submit,2024-06-20 06:27:19
RA0001825,RF0001825,C00236,,,submit,2024-06-28 00:36:32
RA0001826,RF0001826,C06185,,,submit,2024-06-16 17:40:54
RA0001827,RF0001827,C06218,,,submit,2024-06-28 12:47:33
RA0001828,RF0001828,C01273,,,submit,2024-06-24 06:23:05
RA0001829,RF0001829,C02825,,,submit,2024-06-28 18:33:53
RA0001830,RF0001830,C03513,,,submit,2024-06-19 10:38:03
RA0001831,RF0001831,C01301,,,submit,2024-06-29 19:12:13
RA0001832,RF0001832,C04954,,,submit,2024-06-24 13:19:00
RA0001833,RF0001833,C01417,,,submit,2024-06-21 14:44:41
RA0001834,RF0001834,C05104,,,submit,2024-06-23 16:32:49
RA0001835,RF0001835,C05943,,,submit,2024-06-18 12:51:25
RA0001836,RF0001836,C05688,,,submit,2024-06-30 11:38:25
RA0001837,RF0001837,C05443,,,submit,2024-06-16 10:51:03
RA0001838,RF0001838,C00710,,,submit,2024-06-28 08:30:43
RA0001839,RF0001839,C04087,,,submit,2024-06-24 07:59:58
RA0001840,RF0001840,C05354,,,submit,2024-06-27 12:03:47
RA0001841,RF0001841,C03798,,,submit,2024-06-26 14:29:24
RA0001842,RF0001842,C02706,,,submit,2024-06-23 11:02:19
RA0001843,RF0001843,C03614,,,submit,2024-06-30 21:15:59
RA0001844,RF0001844,C02486,,,submit,2024-06-24 08:09:56
RA0001845,RF0001845,C00569,,,submit,2024-06-30 17:29:35
RA0001846,RF0001846,C06454,,,submit,2024-06-21 07:36:14
RA0001847,RF0001847,C00224,,,submit,2024-06-17 16:59:09
RA0001848,RF0001848,C01814,,,submit,2024-06-18 08:56:34
RA0001849,RF0001849,C00911,,,submit,2024-06-21 10:05:12
RA0001850,RF0001850,C03039,,,submit,2024-06-16 00:42:07
RA0001851,RF0001851,C03199,,,submit,2024-06-24 02:29:41
RA0001852,RF0001852,C00505,,,submit,2024-06-23 13:10:34
RA0001853,RF0001853,C04938,,,submit,2024-06-18 09:43:45
RA0001854,RF0001854,C05503,,,submit,2024-06-29 13:16:15
RA0001855,RF0001855,C03519,,,submit,2024-06-17 04:08:53
RA0001856,RF0001856,C00939,,,submit,2024-06-16 05:12:00
RA0001857,RF0001857,C02385,,,submit,2024-06-21 22:18:14
RA0001858,RF0001858,C04597,,,submit,2024-06-29 01:23:19
RA0001859,RF0001859,C05044,,,submit,2024-06-16 19:04:34
RA0001860,RF0001860,C00796,,,submit,2024-06-26 08:40:26
RA0001861,RF0001861,C02171,,,submit,2024-06-17 21:00:09
RA0001862,RF0001862,C03342,,,submit,2024-06-20 00:29:55
RA0001863,RF0001863,C06154,,,submit,2024-06-21 18:40:14
RA0001864,RF0001864,C01849,,,submit,2024-06-30 22:07:27
RA0001865,RF0001865,C03796,,,submit,2024-06-19 00:28:26
RA0001866,RF0001866,C03027,,,submit,2024-06-30 10:48:13
RA0001867,RF0001867,C03081,,,submit,2024-06-20 21:13:52
RA0001868,RF0001868,C03162,,,submit,2024-06-25 19:34:12
RA0001869,RF0001869,C02586,,,submit,2024-06-24 10:08:41
RA0001870,RF0001870,C02538,,,submit,2024-06-23 21:18:17
RA0001871,RF0001871,C03757,,,submit,2024-06-17 14:24:37
RA0001872,RF0001872,C01411,,,submit,2024-06-20 15:56:15
RA0001873,RF0001873,C04112,,,submit,2024-06-23 09:39:01
RA0001874,RF0001874,C05730,,,submit,2024-06-30 21:15:03
RA0001875,RF0001875,C02241,,,submit,2024-06-17 07:58:21
RA0001876,RF0001876,C05436,,,submit,2024-06-16 16:02:47
RA0001877,RF0001877,C00980,,,submit,2024-06-29 20:21:24
RA0001878,RF0001878,C01066,,,submit,2024-06-19 02:24:39
RA0001879,RF0001879,C05547,,,submit,2024-06-18 01:49:13
RA0001880,RF0001880,C03020,,,submit,2024-06-26 19:59:51
RA0001881,RF0001881,C02009,,,submit,2024-06-19 16:35:50
RA0001882,RF0001882,C06459,,,submit,2024-06-30 20:45:06
RA0001883,RF0001883,C01854,,,submit,2024-06-20 16:56:18
RA0001884,RF0001884,C04626,,,submit,2024-06-24 23:47:53
RA0001885,RF0001885,C06016,,,submit,2024-06-19 01:18:22
RA0001886,RF0001886,C06111,,,submit,2024-06-23 14:56:04
RA0001887,RF0001887,C02171,,,submit,2024-06-17 14:07:48
RA0001888,RF0001888,C02636,,,submit,2024-06-20 21:11:38
RA0001889,RF0001889,C01315,,,submit,2024-06-26 16:17:57
RA0001890,RF0001890,C05337,,,submit,2024-06-16 10:00:15
RA0001891,RF0001891,C04817,,,submit,2024-06-28 20:44:05
RA0001892,RF0001892,C00122,,,submit,2024-06-24 08:52:26
RA0001893,RF0001893,C06393,,,submit,2024-06-21 22:26:10
RA0001894,RF0001894,C06023,,,submit,2024-06-23 01:40:24
RA0001895,RF0001895,C01803,,,submit,2024-06-22 08:35:46
RA0001896,RF0001896,C01255,,,submit,2024-06-20 19:40:27
RA0001897,RF0001897,C04711,,,submit,2024-06-29 04:22:28
RA0001898,RF0001898,C04708,,,submit,2024-06-19 08:24:13
RA0001899,RF0001899,C04219,,,submit,2024-06-22 01:24:44
RA0001900,RF0001900,C00226,,,submit,2024-06-28 04:54:43
RA0001901,RF0001901,C03877,,,submit,2024-06-29 22:37:59
RA0001902,RF0001902,C01535,,,submit,2024-06-20 19:25:05
RA0001903,RF0001903,C03829,,,submit,2024-06-24 17:10:36
RA0001904,RF0001904,C01084,,,submit,2024-06-28 16:50:17
RA0001905,RF0001905,C02117,,,submit,2024-06-18 10:34:20
RA0001906,RF0001906,C01525,,,submit,2024-06-22 07:16:40
RA0001907,RF0001907,C02623,,,submit,2024-06-24 08:49:12
RA0001908,RF0001908,C05820,,,submit,2024-06-17 17:12:16
RA0001909,RF0001909,C00647,,,submit,2024-06-29 03:15:36
RA0001910,RF0001910,C02304,,,submit,2024-06-27 11:20:50
RA0001911,RF0001911,C00115,,,submit,2024-06-19 19:32:30
RA0001912,RF0001912,C03163,,,submit,2024-06-25 01:14:39
RA0001913,RF0001913,C02225,,,submit,2024-06-22 07:19:08
RA0001914,RF0001914,C05770,,,submit,2024-06-29 12:46:59
RA0001915,RF0001915,C04597,,,submit,2024-06-22 14:54:22
RA0001916,RF0001916,C04609,,,submit,2024-06-20 13:22:26
RA0001917,RF0001917,C00906,,,submit,2024-06-23 14:34:31
RA0001918,RF0001918,C01779,,,submit,2024-06-22 19:01:49
RA0001919,RF0001919,C01509,,,submit,2024-06-29 03:47:16
RA0001920,RF0001920,C02755,,,submit,2024-06-26 03:42:41
RA0001921,RF0001921,C05707,,,submit,2024-06-26 20:57:50
RA0001922,RF0001922,C03821,,,submit,2024-06-24 23:52:56
RA0001923,RF0001923,C04223,,,submit,2024-06-29 19:42:11
RA0001924,RF0001924,C03910,,,submit,2024-06-21 20:34:46
RA0001925,RF0001925,C02639,,,submit,2024-06-30 04:36:40
RA0001926,RF0001926,C03302,,,submit,2024-06-18 10:40:32
RA0001927,RF0001927,C05987,,,submit,2024-06-16 18:35:30
RA0001928,RF0001928,C03289,,,submit,2024-06-30 04:54:52
RA0001929,RF0001929,C02399,,,submit,2024-06-24 23:35:04
RA0001930,RF0001930,C03641,,,submit,2024-06-20 04:52:10
RA0001931,RF0001931,C05125,,,submit,2024-06-17 23:07:27
RA0001932,RF0001932,C00283,,,submit,2024-06-17 03:28:47
RA0001933,RF0001933,C04849,,,submit,2024-06-17 15:21:16
RA0001934,RF0001934,C05521,,,submit,2024-06-21 18:15:03
RA0001935,RF0001935,C04344,,,submit,2024-06-28 17:36:26
RA0001936,RF0001936,C04140,,,submit,2024-06-19 11:05:02
RA0001937,RF0001937,C00923,,,submit,2024-06-22 19:02:56
RA0001938,RF0001938,C05443,,,submit,2024-06-28 15:38:54
RA0001939,RF0001939,C03647,,,submit,2024-06-19 10:14:39
RA0001940,RF0001940,C02447,,,submit,2024-06-17 07:33:09
RA0001941,RF0001941,C04151,,,submit,2024-06-20 00:56:52
RA0001942,RF0001942,C00897,,,submit,2024-06-28 10:06:17
RA0001943,RF0001943,C03522,,,submit,2024-06-26 06:32:25
RA0001944,RF0001944,C01283,,,submit,2024-06-16 10:15:25
RA0001945,RF0001945,C04578,,,submit,2024-06-26 10:19:41
RA0001946,RF0001946,C05704,,,submit,2024-06-22 17:59:09
RA0001947,RF0001947,C01883,,,submit,2024-06-24 07:31:58
RA0001948,RF0001948,C00422,,,submit,2024-06-21 20:37:12
RA0001949,RF0001949,C03468,,,submit,2024-06-26 00:35:39
RA0001950,RF0001950,C00571,,,submit,2024-06-21 12:59:04
RA0001951,RF0001951,C00962,,,submit,2024-06-28 08:24:29
RA0001952,RF0001952,C05292,,,submit,2024-06-30 22:44:31
RA0001953,RF0001953,C02238,,,submit,2024-06-26 23:08:37
RA0001954,RF0001954,C00899,,,submit,2024-06-29 12:42:41
RA0001955,RF0001955,C04785,,,submit,2024-06-18 00:42:57
RA0001956,RF0001956,C03023,,,submit,2024-06-27 06:07:37
RA0001957,RF0001957,C02266,,,submit,2024-06-28 15:18:41
RA0001958,RF0001958,C00424,,,submit,2024-06-27 02:36:56
RA0001959,RF0001959,C05488,,,submit,2024-06-17 13:29:12
RA0001960,RF0001960,C03912,,,submit,2024-06-25 13:11:21
RA0001961,RF0001961,C00382,,,submit,2024-06-24 22:37:38
RA0001962,RF0001962,C00635,,,submit,2024-06-22 05:00:43
RA0001963,RF0001963,C02423,,,submit,2024-06-18 21:15:00
RA0001964,RF0001964,C06191,,,submit,2024-06-16 16:44:14
RA0001965,RF0001965,C03551,,,submit,2024-06-23 00:22:14
RA0001966,RF0001966,C02551,,,submit,2024-06-22 23:07:22
RA0001967,RF0001967,C00199,,,submit,2024-06-22 19:45:08
RA0001968,RF0001968,C01870,,,submit,2024-06-26 18:06:27
RA0001969,RF0001969,C00609,,,submit,2024-06-28 16:27:59
RA0001970,RF0001970,C00483,,,submit,2024-06-29 22:48:42
RA0001971,RF0001971,C01504,,,submit,2024-06-20 11:55:57
RA0001972,RF0001972,C04348,,,submit,2024-06-21 23:26:09
RA0001973,RF0001973,C02571,,,submit,2024-06-29 08:00:28
RA0001974,RF0001974,C03223,,,submit,2024-06-19 09:40:23
RA0001975,RF0001975,C05433,,,submit,2024-06-16 05:10:35
RA0001976,RF0001976,C05627,,,submit,2024-06-17 10:53:00
RA0001977,RF0001977,C04101,,,submit,2024-06-21 21:52:26
RA0001978,RF0001978,C06203,,,submit,2024-06-16 03:11:51
RA0001979,RF0001979,C00796,,,submit,2024-06-23 00:13:16
RA0001980,RF0001980,C00447,,,submit,2024-06-19 13:43:43
RA0001981,RF0001981,C02489,,,submit,2024-06-23 02:51:04
RA0001982,RF0001982,C05985,,,submit,2024-06-25 11:23:08
RA0001983,RF0001983,C06198,,,submit,2024-06-23 01:59:34
RA0001984,RF0001984,C00554,,,submit,2024-06-29 19:13:59
RA0001985,RF0001985,C04058,,,submit,2024-06-21 09:16:02
RA0001986,RF0001986,C03426,,,submit,2024-06-18 16:27:12
RA0001987,RF0001987,C03372,,,submit,2024-06-16 21:13:31
RA0001988,RF0001988,C04541,,,submit,2024-06-19 17:06:39
RA0001989,RF0001989,C01864,,,submit,2024-06-17 11:46:53
RA0001990,RF0001990,C02296,,,submit,2024-06-29 17:49:38
RA0001991,RF0001991,C01854,,,submit,2024-06-29 05:23:03
RA0001992,RF0001992,C05326,,,submit,2024-06-18 17:40:52
RA0001993,RF0001993,C02576,,,submit,2024-06-29 18:49:53
RA0001994,RF0001994,C00005,,,submit,2024-06-16 18:12:13
RA0001995,RF0001995,C01039,,,submit,2024-06-28 17:17:30
RA0001996,RF0001996,C06136,,,submit,2024-06-20 03:56:28
RA0001997,RF0001997,C02033,,,submit,2024-06-30 01:43:46
RA0001998,RF0001998,C01323,,,submit,2024-06-30 01:23:04
RA0001999,RF0001999,C04554,,,submit,2024-06-26 14:35:55
RA0002000,RF0002000,C03243,,,submit,2024-06-18 04:10:42
RA0002001,RF0002001,C01793,,,submit,2024-06-17 15:36:37
RA0002002,RF0002002,C03010,,,submit,2024-06-25 14:00:00
RA0002003,RF0002003,C00181,,,submit,2024-06-19 21:23:15
RA0002004,RF0002004,C00265,,,submit,2024-06-19 02:53:47
RA0002005,RF0002005,C00011,,,submit,2024-06-28 06:49:57
RA0002006,RF0002006,C06451,,,submit,2024-06-17 21:49:24
RA0002007,RF0002007,C03856,,,submit,2024-06-21 07:45:00
RA0002008,RF0002008,C03696,,,submit,2024-06-22 16:12:55
RA0002009,RF0002009,C05111,,,submit,2024-06-26 12:12:56
RA0002010,RF0002010,C06419,,,submit,2024-06-30 19:19:20
RA0002011,RF0002011,C00809,,,submit,2024-06-26 06:19:03
RA0002012,RF0002012,C02394,,,submit,2024-06-17 11:31:44
RA0002013,RF0002013,C01011,,,submit,2024-06-20 06:51:30
RA0002014,RF0002014,C04168,,,submit,2024-06-29 18:01:45
RA0002015,RF0002015,C02456,,,submit,2024-06-26 20:12:27
RA0002016,RF0002016,C04479,,,submit,2024-06-25 20:16:48
RA0002017,RF0002017,C02093,,,submit,2024-06-28 06:05:44
RA0002018,RF0002018,C01084,,,submit,2024-06-21 10:38:37
RA0002019,RF0002019,C03092,,,submit,2024-06-20 18:10:20
RA0002020,RF0002020,C05868,,,submit,2024-06-27 09:48:25
RA0002021,RF0002021,C04702,,,submit,2024-06-23 17:34:49
RA0002022,RF0002022,C02286,,,submit,2024-06-19 10:50:23
RA0002023,RF0002023,C05000,,,submit,2024-06-16 10:41:45
RA0002024,RF0002024,C04824,,,submit,2024-06-30 00:10:32
RA0002025,RF0002025,C00183,,,submit,2024-06-24 14:23:21
RA0002026,RF0002026,C02662,,,submit,2024-06-16 22:21:36
